leaf,tape,target,non-target
1024,0,5;0;6;8;2;8;1;8,5;0;6;8;2;8;1;8
1025,0,5;0;6;8;2;8,5;0;6;8;2;8
1026,0,5;0;6;8;2;8;6;1,5;0;6;8;2;8;6
1027,0,5;0;6;8;2;8;2;1,5;0;6;8;2;8;2
1028,0,5;0;6;8,5;0;6;8
1029,0,5;0;6;8;7;6,5;0;6;8;7
1030,0,5;0;6;8;1,5;0;6;8;1
1031,0,5;0;6;8,5;0;6;8
1032,0,5;0;6,5;0;6
1033,0,5;0;6;3,5;0;6
1034,0,5;0;6;1,5;0;6;1
1035,0,5;0;6;5,5;0;6;5
1036,0,5;0;6;1;0;9,5;0;6;1;0
1037,0,5;0;6;1;0;0,5;0;6;1;0
1038,0,5;0;6;1;0;7,5;0;6;1;0;7
1039,0,5;0;6;1;0,5;0;6;1;0
1040,0,5;0;6;3;6,5;0;6;3;6
1041,0,5;0;6;3,5;0;6;3
1042,0,5;0;6;3;1,5;0;6;3;1
1043,0,5;0;6;3;1;5;9,5;0;6;3;1;5
1044,0,5;0;6;3;9;4;4,5;0;6;3;9;4;4
1045,0,5;0;6;3;9;4;1,5;0;6;3;9;4
1046,0,5;0;6;3;9;1;8,5;0;6;3;9;1
1047,0,5;0;6;3;9;1,5;0;6;3;9;1
1048,0,5;0;6;5;6,5;0;6;5;6
1049,0,5;0;6;5;6;1,5;0;6;5;6;1
1050,0,5;0;6;5;6;0,5;0;6;5;6
1051,0,5;0;6;5,5;0;6;5
1052,0,5;0;6;5;4,5;0;6;5
1053,0,5;0;6;5,5;0;6;5
1054,0,5;0;6;5;0,5;0;6;5
1055,0,5;0;6;5,5;0;6;5
1056,0,5;0;8,5;0;8
1057,0,5;0;8,5;0;8
1058,0,5;0;8,5;0;8
1059,0,5;0;8,5;0;8
1060,0,5;0;8;0;2,5;0;8;0
1061,0,5;0;8,5;0;8
1062,0,5;0;8;3,5;0;8;3
1063,0,5;0;8,5;0;8
1064,0,5;0;6,5;0
1065,0,5;0;3;6,5;0;3
1066,0,5;0;3;5,5;0;3
1067,0,5;0;3;2;6;5,5;0;3;2;6
1068,0,5;0;5,5;0;5
1069,0,5;0;4,5;0
1070,0,5;0;0,5;0;0
1071,0,5;0;0,5;0;0
1072,0,5;0;9;0;6,5;0;9;0
1073,0,5;0;9;0;0,5;0;9;0
1074,0,5;0;9;0;3;3,5;0;9;0;3
1075,0,5;0;9;0;6,5;0;9;0;6
1076,0,5;0;9;0;5;2;3,5;0;9;0;5;2
1077,0,5;0;9;0;5;2;9,5;0;9;0;5;2
1078,0,5;0;9;0,5;0;9;0
1079,0,5;0;9;0,5;0;9;0
