leaf,tape,target,non-target
256,0,4;8;5;4,4;8;5
257,0,4;8;5,4;8;5
258,0,4;8;5;1;7,4;8;5;1
259,0,4;8;5;1,4;8;5;1
260,0,4;8,4;8
261,0,4;8;6,4;8;6
262,0,4;8;2;3;6;6,4;8;2;3;6
263,0,4;8;2;9;5;0,4;8;2;9;5
264,0,4;8;7,4;8;7
265,0,4;8;7,4;8;7
266,0,4;8;7;7;9,4;8;7;7
267,0,4;8;7,4;8;7
268,0,4;8;4,4;8;4
269,0,4;8;4;3,4;8;4;3
270,0,4;8;9;5,4;8;9
271,0,4;8;9,4;8;9
272,0,4;8;6;5,4;8;6;5
273,0,4;8;6;5,4;8;6;5
274,0,4;8;6;7;0;3,4;8;6;7;0;3
275,0,4;8;6;7;0;1,4;8;6;7;0
276,0,4;8;6;9,4;8;6;9
277,0,4;8;6;9;7;2,4;8;6;9;7
278,0,4;8;6;5,4;8;6
279,0,4;8;6,4;8;6
280,0,4;8;0;5;5,4;8;0;5
281,0,4;8;0;5;3;7,4;8;0;5;3
282,0,4;8;5,4;8
283,0,4;8;3,4;8;3
284,0,4;8,4;8
285,0,4;8,4;8
286,0,4;8;9,4;8;9
287,0,4;8,4;8
288,0,4;8,4;8
289,0,4;8;2,4;8
290,0,4;8;1,4;8;1
291,0,4;8;1;4,4;8;1;4
292,0,4;8;7,4;8
293,0,4;8;1;9;8,4;8;1;9;8
294,0,4;8;7,4;8;7
295,0,4;8;7;1,4;8;7
296,0,4;4,4;4
297,0,4;4;3;3,4;4;3
298,0,4,4
299,0,4;2,4;2
300,0,4;5;2,4;5
301,0,4;5;5,4;5;5
302,0,4;2,4
303,0,4;2;1,4;2
304,0,4,4
305,0,4,4
306,0,4,4
307,0,4,4
308,0,4;0;0;3,4;0;0
309,0,4;0;0;5,4;0;0
310,0,4;5,4
311,0,4,4
312,0,4;4;5;4,4;4;5
313,0,4;4;5;3,4;4;5;3
314,0,4;4;5;1,4;4;5;1
315,0,4;4;5,4;4;5
316,0,4;4;2,4;4;2
317,0,4;4;2;6,4;4;2
318,0,4;4;0,4;4
319,0,4;4,4;4
320,0,4;9;4;3,4;9;4;3
321,0,4;9;4;3;9,4;9;4;3
322,0,4;9;4;8;4;9;2;0,4;9;4;8;4;9;2;0
323,0,4;9;4;8;4;9,4;9;4;8;4;9
324,0,4;9;4;5,4;9;4;5
325,0,4;9;4;7,4;9;4
326,0,4;9;4,4;9;4
327,0,4;9;4;0,4;9;4;0
328,0,4;9;4;1;7,4;9;4;1
329,0,4;9;4,4;9;4
330,0,4;9;4,4;9;4
331,0,4;9;4,4;9;4
332,0,4;9;4;2,4;9;4;2
333,0,4;9;4;2,4;9;4;2
334,0,4;9;4;0,4;9;4;0
335,0,4;9;4,4;9;4
336,0,4;9;4;6;0;3;1,4;9;4;6;0;3;1
337,0,4;9;4;6;0;3,4;9;4;6;0;3
338,0,4;9;4;6;0;3,4;9;4;6;0
339,0,4;9;4;6;0,4;9;4;6;0
340,0,4;9;4;6;9;0,4;9;4;6;9;0
341,0,4;9;4;6;9;0;8,4;9;4;6;9;0;8
342,0,4;9;4;6;9;9,4;9;4;6;9
343,0,4;9;4;6;9,4;9;4;6;9
344,0,4;9;4;9;6,4;9;4;9
345,0,4;9;4;9;8,4;9;4;9;8
346,0,4;9;4;9;1;4,4;9;4;9;1
347,0,4;9;4;9;1;3,4;9;4;9;1
348,0,4;9;4;9;4;2,4;9;4;9;4
349,0,4;9;4;9;4;6,4;9;4;9;4;6
350,0,4;9;4;9;4,4;9;4;9;4
351,0,4;9;4;9;4;7;7,4;9;4;9;4;7
352,0,4;9;9;1;5;6,4;9;9;1;5
353,0,4;9;9;1;5;0;9,4;9;9;1;5;0
354,0,4;9;9;1,4;9;9;1
355,0,4;9;9;1,4;9;9;1
356,0,4;9;9;9,4;9;9;9
357,0,4;9;9;9;3;5,4;9;9;9;3;5
358,0,4;9;9,4;9;9
359,0,4;9;9,4;9;9
360,0,4;9;1;5,4;9;1;5
361,0,4;9;1,4;9;1
362,0,4;9;1;7,4;9;1;7
363,0,4;9;1;4,4;9;1
364,0,4;9;2;7;6,4;9;2;7
365,0,4;9;2,4;9;2
366,0,4;9,4;9
367,0,4;9;9;0,4;9;9
368,0,4;9;3,4;9;3
369,0,4;9;3;4,4;9;3
370,0,4;9;3;8,4;9;3;8
371,0,4;9;3;8;5;2,4;9;3;8;5
372,0,4;9;3;5;9,4;9;3;5;9
373,0,4;9;3;5,4;9;3;5
374,0,4;9;3,4;9;3
375,0,4;9;3;6,4;9;3
376,0,4;9;3;1,4;9;3;1
377,0,4;9;3;1,4;9;3;1
378,0,4;9;3;8,4;9;3
379,0,4;9;3;2,4;9;3
380,0,4;9;3;8,4;9;3
381,0,4;9;3;8,4;9;3
382,0,4;9;3;0;9,4;9;3;0;9
