parent,child,weight
0,1,0.07702840310842775
1,2,4.415191050032795
1,3,1.86033707418218
2,4,0.9385342144973957
2,5,3.268076693487255
3,6,0.04191737700405973
3,7,0.11498143653770017
4,8,0.22737601357358037
4,9,0.038563649445631454
5,10,0.29609903570995755
5,11,0.1772673478680539
6,12,0.2418016871215012
6,13,0.5323717406370804
7,14,2.3928988093980386
7,15,0.4290299223069285
8,16,0.13085648958324894
8,17,0.4699065091806319
9,18,0.27932286950094043
9,19,0.012760482270664411
10,20,0.01618936168896975
10,21,1.3082814616663299
11,22,4.120421305876667
11,23,0.5134845792901731
12,24,0.5467748576532808
12,25,0.0013884061150316177
13,26,0.32583591323820893
13,27,0.44400583269548016
14,28,1.9510570774156304
14,29,0.6772726443378195
15,30,3.8027791915411964
15,31,0.014419716299757043
16,32,1.1622427136282079
16,33,5.89931092703654
17,34,0.3967538073866021
17,35,0.12268040107082814
18,36,0.10385429607846305
18,37,0.052009546074648846
19,38,0.04554896191193947
19,39,2.2278088207652837
20,40,0.2753195677709289
20,41,1.0616095647313901
21,42,0.1721723552990172
21,43,5.404867216578775
22,44,0.6929889771328784
22,45,9.236740167350554
23,46,0.08470642557000359
23,47,0.238957540031075
24,48,5.3141477940147155
24,49,1.5362712919435044
25,50,2.445669515280534
25,51,0.14930046297693791
26,52,0.3164928878193754
26,53,3.111792033842183
27,54,0.8586665790713713
27,55,0.007546514354609558
28,56,4.06631906715333
28,57,2.3876622553287303
29,58,1.2375394711842576
29,59,0.2053419497456581
30,60,1.2117283421644056
30,61,0.22670285232461596
31,62,0.5055038054724923
31,63,2.3651599340041876
32,64,3.80077575563766
32,65,0.0945472650461355
33,66,0.926199546879115
33,67,0.5510114717430461
34,68,0.5218833063163351
34,69,0.7673575261546406
35,70,4.0666526300866845
35,71,0.12501718177329174
36,72,1.3428515109289594
36,73,0.7630590803011923
37,74,0.25484364741729193
37,75,0.17145592825873185
38,76,0.9920908312650648
38,77,0.17179614983592326
39,78,1.1524314533262137
39,79,5.369412993982157
40,80,0.5391500316461362
40,81,1.4219505138693487
41,82,0.021709975668909164
41,83,1.3498094776619474
42,84,1.1959201443552494
42,85,3.530052070807757
43,86,0.5952900769157103
43,87,0.11974801294845587
44,88,7.546661479836507
44,89,3.7236648371078194
45,90,0.3069525296616195
45,91,4.280305065017208
46,92,1.0775671325368692
46,93,0.5606795903530745
47,94,1.0821280214898419
47,95,0.7718360295710622
48,96,2.7692205739179436
48,97,0.2103297655762263
49,98,1.2507174280917832
49,99,0.5977899300061107
