parent,child,weight
0,1,1.271020203918425
1,2,0.3265109623130535
1,3,0.033033542380722085
2,4,2.130624936934065
2,5,2.5344636407199963
3,6,5.128024421078345
3,7,2.4563677577554537
4,8,2.5124433124692205
4,9,2.7042218273099894
5,10,0.7730606692132898
5,11,0.545137249432827
6,12,2.39937313429137
6,13,0.5915794956145999
7,14,0.10185429341599654
7,15,0.2955643380625281
8,16,0.5146637123758679
8,17,0.36653833894202426
9,18,0.04855179033441863
9,19,0.7554340670129452
10,20,1.0786911399563537
10,21,1.1063030323177026
11,22,0.2583743589294588
11,23,1.926924600358143
12,24,4.30007148889864
12,25,0.4423845432760457
13,26,1.5598743341228012
13,27,0.1471763747991332
14,28,0.09556823625341646
14,29,4.611713448499133
15,30,4.774222721678524
15,31,0.44047965811032985
16,32,1.5819837502058431
16,33,5.715782466179009
17,34,0.7001406908491304
17,35,0.08977012277246753
18,36,0.4247474320503162
18,37,1.3602818110645223
19,38,3.1769575074001204
19,39,0.7776022322804452
20,40,1.9542904814967212
20,41,0.7869625183547838
21,42,4.156913071715853
21,43,0.13472592004643832
22,44,0.4679210292595774
22,45,0.28152498699951584
23,46,7.968150435274581
23,47,1.8354759761353254
24,48,0.05865710123733834
24,49,1.1469027000250478
25,50,2.7350260459685383
25,51,1.0332873405582874
26,52,1.1426486004920156
26,53,0.812955657688115
27,54,1.1964941637841535
27,55,3.794890149419008
28,56,0.7156602820768898
28,57,0.16454503876520624
29,58,1.3925716010666813
29,59,0.18830202191600853
30,60,0.41768258933254687
30,61,0.1611608139953149
31,62,0.9253787781548276
31,63,0.8916723746143688
32,64,0.8061845037194975
32,65,0.015506555042292357
33,66,1.314848032862382
33,67,2.629576124677312
34,68,0.04630021956434259
34,69,0.09730093145793536
35,70,6.1838089108212495
35,71,0.01476783702467602
36,72,0.020593349146816365
36,73,0.6000479628580518
37,74,4.908262168004736
37,75,0.011496793891425335
38,76,1.259076934103407
38,77,0.4429908543680776
39,78,0.7901881916680839
39,79,0.04894759590905185
40,80,1.1204951779182528
40,81,0.470440393267569
41,82,0.5310556144978136
41,83,1.255096753331761
42,84,1.614935934890022
42,85,0.08774371007201298
43,86,0.44101898124688443
43,87,0.3574223004305812
44,88,2.5393892717487865
44,89,1.2601880023180678
45,90,3.1582209725734196
45,91,0.06598964208285515
46,92,1.307365943955325
46,93,0.4748687043864229
47,94,0.4225807426472446
47,95,0.8389017299341065
48,96,4.720727405080524
48,97,0.701789780465017
49,98,1.9110967480994228
49,99,0.0163901325541376
50,100,2.9296813801162296
50,101,1.691387308141048
51,102,0.1952690777491592
51,103,0.7723960033199478
52,104,0.2550789591633256
52,105,6.570635826882227
53,106,0.16240249112969057
53,107,0.2708981566306537
54,108,1.4726928067968992
54,109,3.0442684632561927
55,110,2.405823210799098
55,111,0.447166359353317
56,112,0.0060902812730260335
56,113,0.40364362465396036
57,114,0.2802719032705753
57,115,0.4213345649700508
58,116,0.459133310351504
58,117,3.8872375309120457
59,118,0.2675893603362686
59,119,2.6112248565491356
60,120,0.7111110266712306
60,121,0.8283201541360694
61,122,1.602774764040507
61,123,0.00440843523136581
62,124,1.1024641374262008
62,125,0.8751951417052141
63,126,1.2795061146007023
63,127,0.4528641826067785
64,128,3.9664755054128515
64,129,0.08279169662919357
65,130,0.4376472666119483
65,131,0.10555075046730886
66,132,0.041423816585793326
66,133,5.182140663478964
67,134,1.9059180163372234
67,135,1.603186347180949
68,136,0.8027872385382415
68,137,0.004769734801226379
69,138,0.09366468793269467
69,139,0.014524643985970922
70,140,0.1492051913171157
70,141,4.669076634022734
71,142,0.9534268220389006
71,143,0.18711572079281436
72,144,0.29115253024489723
72,145,0.4421573752001721
73,146,0.5598930707065419
73,147,0.9181020108647728
74,148,0.026185413302340126
74,149,0.5364508148566536
75,150,0.038329336931925785
75,151,6.252197616543967
76,152,0.024254188080714546
76,153,0.6837687105279755
77,154,0.17034865923273207
77,155,0.002094649353993596
78,156,2.092328305371933
78,157,0.9605737592443319
79,158,0.02177407816292173
79,159,0.1419462019548693
80,160,5.028110839404983
80,161,2.4090818253854387
81,162,2.7028786491542904
81,163,0.4775453908510379
82,164,0.025766386522965035
82,165,0.2808783925802793
83,166,0.11371313746010114
83,167,0.009431216681189774
84,168,0.01777472409087871
84,169,0.2228578229169389
85,170,0.9146222621676532
85,171,3.0923133187020277
86,172,3.968014161724105
86,173,1.1450033836895201
87,174,0.4022446326101316
87,175,1.3981979513207488
88,176,0.8733731807273161
88,177,0.6152505519786671
89,178,0.0056543948088132534
89,179,0.8516301952045784
90,180,3.7327277972675192
90,181,4.14116557330501
91,182,0.019450318391866013
91,183,0.0734983886692134
92,184,0.315216471766378
92,185,0.06099603534988176
93,186,1.7294982487630464
93,187,1.0316945798531343
94,188,0.03584115033361418
94,189,0.031950618704320276
95,190,1.1384645272493905
95,191,0.04937529049468973
96,192,2.9810072581563376
96,193,2.660586135389256
97,194,0.6996956140754292
97,195,0.7932763093305515
98,196,1.4032871303471715
98,197,1.7237954064167467
99,198,2.48401668228291
99,199,0.018049102864956895
100,200,3.0301709579199536
100,201,2.6292016941110035
101,202,1.8277051828172113
101,203,3.8683168265578107
102,204,6.544520925474709
102,205,0.3020521931178177
103,206,2.253356219743816
103,207,0.32984208852090435
104,208,2.4183327767512997
104,209,0.15301738057212264
105,210,0.4727743641910623
105,211,0.16678995655999593
106,212,0.2847716830478967
106,213,1.696569867337504
107,214,0.7424405254746664
107,215,0.0454656949146804
108,216,0.015384083357969825
108,217,2.2762704513009964
109,218,1.4364267883707234
109,219,1.3670735898323576
110,220,4.20729717137094
110,221,0.37134320237144536
111,222,1.4819218916083798
111,223,0.01146646787118674
112,224,0.15533607221959272
112,225,0.033463056027248035
113,226,1.718251183626409
113,227,0.05476652374475914
114,228,0.010770917976135391
114,229,1.6544623914331449
115,230,0.7369321411767352
115,231,0.7486255708056555
116,232,3.2248303376245255
116,233,0.1661705953740094
117,234,3.463309703671124
117,235,0.6656319244451516
118,236,1.981369512445407
118,237,2.622479668579832
119,238,0.40730463190339466
119,239,2.6918797655481383
120,240,2.85431165491657
120,241,0.5515792853984479
121,242,0.1118481275902151
121,243,0.4377124348866416
122,244,0.021996428667793458
122,245,1.623344695091308
123,246,0.27754115091958015
123,247,0.10142099306016153
124,248,0.000020090112776958662
124,249,0.010572729973704063
125,250,0.3520059516945258
125,251,1.7219392286267843
126,252,0.46677238358847095
126,253,0.021087574824694377
127,254,1.166463229559456
127,255,1.2806204998040376
