parent,child,weight
0,1,5.647908156820326
1,2,7.422745722688053
1,3,2.042656286584737
2,4,0.5212947046779997
2,5,2.971252421703563
3,6,3.139638120938119
3,7,7.671391644297763
4,8,1.1705727198215614
4,9,4.9873910311331
5,10,5.49345196552462
5,11,4.659331427181171
6,12,2.996447873261056
6,13,2.1459279470926393
7,14,8.05912848833189
7,15,6.094131849658537
8,16,1.6336499510085893
8,17,1.4002489572475798
9,18,2.7805739624372237
9,19,1.193332963682047
10,20,10.953276410434864
10,21,1.5020285799345525
11,22,2.5742853411999
11,23,5.007460461863408
12,24,3.1477967380690615
12,25,8.935176738932348
13,26,1.6154961979295437
13,27,1.0418589344958782
14,28,3.5882105160980737
14,29,5.315462927758237
15,30,7.032214366156486
15,31,1.3991701624819903
16,32,0.13746784400301423
16,33,8.708025995150257
17,34,12.414892866364974
17,35,3.961189508057946
18,36,1.0845141872966455
18,37,5.396189614743191
19,38,4.935919236196841
19,39,2.6749961917306253
20,40,5.511365322828574
20,41,2.179727857128679
21,42,2.975762307972558
21,43,14.962613153328885
22,44,1.567652965312056
22,45,5.941607779528183
23,46,5.203227759937226
23,47,4.55311087367699
24,48,5.7777837501078935
24,49,1.9829801709080344
25,50,4.968397561834724
25,51,3.122554550753858
26,52,5.265547410401186
26,53,13.743737826128735
27,54,2.1822852642485966
27,55,2.7665017861490053
28,56,10.990704907867212
28,57,4.613774994072658
29,58,1.1187645155886643
29,59,3.6071106223849903
30,60,4.061076983847622
30,61,9.511697696482152
31,62,4.956634446513602
31,63,0.9163390364044831
32,64,8.030579687005782
32,65,1.895017987124088
33,66,4.410144917305894
33,67,8.964733427526927
34,68,4.960001000137143
34,69,0.8303488927676557
35,70,2.7834397978526653
35,71,3.4976735733359767
36,72,4.966002615817967
36,73,1.605487380174147
37,74,7.579486840103521
37,75,10.944461764775879
38,76,7.960338351279798
38,77,5.400911100760391
39,78,8.87772630272464
39,79,1.8428452867814415
41,80,2.0637096142907247
41,81,2.6984831814431627
42,82,0.8621794283143579
42,83,4.553512658500522
