leaf,tape,target,non-target
237,0,6;4;9;7,6;4;9
243,0,6;8;6;1;9;9,6;8;6;1;9
244,0,6;8;6;1;7;4,6;8;6;1;7
248,0,6;8;6;3;1;5,6;8;6;3;1
251,0,6;0;1;7,6;0;1
252,0,6;0;0;9,6;0;0
253,0,6;0;5;9,6;0;5
257,0,6;8,6
258,0,0;3;2;3;3;7;8;2,0;3;2;3;3;7;8;2
260,0,0;3;2;3;3;2;3;1,0;3;2;3;3;2;3;1
265,0,0;3;2;5;5;6,0;3;2;5;5
268,0,0;3;2;7;1;4,0;3;2;7;1
269,0,0;3;2;7;4;2,0;3;2;7;4
272,0,0;3;5;2;4;1;6;5,0;3;5;2;4;1;6
273,0,0;3;5;2;4;1;7;6,0;3;5;2;4;1;7
274,0,0;3;5;2;9;1,0;3;5;2;9
275,0,0;3;5;2;0,0;3;5;2
276,0,0;3;5;5;3,0;3;5;5
277,0,0;3;5;4,0;3;5
278,0,0;3;4;3;6;2,0;3;4;3;6
280,0,0;3;4;4;5;1;4,0;3;4;4;5;1
281,0,0;3;4;4;5;8,0;3;4;4;5
282,0,0;3;4;4;1;5;5,0;3;4;4;1;5
283,0,0;3;4;4;1;4,0;3;4;4;1
292,0,0;2;7;7;0;7,0;2;7;7;0;7
293,0,0;2;7;7;0;5,0;2;7;7;0
294,0,0;2;7;2;1;9,0;2;7;2;1
295,0,0;2;7;2;8,0;2;7;2
297,0,0;2;7;5;5,0;2;7;5
298,0,0;2;2;6;2;2;3,0;2;2;6;2;2
300,0,0;2;2;8;3,0;2;2;8
302,0,0;2;3;9;0;1;5;0,0;2;3;9;0;1;5
303,0,0;2;3;9;0;1;6,0;2;3;9;0;1
304,0,0;2;3;9;0;7;8;1,0;2;3;9;0;7;8;1
306,0,0;2;3;2;9;1,0;2;3;2;9
307,0,0;2;3;2;0,0;2;3;2
312,0,6;1;5;9;9;6;5;2,6;1;5;9;9;6;5;2
314,0,6;1;5;9;9;9;2;8,6;1;5;9;9;9;2;8
324,0,6;1;5;7;1;2;0,6;1;5;7;1;2
325,0,6;1;5;7;1,6;1;5;7;1
326,0,6;1;9;9;6;8;6;1,6;1;9;9;6;8;6;1
327,0,6;1;9;9;6;8;6;1,6;1;9;9;6;8;6;1
328,0,6;1;9;9;6;8;4;4,6;1;9;9;6;8;4;4
329,0,6;1;9;9;6;8;4;3,6;1;9;9;6;8;4
330,0,6;1;9;9;6;8;7;0,6;1;9;9;6;8;7
331,0,6;1;9;9;6;8;0,6;1;9;9;6;8
332,0,6;1;9;9;6;9;0,6;1;9;9;6;9
333,0,6;1;9;9;6;2,6;1;9;9;6
334,0,6;1;9;9;9;7;6;2,6;1;9;9;9;7;6;2
335,0,6;1;9;9;9;7;6;8,6;1;9;9;9;7;6
336,0,6;1;9;9;9;7;0;5,6;1;9;9;9;7;0
337,0,6;1;9;9;9;7;4,6;1;9;9;9;7
339,0,6;1;9;9;9;3,6;1;9;9;9
343,0,6;3;4;3;0;9;8;5,6;3;4;3;0;9;8
344,0,6;3;4;3;0;9;6;7,6;3;4;3;0;9;6
345,0,6;3;4;3;0;9;0,6;3;4;3;0;9
348,0,6;3;4;3;2;1;9;3,6;3;4;3;2;1;9
349,0,6;3;4;3;2;1;3,6;3;4;3;2;1
350,0,6;3;4;3;2;0;4,6;3;4;3;2;0
351,0,6;3;4;3;2;7,6;3;4;3;2
352,0,6;3;4;3;9;2;0,6;3;4;3;9;2
353,0,6;3;4;3;9;5,6;3;4;3;9
355,0,6;3;4;3;4;6,6;3;4;3;4
356,0,6;3;4;1;6;0;9;5,6;3;4;1;6;0;9
357,0,6;3;4;1;6;0;9,6;3;4;1;6;0
362,0,6;3;4;1;7;4;4,6;3;4;1;7;4
363,0,6;3;4;1;7;0,6;3;4;1;7
366,0,6;3;4;3;5;9;4;5,6;3;4;3;5;9;4;5
367,0,6;3;4;3;5;9;4;5,6;3;4;3;5;9;4;5
369,0,6;3;4;3;5;9;4;8,6;3;4;3;5;9;4
370,0,6;3;4;3;5;1;3;0,6;3;4;3;5;1;3;0
371,0,6;3;4;3;5;1;3;8,6;3;4;3;5;1;3
372,0,6;3;4;3;5;3;4,6;3;4;3;5;3
373,0,6;3;4;3;5;1,6;3;4;3;5
376,0,6;3;4;3;0;1;6,6;3;4;3;0;1
377,0,6;3;4;3;0;5;1,6;3;4;3;0;5
382,0,6;4;5;4;4;7;9,6;4;5;4;4;7
383,0,6;4;5;4;4;3;0;6,6;4;5;4;4;3;0
386,0,6;4;5;8;4;6;1;1,6;4;5;8;4;6;1;1
387,0,6;4;5;8;4;6;1;8,6;4;5;8;4;6;1
389,0,6;4;5;8;4;6;2,6;4;5;8;4;6
390,0,6;4;2;3;0;5,6;4;2;3;0
391,0,6;4;2;3;0,6;4;2;3
393,0,6;4;2;7,6;4;2
395,0,6;4;9;4,6;4;9
397,0,6;4;3;2;3,6;4;3;2
398,0,6;8;6;1;9;7;6;8,6;8;6;1;9;7;6
402,0,6;8;6;1;9;8;3,6;8;6;1;9;8
403,0,6;8;6;1;9;8,6;8;6;1;9
404,0,6;8;6;1;9;7,6;8;6;1;9
405,0,6;8;6;1;3,6;8;6;1
407,0,6;8;6;4,6;8;6
408,0,6;0;1;6;9;2,6;0;1;6;9
409,0,6;0;1;6;1,6;0;1;6
414,0,6;6;3;1,6;6;3
415,0,6;6;4,6;6
416,0,0;3;2;3;3;7;8;3,0;3;2;3;3;7;8;3
417,0,0;3;2;3;3;7;8;5,0;3;2;3;3;7;8
418,0,0;3;2;3;3;2;3;1,0;3;2;3;3;2;3;1
419,0,0;3;2;3;3;2;3;1,0;3;2;3;3;2;3
420,0,0;3;2;3;3;8;8;2,0;3;2;3;3;8;8
421,0,0;3;2;3;3;8;8,0;3;2;3;3;8
422,0,0;3;2;3;3;4;4,0;3;2;3;3;4
423,0,0;3;2;3;3;2,0;3;2;3;3
424,0,0;3;2;5;5;0;6;1,0;3;2;5;5;0;6;1
425,0,0;3;2;5;5;0;6;1,0;3;2;5;5;0;6
426,0,0;3;2;5;1;7;5,0;3;2;5;1;7
427,0,0;3;2;5;1,0;3;2;5;1
428,0,0;3;2;5;8;0;1;6,0;3;2;5;8;0;1
429,0,0;3;2;5;8;0;2,0;3;2;5;8;0
430,0,0;3;2;0;5;1;0,0;3;2;0;5;1
431,0,0;3;2;0;3,0;3;2;0
432,0,0;3;2;7;8,0;3;2;7
433,0,0;3;2;7,0;3;2
434,0,0;3;4;3;6;3,0;3;4;3;6
435,0,0;3;4;3;0,0;3;4;3
442,0,0;2;7;5;8;3;9,0;2;7;5;8;3
443,0,0;2;7;5;8;5,0;2;7;5;8
447,0,0;2;7;5;7;5;2;3,0;2;7;5;7;5;2;3
448,0,0;2;7;5;7;3;3;0,0;2;7;5;7;3;3
452,0,0;2;7;5;9;6;6,0;2;7;5;9;6
454,0,0;2;2;6;2;4;1,0;2;2;6;2;4
455,0,0;2;2;6;2;2,0;2;2;6;2
456,0,0;2;2;8;8,0;2;2;8
457,0,0;2;2;3,0;2;2
469,0,6;1;5;9;9;6;2,6;1;5;9;9;6
470,0,6;1;5;9;9;9;2;0,6;1;5;9;9;9;2;0
471,0,6;1;5;9;9;9;2;3,6;1;5;9;9;9;2
477,0,6;1;5;9;9;7;2;0,6;1;5;9;9;7;2
478,0,6;1;5;9;9;7;8;2,6;1;5;9;9;7;8;2
481,0,6;1;5;9;5;3;8,6;1;5;9;5;3
482,0,6;1;5;9;5;1;3;5,6;1;5;9;5;1;3
489,0,6;1;9;9;9;9;0,6;1;9;9;9;9
490,0,6;3;4;3;0;9;3;6,6;3;4;3;0;9;3;6
494,0,6;3;4;3;0;9;8;8,6;3;4;3;0;9;8;8
495,0,6;3;4;3;0;9;8;8,6;3;4;3;0;9;8;8
496,0,6;3;4;3;4;0;0;8,6;3;4;3;4;0;0;8
497,0,6;3;4;3;4;0;0;0,6;3;4;3;4;0;0
498,0,6;3;4;3;4;0;4;3,6;3;4;3;4;0;4
499,0,6;3;4;3;4;0;2;7,6;3;4;3;4;0;2;7
501,0,6;3;4;3;4;5;4;4,6;3;4;3;4;5;4
503,0,6;3;4;1;5;7;5;3,6;3;4;1;5;7;5
505,0,6;3;4;1;5;7;5;6,6;3;4;1;5;7;5
508,0,6;3;4;1;5;7;3,6;3;4;1;5;7
509,0,6;3;4;1;5;6;3,6;3;4;1;5;6
510,0,6;3;4;1;9;8;0,6;3;4;1;9;8
511,0,6;3;4;1;9;2,6;3;4;1;9
512,0,6;3;4;1;2;9,6;3;4;1;2
513,0,6;3;4;1;7,6;3;4;1
514,0,6;3;4;3;5;9;4;4,6;3;4;3;5;9;4;4
515,0,6;3;4;3;5;9;4;4,6;3;4;3;5;9;4;4
516,0,6;3;4;3;0;0;1;7,6;3;4;3;0;0;1;7
517,0,6;3;4;3;0;0;1;6,6;3;4;3;0;0;1
523,0,6;4;5;4;9;4;8,6;4;5;4;9;4
524,0,6;4;5;4;9;7;0;6,6;4;5;4;9;7;0
525,0,6;4;5;4;9;7;1,6;4;5;4;9;7
528,0,6;4;5;4;2;4;6,6;4;5;4;2;4
529,0,6;4;5;4;2;0,6;4;5;4;2
532,0,6;4;5;8;4;6;0;1,6;4;5;8;4;6;0;1
534,0,6;4;2;6;0;8,6;4;2;6;0
535,0,6;4;2;6;0,6;4;2;6
538,0,6;4;3;2;7;1;8;4,6;4;3;2;7;1;8
540,0,6;8;6;1;9;7;0;0,6;8;6;1;9;7;0
541,0,6;8;6;1;9;7;1,6;8;6;1;9;7
542,0,6;8;6;1;2;4;2,6;8;6;1;2;4
543,0,6;8;6;1;2;1,6;8;6;1;2
544,0,6;8;6;1;1;7,6;8;6;1;1
545,0,6;8;6;1;3,6;8;6;1
546,0,6;8;6;1;6;2;2,6;8;6;1;6;2
547,0,6;8;6;1;7,6;8;6;1
549,0,6;5;4;8;3,6;5;4;8
550,0,6;5;4;6;8,6;5;4;6
551,0,6;5;4;7,6;5;4
552,0,6;5;7;8;5,6;5;7;8
569,0,0;2;7;5;7;5;4;8,0;2;7;5;7;5;4;8
571,0,0;2;7;5;7;5;4;5,0;2;7;5;7;5;4
572,0,0;2;7;5;7;5;2;6,0;2;7;5;7;5;2;6
573,0,0;2;7;5;7;5;2;6,0;2;7;5;7;5;2;6
576,0,0;2;7;5;7;3;8;8,0;2;7;5;7;3;8
577,0,0;2;7;5;7;3;0;5,0;2;7;5;7;3;0
580,0,0;2;7;5;9;2;0,0;2;7;5;9;2
581,0,0;2;7;5;9;0,0;2;7;5;9
582,0,0;2;3;9;0;7;8;3,0;2;3;9;0;7;8;3
583,0,0;2;3;9;0;7;8;3,0;2;3;9;0;7;8;3
584,0,0;2;3;9;0;7;8;6,0;2;3;9;0;7;8;6
585,0,0;2;3;9;0;7;8;1,0;2;3;9;0;7;8
586,0,6;1;5;9;9;3;3;1,6;1;5;9;9;3;3;1
587,0,6;1;5;9;9;3;3;1,6;1;5;9;9;3;3;1
588,0,6;1;5;9;9;3;3;1,6;1;5;9;9;3;3;1
590,0,6;1;5;9;9;3;3;1,6;1;5;9;9;3;3;1
593,0,6;1;5;9;9;3;3;1,6;1;5;9;9;3;3;1
598,0,6;1;5;9;9;3;3;7,6;1;5;9;9;3;3;7
599,0,6;1;5;9;9;3;3;7,6;1;5;9;9;3;3;7
600,0,6;1;5;9;9;3;3;6,6;1;5;9;9;3;3;6
601,0,6;1;5;9;9;3;3;6,6;1;5;9;9;3;3;6
602,0,6;1;5;9;9;6;7;5,6;1;5;9;9;6;7;5
603,0,6;1;5;9;9;6;7;1,6;1;5;9;9;6;7
605,0,6;1;5;9;9;3;7;8,6;1;5;9;9;3;7;8
612,0,6;1;5;9;9;7;2;3,6;1;5;9;9;7;2;3
613,0,6;1;5;9;9;7;2;3,6;1;5;9;9;7;2;3
615,0,6;1;5;9;9;7;2,6;1;5;9;9;7
616,0,6;1;5;9;5;3;8;8,6;1;5;9;5;3;8;8
617,0,6;1;5;9;5;3;8;9,6;1;5;9;5;3;8
618,0,6;1;5;9;5;9;7,6;1;5;9;5;9
619,0,6;1;5;9;5;2;2,6;1;5;9;5;2
620,0,6;1;5;9;0;5;3;2,6;1;5;9;0;5;3
621,0,6;1;5;9;0;5;0,6;1;5;9;0;5
622,0,6;1;5;9;0;0;1,6;1;5;9;0;0
624,0,6;1;5;9;7;2;0,6;1;5;9;7;2
625,0,6;1;5;9;7;5,6;1;5;9;7
626,0,6;1;5;9;9;3;5,6;1;5;9;9;3
628,0,6;1;9;9;9;9;7;9,6;1;9;9;9;9;7;9
629,0,6;1;9;9;9;9;7;3,6;1;9;9;9;9;7;3
631,0,6;3;4;3;0;9;3;6,6;3;4;3;0;9;3;6
632,0,6;3;4;3;0;9;3;6,6;3;4;3;0;9;3;6
636,0,6;3;4;3;4;5;0;6,6;3;4;3;4;5;0;6
637,0,6;3;4;3;4;5;0;6,6;3;4;3;4;5;0
638,0,6;3;4;1;5;7;5;7,6;3;4;1;5;7;5;7
640,0,6;3;4;1;5;7;5;2,6;3;4;1;5;7;5;2
641,0,6;3;4;1;5;7;5;2,6;3;4;1;5;7;5;2
642,0,6;3;4;1;5;1;1;4,6;3;4;1;5;1;1;4
644,0,6;3;4;1;5;1;8;5,6;3;4;1;5;1;8
645,0,6;3;4;1;5;1;7,6;3;4;1;5;1
646,0,6;3;4;3;0;0;9;1,6;3;4;3;0;0;9;1
647,0,6;3;4;3;0;0;9;0,6;3;4;3;0;0;9
648,0,6;3;4;3;0;0;2;9,6;3;4;3;0;0;2
649,0,6;3;4;3;0;0;9,6;3;4;3;0;0
650,0,6;4;5;4;9;4;9;7,6;4;5;4;9;4;9;7
651,0,6;4;5;4;9;4;9;7,6;4;5;4;9;4;9;7
653,0,6;4;5;4;9;4;9;1,6;4;5;4;9;4;9;1
655,0,6;4;5;4;9;4;3;4,6;4;5;4;9;4;3
656,0,6;4;5;4;9;9;0;2,6;4;5;4;9;9;0
657,0,6;4;5;4;9;9;3,6;4;5;4;9;9
658,0,6;4;5;4;9;1;5;5,6;4;5;4;9;1;5;5
659,0,6;4;5;4;9;1;5;2,6;4;5;4;9;1;5
661,0,6;4;5;4;9;9,6;4;5;4;9
662,0,6;4;5;4;4;1;7,6;4;5;4;4;1
663,0,6;4;5;4;1,6;4;5;4
664,0,6;4;5;8;4;6;0;4,6;4;5;8;4;6;0;4
665,0,6;4;5;8;4;6;0;3,6;4;5;8;4;6;0
668,0,6;4;9;6;6;0,6;4;9;6;6
669,0,6;4;9;6;7,6;4;9;6
670,0,6;4;3;2;7;0;4,6;4;3;2;7;0
671,0,6;4;3;2;7;1,6;4;3;2;7
672,0,6;5;4;8;5;1;3;5,6;5;4;8;5;1;3
674,0,6;5;7;6;2,6;5;7;6;2
675,0,6;5;7;6,6;5;7;6
678,0,6;5;1;0,6;5;1
680,0,0;2;7;5;8;8;1;2,0;2;7;5;8;8;1;2
683,0,0;2;7;5;8;8;1;2,0;2;7;5;8;8;1;2
690,0,0;2;7;5;8;8;1;6,0;2;7;5;8;8;1;6
692,0,0;2;7;5;8;8;1;6,0;2;7;5;8;8;1;6
696,0,0;2;7;5;8;7;6;1,0;2;7;5;8;7;6;1
697,0,0;2;7;5;8;7;6;1,0;2;7;5;8;7;6;1
699,0,0;2;7;5;8;7;6;3,0;2;7;5;8;7;6
704,0,0;2;7;5;7;5;4;8,0;2;7;5;7;5;4;8
705,0,0;2;7;5;7;5;4;8,0;2;7;5;7;5;4;8
706,0,0;2;7;5;7;5;4;5,0;2;7;5;7;5;4;5
707,0,0;2;7;5;7;5;4;5,0;2;7;5;7;5;4;5
709,0,0;2;7;5;7;3;2;8,0;2;7;5;7;3;2;8
710,0,0;2;7;5;7;3;3;5,0;2;7;5;7;3;3;5
712,0,0;2;7;5;7;8;9;3,0;2;7;5;7;8;9;3
713,0,0;2;7;5;7;8;9;2,0;2;7;5;7;8;9
714,0,0;2;7;5;7;8;3;0,0;2;7;5;7;8;3
715,0,0;2;7;5;7;8;6,0;2;7;5;7;8
716,0,6;1;5;9;9;3;3;1,6;1;5;9;9;3;3;1
717,0,6;1;5;9;9;3;3;1,6;1;5;9;9;3;3;1
718,0,6;1;5;9;9;3;3;1,6;1;5;9;9;3;3;1
719,0,6;1;5;9;9;3;3;1,6;1;5;9;9;3;3;1
720,0,6;1;5;9;9;3;3;1,6;1;5;9;9;3;3;1
721,0,6;1;5;9;9;3;3;1,6;1;5;9;9;3;3;1
722,0,6;1;5;9;9;3;3;8,6;1;5;9;9;3;3;8
724,0,6;1;5;9;9;3;3;8,6;1;5;9;9;3;3;8
725,0,6;1;5;9;9;3;3;8,6;1;5;9;9;3;3;8
730,0,6;1;5;9;9;3;7;8,6;1;5;9;9;3;7;8
731,0,6;1;5;9;9;3;7;8,6;1;5;9;9;3;7;8
732,0,6;1;5;9;9;3;7;2,6;1;5;9;9;3;7;2
734,0,6;1;5;9;9;3;7;4,6;1;5;9;9;3;7;4
737,0,6;1;5;9;9;3;8;9,6;1;5;9;9;3;8;9
741,0,6;1;5;9;9;3;7;1,6;1;5;9;9;3;7
744,0,6;1;5;9;9;7;9;8,6;1;5;9;9;7;9;8
745,0,6;1;5;9;9;7;9;2,6;1;5;9;9;7;9
746,0,6;1;5;9;0;3;9,6;1;5;9;0;3
747,0,6;1;5;9;0;7,6;1;5;9;0
748,0,6;1;5;9;2;2,6;1;5;9;2
750,0,6;3;4;3;0;9;3;6,6;3;4;3;0;9;3;6
751,0,6;3;4;3;0;9;3;6,6;3;4;3;0;9;3;6
752,0,6;3;4;3;0;9;3;6,6;3;4;3;0;9;3;6
754,0,6;3;4;3;0;9;3;6,6;3;4;3;0;9;3;6
755,0,6;3;4;3;0;9;3;6,6;3;4;3;0;9;3;6
756,0,6;3;4;3;0;9;3;6,6;3;4;3;0;9;3;6
757,0,6;3;4;3;0;9;3;6,6;3;4;3;0;9;3;6
758,0,6;3;4;1;5;7;5;7,6;3;4;1;5;7;5;7
759,0,6;3;4;1;5;7;5;7,6;3;4;1;5;7;5;7
760,0,6;3;4;1;5;1;1;4,6;3;4;1;5;1;1;4
762,0,6;4;5;4;9;4;9;5,6;4;5;4;9;4;9;5
763,0,6;4;5;4;9;4;9;5,6;4;5;4;9;4;9;5
764,0,6;4;5;4;9;4;3;9,6;4;5;4;9;4;3;9
765,0,6;4;5;4;9;4;3;9,6;4;5;4;9;4;3;9
766,0,6;4;5;4;9;9;6;2,6;4;5;4;9;9;6
767,0,6;4;5;4;9;9;0,6;4;5;4;9;9
768,0,6;4;9;6;4;0;3;6,6;4;9;6;4;0;3
769,0,6;4;9;6;4;0;8,6;4;9;6;4;0
771,0,6;4;9;6;4;2,6;4;9;6;4
772,0,6;5;4;8;5;2;6,6;5;4;8;5;2
775,0,6;5;1;0;0,6;5;1;0
776,0,6;5;1;8;4,6;5;1;8
777,0,6;5;1;2,6;5;1
778,0,6;5;6;8,6;5;6
779,0,6;5;8,6;5
780,0,0;2;7;5;8;8;1;2,0;2;7;5;8;8;1;2
782,0,0;2;7;5;8;8;1;2,0;2;7;5;8;8;1;2
783,0,0;2;7;5;8;8;1;2,0;2;7;5;8;8;1;2
784,0,0;2;7;5;8;8;1;2,0;2;7;5;8;8;1;2
785,0,0;2;7;5;8;8;1;2,0;2;7;5;8;8;1;2
786,0,0;2;7;5;8;8;1;2,0;2;7;5;8;8;1;2
787,0,0;2;7;5;8;8;1;2,0;2;7;5;8;8;1;2
788,0,0;2;7;5;8;8;1;2,0;2;7;5;8;8;1;2
789,0,0;2;7;5;8;8;1;2,0;2;7;5;8;8;1;2
790,0,0;2;7;5;8;8;1;2,0;2;7;5;8;8;1;2
792,0,0;2;7;5;8;8;1;6,0;2;7;5;8;8;1;6
793,0,0;2;7;5;8;8;1;6,0;2;7;5;8;8;1;6
794,0,0;2;7;5;8;8;1;6,0;2;7;5;8;8;1;6
796,0,0;2;7;5;8;8;1;6,0;2;7;5;8;8;1;6
797,0,0;2;7;5;8;8;1;6,0;2;7;5;8;8;1;6
799,0,0;2;7;5;8;8;1;6,0;2;7;5;8;8;1;6
802,0,0;2;7;5;8;8;1;8,0;2;7;5;8;8;1;8
803,0,0;2;7;5;8;8;1;6,0;2;7;5;8;8;1
804,0,0;2;7;5;8;7;6;8,0;2;7;5;8;7;6;8
805,0,0;2;7;5;8;7;6;8,0;2;7;5;8;7;6;8
808,0,0;2;7;5;8;7;7;3,0;2;7;5;8;7;7;3
809,0,0;2;7;5;8;7;7;4,0;2;7;5;8;7;7
811,0,0;2;7;5;8;7;2;4,0;2;7;5;8;7;2
813,0,0;2;7;5;8;7;2,0;2;7;5;8;7
818,0,6;1;5;9;9;3;3;8,6;1;5;9;9;3;3;8
819,0,6;1;5;9;9;3;3;8,6;1;5;9;9;3;3;8
820,0,6;1;5;9;9;3;3;8,6;1;5;9;9;3;3;8
821,0,6;1;5;9;9;3;3;8,6;1;5;9;9;3;3;8
822,0,6;1;5;9;9;3;3;8,6;1;5;9;9;3;3;8
823,0,6;1;5;9;9;3;3;8,6;1;5;9;9;3;3;8
828,0,6;1;5;9;9;3;7;2,6;1;5;9;9;3;7;2
830,0,6;1;5;9;9;3;7;9,6;1;5;9;9;3;7;9
831,0,6;1;5;9;9;3;7;9,6;1;5;9;9;3;7;9
832,0,6;1;5;9;9;3;8;9,6;1;5;9;9;3;8;9
833,0,6;1;5;9;9;3;8;9,6;1;5;9;9;3;8;9
835,0,6;1;5;9;9;3;8;6,6;1;5;9;9;3;8;6
838,0,6;1;5;9;9;3;7;3,6;1;5;9;9;3;7;3
839,0,6;1;5;9;9;3;7;3,6;1;5;9;9;3;7;3
840,0,6;1;5;9;9;3;9;4,6;1;5;9;9;3;9;4
842,0,6;1;5;9;9;3;8;0,6;1;5;9;9;3;8;0
843,0,6;1;5;9;9;3;8,6;1;5;9;9;3;8
845,0,6;1;5;9;7;9,6;1;5;9;7
846,0,6;3;4;3;0;9;3;6,6;3;4;3;0;9;3;6
847,0,6;3;4;3;0;9;3;6,6;3;4;3;0;9;3;6
848,0,6;3;4;1;5;1;1;5,6;3;4;1;5;1;1;5
850,0,6;4;9;6;4;0;1;7,6;4;9;6;4;0;1
851,0,6;4;9;6;4;0;8,6;4;9;6;4;0
853,0,6;5;4;8;5;3,6;5;4;8;5
854,0,6;5;1;0;1;3;4,6;5;1;0;1;3
855,0,6;5;1;0;1;7,6;5;1;0;1
856,0,0;2;7;5;8;8;1;2,0;2;7;5;8;8;1;2
857,0,0;2;7;5;8;8;1;2,0;2;7;5;8;8;1;2
858,0,0;2;7;5;8;8;1;2,0;2;7;5;8;8;1;2
859,0,0;2;7;5;8;8;1;2,0;2;7;5;8;8;1;2
860,0,0;2;7;5;8;8;1;6,0;2;7;5;8;8;1;6
861,0,0;2;7;5;8;8;1;6,0;2;7;5;8;8;1;6
862,0,0;2;7;5;8;8;1;6,0;2;7;5;8;8;1;6
863,0,0;2;7;5;8;8;1;6,0;2;7;5;8;8;1;6
866,0,0;2;7;5;8;8;1;8,0;2;7;5;8;8;1;8
867,0,0;2;7;5;8;8;1;8,0;2;7;5;8;8;1;8
868,0,0;2;7;5;8;7;7;5,0;2;7;5;8;7;7;5
869,0,0;2;7;5;8;7;7;5,0;2;7;5;8;7;7;5
871,0,0;2;7;5;8;7;7;5,0;2;7;5;8;7;7;5
872,0,0;2;7;5;8;7;2;2,0;2;7;5;8;7;2;2
873,0,0;2;7;5;8;7;2;2,0;2;7;5;8;7;2;2
874,0,0;2;7;5;8;7;9;2,0;2;7;5;8;7;9;2
876,0,0;2;7;5;7;3;2;6,0;2;7;5;7;3;2;6
877,0,0;2;7;5;7;3;2;6,0;2;7;5;7;3;2;6
880,0,0;2;7;5;7;3;7;2,0;2;7;5;7;3;7;2
881,0,0;2;7;5;7;3;7;9,0;2;7;5;7;3;7
882,0,0;2;7;5;7;3;9;0,0;2;7;5;7;3;9
883,0,0;2;7;5;7;3;2,0;2;7;5;7;3
885,0,6;1;5;9;9;3;3;8,6;1;5;9;9;3;3;8
888,0,6;1;5;9;9;3;3;8,6;1;5;9;9;3;3;8
889,0,6;1;5;9;9;3;3;8,6;1;5;9;9;3;3;8
890,0,6;1;5;9;9;3;3;8,6;1;5;9;9;3;3;8
893,0,6;1;5;9;9;3;7;2,6;1;5;9;9;3;7;2
894,0,6;1;5;9;9;3;8;6,6;1;5;9;9;3;8;6
895,0,6;1;5;9;9;3;8;6,6;1;5;9;9;3;8;6
896,0,6;1;5;9;9;3;8;9,6;1;5;9;9;3;8;9
897,0,6;1;5;9;9;3;8;9,6;1;5;9;9;3;8;9
898,0,6;1;5;9;9;3;8;9,6;1;5;9;9;3;8;9
899,0,6;1;5;9;9;3;8;9,6;1;5;9;9;3;8;9
900,0,6;1;5;9;9;3;9;6,6;1;5;9;9;3;9;6
901,0,6;1;5;9;9;3;9;6,6;1;5;9;9;3;9;6
902,0,6;1;5;9;3;8;8;9,6;1;5;9;3;8;8
903,0,6;1;5;9;3;0,6;1;5;9;3
904,0,6;3;4;1;5;1;1;8,6;3;4;1;5;1;1;8
905,0,6;3;4;1;5;1;1;8,6;3;4;1;5;1;1
906,0,6;5;4;8;5;8;8;1,6;5;4;8;5;8;8
907,0,6;5;4;8;5;8;0,6;5;4;8;5;8
908,0,0;2;7;5;8;8;1;8,0;2;7;5;8;8;1;8
