parent,child,weight
0,1,2.984490645816778
1,2,3.456942662591601
1,3,5.298289240421123
2,4,4.541809679087419
2,5,1.9106349456572058
3,6,10.06953285631721
3,7,7.904370561962203
4,8,13.435536496660747
4,9,0.4759458356179156
5,10,5.744707680275273
5,11,6.681952015955044
6,12,4.625925398329568
6,13,1.3260099031212778
7,14,1.2908175119080014
7,15,1.856607299422794
8,16,7.847026396423188
8,17,3.249557423246455
9,18,7.199141108994627
9,19,3.871777485358132
10,20,3.530277503125822
10,21,5.018701730126979
11,22,1.6834646088205991
11,23,4.455305518669506
12,24,4.603468509546836
12,25,1.340738921842313
13,26,2.9486943694911916
13,27,4.948465241861999
14,28,3.125895334366306
14,29,3.6587758989561205
15,30,0.8146867967250176
15,31,2.6318311818223883
16,32,1.7582717118838145
16,33,5.734194119420266
17,34,10.202091659383077
17,35,0.7895761815401982
18,36,2.1079169423396946
18,37,3.2315471261061797
19,38,3.5549533675900347
19,39,4.444015170672653
20,40,7.766746246032573
20,41,0.9905926416890218
21,42,3.5425869536620387
21,43,2.5747969920452145
22,44,4.969077889997067
22,45,5.314419726071625
23,46,4.5281778605854965
23,47,4.216120247180618
24,48,3.589342789041647
24,49,4.094064278706653
25,50,0.7034581293811554
25,51,7.788194282777368
26,52,1.7587473635147717
26,53,5.821351573405671
27,54,6.7236176373682754
27,55,6.1760568469913295
28,56,4.28619026961401
28,57,1.134161262647906
29,58,4.941576684748956
29,59,1.7057176468085253
30,60,2.343678650269486
30,61,18.596819359227265
31,62,8.98108249182021
31,63,3.124595459976179
32,64,2.2117760043154435
32,65,2.711537141387437
34,66,0.1295714332139255
34,67,0.1295714332139255
35,68,9.542086911056803
35,69,3.127344626640127
36,70,2.6610595891166113
36,71,7.308151625305042
37,72,1.9611857452303851
37,73,8.002630119208103
38,74,2.681718625266116
38,75,15.554492025460595
39,76,7.547777399323415
39,77,1.4608629736913161
40,78,3.3578004639220413
40,79,1.619679219021841
41,80,7.3430535352290605
41,81,2.4143934040250494
42,82,6.547017821681004
42,83,3.540104527290306
43,84,3.2125478142992856
43,85,2.113124750710736
44,86,5.708775475028207
44,87,0.6286251461029113
45,88,4.995085495758779
45,89,5.719838887789716
46,90,5.1834254426479385
46,91,13.915134796771099
47,92,2.371287496132877
47,93,5.543806608507582
48,94,6.828950560526838
48,95,2.0846086138135207
49,96,3.417664824542297
49,97,1.5490978185972182
50,98,1.2279973797995314
50,99,0.33611630393839736
51,100,0.5269425748792057
51,101,5.892828654495645
52,102,0.9653582304014499
52,103,3.652118219005895
53,104,1.4483389737549943
53,105,9.551631411426747
54,106,5.6749908383341925
54,107,5.826976315083164
55,108,2.544768153589481
55,109,7.197155265470283
56,110,1.8765603067680046
56,111,2.2815436351592346
57,112,10.843959514381872
57,113,4.188042024574829
58,114,8.183352167366799
58,115,4.5503269392428605
59,116,2.4348395800723606
59,117,2.8277386466568037
60,118,4.431872444892766
60,119,2.7454935927724478
