leaf,tape,target,non-target
459,0,7;4;7;4;2;6;6;8,7;4;7;4;2;6;6;8
462,0,7;4;7;4;2;6;6;8,7;4;7;4;2;6;6
463,0,7;4;7;4;2;6;1,7;4;7;4;2;6
465,0,7;4;7;4;2;4;9;2,7;4;7;4;2;4;9;2
466,0,7;4;7;4;2;4;0;6,7;4;7;4;2;4;0
467,0,7;4;7;4;2;4;3,7;4;7;4;2;4
472,0,7;4;7;9;3;9;4;9,7;4;7;9;3;9;4;9
474,0,7;4;7;9;3;9;7;3,7;4;7;9;3;9;7
478,0,7;4;7;9;3;8;3;3,7;4;7;9;3;8;3
484,0,7;4;7;9;9,7;4;7;9
485,0,7;4;7;2,7;4;7
486,0,7;9;1;9;9;0;0,7;9;1;9;9;0
488,0,7;9;1;9;3;0;7,7;9;1;9;3;0
489,0,7;9;1;9;3;3,7;9;1;9;3
490,0,7;7;3;0;0;4;1,7;7;3;0;0;4
492,0,7;7;8;8;9,7;7;8;8
493,0,7;7;8;0,7;7;8
494,0,7;7;7;2;1;2,7;7;7;2;1
495,0,7;7;7;2;0;2,7;7;7;2;0
496,0,7;7;7;7,7;7;7
497,0,7;7;7,7;7
498,0,1;2;7;3;3;3;7;5,1;2;7;3;3;3;7;5
499,0,1;2;7;3;3;3;7;5,1;2;7;3;3;3;7;5
500,0,1;2;7;3;9;1;7;0,1;2;7;3;9;1;7
501,0,1;2;7;3;9;1;0,1;2;7;3;9;1
502,0,1;2;7;3;9;4;5,1;2;7;3;9;4
503,0,1;2;7;3;9;0,1;2;7;3;9
504,0,1;2;0;6;4;4;9,1;2;0;6;4;4
506,0,1;2;0;6;0;5,1;2;0;6;0
507,0,1;2;0;6;1,1;2;0;6
512,0,1;2;0;2;7;2,1;2;0;2;7
513,0,1;2;0;2;1,1;2;0;2
516,0,1;4;9;0;1;1;6;1,1;4;9;0;1;1;6
518,0,1;4;9;0;1;5;0;2,1;4;9;0;1;5;0
519,0,1;4;9;0;1;5;3,1;4;9;0;1;5
523,0,1;4;9;0;3;1;5,1;4;9;0;3;1
526,0,1;0;9;6;4,1;0;9;6
527,0,1;0;9;6,1;0;9
528,0,1;0;6;2,1;0;6
530,0,0;2;9;3;3;0;7;7,0;2;9;3;3;0;7;7
531,0,0;2;9;3;3;0;7;7,0;2;9;3;3;0;7
532,0,0;2;9;2;3;9;2,0;2;9;2;3;9
536,0,0;2;1;8;1;4,0;2;1;8;1
537,0,0;2;1;8;7,0;2;1;8
538,0,0;2;7;6;6;4;8,0;2;7;6;6;4
542,0,0;1;8;3;0;3,0;1;8;3;0
543,0,0;1;8;3;6,0;1;8;3
545,0,0;6;6;2;8;0,0;6;6;2;8
546,0,0;6;6;9;5,0;6;6;9
547,0,0;6;6;7,0;6;6
548,0,0;6;5;5;4,0;6;5;5
549,0,0;6;5;9,0;6;5
551,0,0;6;1,0;6
553,0,0;1;1,0;1
554,0,0;7;9,0;7
555,0,0;1,0
557,0,3;0;3;2;9;3,3;0;3;2;9
558,0,3;0;3;2;0;5,3;0;3;2;0
560,0,3;0;3;1;2;9,3;0;3;1;2
562,0,3;0;3;6;0;6,3;0;3;6;0
563,0,3;0;3;6;2,3;0;3;6
564,0,3;0;3;8;5,3;0;3;8
565,0,3;0;3;3,3;0;3
566,0,3;0;3;0,3;0;3
570,0,4;2;4;0,4;2;4
572,0,7;8;5;5,7;8;5
573,0,7;8;6,7;8
575,0,7;1,7
578,0,7;5;4;0;7;4;2,7;5;4;0;7;4
579,0,7;5;4;0;7;6,7;5;4;0;7
580,0,7;5;4;1;0;3;0,7;5;4;1;0;3
581,0,7;5;4;1;0;8,7;5;4;1;0
587,0,7;5;5;2;9;5;8;2,7;5;5;2;9;5;8;2
588,0,7;5;5;2;9;5;8;9,7;5;5;2;9;5;8;9
591,0,7;5;5;2;9;5;3;4,7;5;5;2;9;5;3;4
592,0,7;5;5;2;9;5;3;5,7;5;5;2;9;5;3;5
593,0,7;5;5;2;9;5;3;1,7;5;5;2;9;5;3
598,0,7;5;5;2;9;2;2;2,7;5;5;2;9;2;2
599,0,7;5;5;2;9;2;8,7;5;5;2;9;2
600,0,7;5;5;2;4;8;2;8,7;5;5;2;4;8;2;8
602,0,7;5;5;2;4;8;2;0,7;5;5;2;4;8;2;0
603,0,7;5;5;2;4;8;2;4,7;5;5;2;4;8;2
604,0,7;5;5;2;4;8;3;3,7;5;5;2;4;8;3;3
606,0,7;5;5;2;4;8;8;7,7;5;5;2;4;8;8
607,0,7;5;5;2;4;8;9,7;5;5;2;4;8
608,0,7;5;0;5;2;5;7;0,7;5;0;5;2;5;7
609,0,7;5;0;5;2;5;8,7;5;0;5;2;5
610,0,7;7;8;2;1;2;8;9,7;7;8;2;1;2;8;9
611,0,7;7;8;2;1;2;8;9,7;7;8;2;1;2;8;9
612,0,7;7;8;0;8;1;3;3,7;7;8;0;8;1;3
614,0,7;7;8;0;8;8;0,7;7;8;0;8;8
616,0,7;7;8;0;0;4;9,7;7;8;0;0;4
621,0,7;7;8;4;5;5;2,7;7;8;4;5;5
625,0,7;7;8;5;2;6,7;7;8;5;2
628,0,7;7;3;5;7;7;3;2,7;7;3;5;7;7;3
630,0,7;7;3;4;7;8;1;1,7;7;3;4;7;8;1
631,0,7;7;3;4;7;8;0,7;7;3;4;7;8
633,0,7;7;3;4;4;3,7;7;3;4;4
635,0,7;7;3;6;1,7;7;3;6
636,0,7;7;7;7;4;7;3;5,7;7;7;7;4;7;3
637,0,7;7;7;7;4;7;2,7;7;7;7;4;7
638,0,7;7;7;7;4;0;8,7;7;7;7;4;0
639,0,7;7;7;7;4;3,7;7;7;7;4
640,0,7;7;7;7;6;6;2;9,7;7;7;7;6;6;2
641,0,7;7;7;7;6;6;3,7;7;7;7;6;6
642,0,7;7;7;0;0;7;0,7;7;7;0;0;7
643,0,7;7;7;0;0;1,7;7;7;0;0
644,0,7;7;2;6;8;7;5,7;7;2;6;8;7
645,0,7;7;2;6;8;6,7;7;2;6;8
646,0,7;7;2;6;0;6;1;2,7;7;2;6;0;6;1
648,0,7;7;2;1;8;7;5,7;7;2;1;8;7
649,0,7;7;2;1;8;0,7;7;2;1;8;0
650,0,7;4;7;4;2;6;6;8,7;4;7;4;2;6;6;8
651,0,7;4;7;4;2;6;6;8,7;4;7;4;2;6;6;8
652,0,7;4;7;4;2;6;6;8,7;4;7;4;2;6;6;8
653,0,7;4;7;4;2;6;6;2,7;4;7;4;2;6;6
656,0,7;4;7;4;2;1;5;2,7;4;7;4;2;1;5;2
657,0,7;4;7;4;2;1;5;2,7;4;7;4;2;1;5;2
658,0,7;4;7;4;2;1;9;4,7;4;7;4;2;1;9;4
660,0,7;4;7;4;2;7;8;1,7;4;7;4;2;7;8
661,0,7;4;7;4;2;7;8;0,7;4;7;4;2;7;8
662,0,7;4;7;4;2;5;2,7;4;7;4;2;5
663,0,7;4;7;4;2;2,7;4;7;4;2
664,0,7;4;7;9;3;9;4;4,7;4;7;9;3;9;4;4
665,0,7;4;7;9;3;9;4;9,7;4;7;9;3;9;4
666,0,7;4;7;9;3;9;9;9,7;4;7;9;3;9;9
667,0,7;4;7;9;3;9;9,7;4;7;9;3;9
668,0,7;4;7;9;3;8;4;9,7;4;7;9;3;8;4;9
669,0,7;4;7;9;3;8;4;9,7;4;7;9;3;8;4;9
670,0,7;4;7;9;3;8;4;7,7;4;7;9;3;8;4;7
671,0,7;4;7;9;3;8;4;1,7;4;7;9;3;8;4
672,0,7;4;7;9;3;8;0;2,7;4;7;9;3;8;0
681,0,7;4;7;2;5,7;4;7;2
682,0,7;9;1;9;9;3;5;1,7;9;1;9;9;3;5
683,0,7;9;1;9;9;3;6,7;9;1;9;9;3
684,0,7;7;3;0;0;4;0,7;7;3;0;0;4
688,0,1;2;0;2;3;0;1;1,1;2;0;2;3;0;1
689,0,1;2;0;2;3;0;1,1;2;0;2;3;0
695,0,1;2;0;2;9,1;2;0;2
698,0,1;2;0;6;4,1;2;0;6
700,0,1;4;9;0;1;1;5;0,1;4;9;0;1;1;5;0
701,0,1;4;9;0;1;1;1,1;4;9;0;1;1
702,0,1;4;9;0;3;5;0;2,1;4;9;0;3;5;0;2
703,0,1;4;9;0;3;5;0;6,1;4;9;0;3;5;0
704,0,1;4;9;0;3;5;9;0,1;4;9;0;3;5;9
705,0,1;4;9;0;3;5;0,1;4;9;0;3;5
706,0,1;4;9;0;3;8;5;2,1;4;9;0;3;8;5
707,0,1;4;9;0;3;8;7,1;4;9;0;3;8
708,0,1;4;9;6;4;8;7;6,1;4;9;6;4;8;7
709,0,1;4;9;6;4;8;3,1;4;9;6;4;8
711,0,1;4;9;6;4;8,1;4;9;6;4
712,0,1;0;4;4,1;0;4
713,0,1;0,1;0
714,0,0;2;9;2;3;9;3,0;2;9;2;3;9
715,0,0;2;9;2;3;5,0;2;9;2;3
716,0,0;2;9;2;1;5;8,0;2;9;2;1;5
718,0,0;2;9;2;9;2,0;2;9;2;9
719,0,0;2;9;2;0,0;2;9;2
720,0,0;2;7;6;6;8;5,0;2;7;6;6;8
724,0,0;2;7;8;1,0;2;7;8
728,0,0;6;2;3;3,0;6;2;3
729,0,0;6;2;7,0;6;2
730,0,0;1;9;1;9,0;1;9;1
732,0,3;0;3;2;9;1;3;0,3;0;3;2;9;1;3
733,0,3;0;3;2;9;1;8,3;0;3;2;9;1
734,0,3;0;3;2;3;5,3;0;3;2;3
735,0,3;0;3;2;9,3;0;3;2
736,0,3;0;3;1;8;3,3;0;3;1;8
737,0,3;0;3;1;2,3;0;3;1
738,0,3;0;4;9,3;0;4
739,0,3;0;5,3;0
741,0,4;2;5;3;0;9,4;2;5;3;0
742,0,4;2;5;3;2;9,4;2;5;3;2
743,0,4;2;5;3;8,4;2;5;3
746,0,7;3;9;7,7;3;9
747,0,7;3;9,7;3
748,0,3;4;3;1,3;4;3
750,0,3;5;9,3;5
752,0,7;5;5;2;9;5;8;9,7;5;5;2;9;5;8;9
755,0,7;5;5;2;9;5;8;9,7;5;5;2;9;5;8;9
757,0,7;5;5;2;9;5;8;9,7;5;5;2;9;5;8;9
758,0,7;5;5;2;9;5;8;9,7;5;5;2;9;5;8;9
760,0,7;5;5;2;9;5;8;2,7;5;5;2;9;5;8;2
761,0,7;5;5;2;9;5;8;2,7;5;5;2;9;5;8;2
762,0,7;5;5;2;9;5;8;7,7;5;5;2;9;5;8;7
763,0,7;5;5;2;9;5;8;8,7;5;5;2;9;5;8
766,0,7;5;5;2;9;5;4;4,7;5;5;2;9;5;4;4
770,0,7;5;5;2;9;5;4;5,7;5;5;2;9;5;4;5
772,0,7;5;5;2;9;5;4;3,7;5;5;2;9;5;4;3
773,0,7;5;5;2;9;5;4;0,7;5;5;2;9;5;4
774,0,7;5;5;2;4;8;2;8,7;5;5;2;4;8;2;8
775,0,7;5;5;2;4;8;2;8,7;5;5;2;4;8;2;8
776,0,7;5;5;2;4;8;3;3,7;5;5;2;4;8;3;3
778,0,7;7;8;0;8;1;9;8,7;7;8;0;8;1;9
779,0,7;7;8;0;8;1;3,7;7;8;0;8;1
780,0,7;7;8;0;8;6;9,7;7;8;0;8;6
781,0,7;7;8;0;8;1,7;7;8;0;8
785,0,7;7;8;0;4;7;1,7;7;8;0;4;7
786,0,7;7;8;0;4;5;8,7;7;8;0;4;5
787,0,7;7;8;0;4;4,7;7;8;0;4
788,0,7;7;8;4;5;0;8;2,7;7;8;4;5;0;8;2
789,0,7;7;8;4;5;0;8;7,7;7;8;4;5;0;8
793,0,7;7;8;4;2,7;7;8;4
795,0,7;7;8;5;6;7,7;7;8;5;6
800,0,7;7;3;5;7;7;2;5,7;7;3;5;7;7;2
801,0,7;7;3;5;7;7;5,7;7;3;5;7;7
802,0,7;7;3;4;1;8;9,7;7;3;4;1;8
803,0,7;7;3;4;1;2,7;7;3;4;1
804,0,7;7;3;6;7;8;1,7;7;3;6;7;8
805,0,7;7;3;6;7;5,7;7;3;6;7
806,0,7;7;2;6;0;6;5,7;7;2;6;0;6;5
807,0,7;7;2;6;0;6;6,7;7;2;6;0;6
808,0,7;4;7;4;2;4;9;2,7;4;7;4;2;4;9;2
812,0,7;4;7;4;2;1;9;4,7;4;7;4;2;1;9;4
813,0,7;4;7;4;2;1;9;4,7;4;7;4;2;1;9;4
814,0,7;4;7;9;3;8;4;0,7;4;7;9;3;8;4
815,0,7;4;7;9;3;8;5,7;4;7;9;3;8
816,0,7;4;7;2;3;0;2;0,7;4;7;2;3;0;2;0
817,0,7;4;7;2;3;0;2;0,7;4;7;2;3;0;2;0
818,0,7;4;7;2;3;0;2;8,7;4;7;2;3;0;2;8
819,0,7;4;7;2;3;0;2;8,7;4;7;2;3;0;2;8
820,0,7;4;7;2;3;0;7;0,7;4;7;2;3;0;7;0
821,0,7;4;7;2;3;0;7;9,7;4;7;2;3;0;7
824,0,7;4;7;2;1;5;0;6,7;4;7;2;1;5;0
825,0,7;4;7;2;1;5;2,7;4;7;2;1;5
827,0,7;4;7;2;1;7,7;4;7;2;1
828,0,7;4;7;2;2;3;7,7;4;7;2;2;3
829,0,7;4;7;2;2;0,7;4;7;2;2
830,0,7;7;3;0;0;2;8,7;7;3;0;0;2
831,0,7;7;3;0;0;1,7;7;3;0;0
832,0,1;2;0;6;4;0;2;4,1;2;0;6;4;0;2
833,0,1;2;0;6;4;0;6;4,1;2;0;6;4;0;6
834,0,1;2;0;6;4;6;7,1;2;0;6;4;6
836,0,1;2;0;2;3;0;5;5,1;2;0;2;3;0;5
838,0,1;2;0;2;3;6;1,1;2;0;2;3;6
840,0,1;2;0;2;1;2;8;8,1;2;0;2;1;2;8;8
841,0,1;2;0;2;1;2;4;0,1;2;0;2;1;2;4
842,0,1;2;0;2;1;6;5,1;2;0;2;1;6
843,0,1;2;0;2;1;3,1;2;0;2;1
844,0,1;2;0;2;1;1;4;1,1;2;0;2;1;1;4
845,0,1;2;0;2;1;1;2,1;2;0;2;1;1
846,0,1;2;0;1;4;2;7,1;2;0;1;4;2
849,0,1;2;0;1;2,1;2;0;1
850,0,1;2;0;5;4,1;2;0;5
851,0,1;2;0;0,1;2;0
852,0,1;4;9;6;4;9;6;4,1;4;9;6;4;9;6
853,0,1;4;9;6;4;9;0,1;4;9;6;4;9
854,0,0;2;9;2;1;4;8,0;2;9;2;1;4
855,0,0;2;9;2;1;1,0;2;9;2;1
856,0,0;2;7;6;9;7,0;2;7;6;9
857,0,0;2;7;6;8,0;2;7;6
860,0,0;2;7;8;1;5,0;2;7;8;1
861,0,0;2;7;8;1,0;2;7;8
862,0,0;2;7;0;6,0;2;7;0
863,0,0;2;7;6,0;2;7
864,0,0;6;6;2;6;1;0;5,0;6;6;2;6;1;0;5
865,0,0;6;6;2;6;1;0;6,0;6;6;2;6;1;0
866,0,0;6;6;2;6;1;0;9,0;6;6;2;6;1;0;9
867,0,0;6;6;2;6;1;0;1,0;6;6;2;6;1;0
868,0,0;1;9;3;6,0;1;9;3
869,0,0;1;9;5,0;1;9
871,0,4;2;5;3;0;9;8,4;2;5;3;0;9
872,0,4;2;3;4;3;2,4;2;3;4;3
876,0,3;4;8,3;4;8
877,0,3;4;7,3;4
878,0,3;9;7,3;9
879,0,3;5,3
881,0,7;5;5;2;9;5;8;9,7;5;5;2;9;5;8;9
882,0,7;5;5;2;9;5;8;9,7;5;5;2;9;5;8;9
883,0,7;5;5;2;9;5;8;9,7;5;5;2;9;5;8;9
884,0,7;5;5;2;9;5;8;9,7;5;5;2;9;5;8;9
885,0,7;5;5;2;9;5;8;9,7;5;5;2;9;5;8;9
886,0,7;5;5;2;9;5;8;9,7;5;5;2;9;5;8;9
887,0,7;5;5;2;9;5;8;9,7;5;5;2;9;5;8;9
888,0,7;5;5;2;9;5;3;4,7;5;5;2;9;5;3;4
889,0,7;5;5;2;9;5;3;4,7;5;5;2;9;5;3;4
891,0,7;5;5;2;9;5;3;4,7;5;5;2;9;5;3;4
892,0,7;5;5;2;9;5;4;4,7;5;5;2;9;5;4;4
894,0,7;5;5;2;9;5;4;4,7;5;5;2;9;5;4;4
895,0,7;5;5;2;9;5;4;4,7;5;5;2;9;5;4;4
896,0,7;5;5;2;9;5;4;4,7;5;5;2;9;5;4;4
897,0,7;5;5;2;9;5;4;4,7;5;5;2;9;5;4;4
898,0,7;5;5;2;9;5;4;5,7;5;5;2;9;5;4;5
899,0,7;5;5;2;9;5;4;5,7;5;5;2;9;5;4;5
900,0,7;5;5;2;4;8;3;3,7;5;5;2;4;8;3;3
901,0,7;5;5;2;4;8;3;3,7;5;5;2;4;8;3;3
904,0,7;7;8;0;0;5;2,7;7;8;0;0;5
905,0,7;7;8;0;0;8,7;7;8;0;0
906,0,7;7;8;0;4;7;6;7,7;7;8;0;4;7;6;7
907,0,7;7;8;0;4;7;6;6,7;7;8;0;4;7;6;6
908,0,7;7;8;4;2;7;0;4,7;7;8;4;2;7;0
909,0,7;7;8;4;2;7;9,7;7;8;4;2;7
910,0,7;7;8;4;2;9;3,7;7;8;4;2;9
911,0,7;7;8;4;2,7;7;8;4;2
913,0,7;7;8;4;1;0,7;7;8;4;1
914,0,7;7;8;5;6;9;5;3,7;7;8;5;6;9;5
917,0,7;7;8;4;2;3,7;7;8;4;2
918,0,7;7;8;4;2;4,7;7;8;4;2
919,0,7;7;8;4;2,7;7;8;4
920,0,7;7;8;5;5;3;1,7;7;8;5;5;3
922,0,7;7;8;0,7;7;8;0
923,0,7;7;8,7;7;8
924,0,7;4;7;4;2;4;9;2,7;4;7;4;2;4;9;2
925,0,7;4;7;4;2;4;9;2,7;4;7;4;2;4;9;2
926,0,7;4;7;4;2;4;9;2,7;4;7;4;2;4;9;2
927,0,7;4;7;4;2;4;9;2,7;4;7;4;2;4;9;2
929,0,7;4;7;4;2;4;9;2,7;4;7;4;2;4;9;2
930,0,7;4;7;2;3;0;7;3,7;4;7;2;3;0;7;3
931,0,7;4;7;2;3;0;7;0,7;4;7;2;3;0;7
932,0,7;4;7;2;3;0;6;0,7;4;7;2;3;0;6
933,0,7;4;7;2;3;0,7;4;7;2;3;0
934,0,7;4;7;2;1;8;2;7,7;4;7;2;1;8;2
935,0,7;4;7;2;1;8;7,7;4;7;2;1;8
936,0,1;2;0;6;4;1;9;3,1;2;0;6;4;1;9
937,0,1;2;0;6;4;1;8,1;2;0;6;4;1
938,0,1;2;0;2;3;0;1;3,1;2;0;2;3;0;1
939,0,1;2;0;2;3;0;4;8,1;2;0;2;3;0;4
940,0,1;2;0;2;3;3;0,1;2;0;2;3;3
941,0,1;2;0;2;3;1,1;2;0;2;3
943,0,1;2;0;1;4;0,1;2;0;1;4
944,0,1;2;0;1;8;2;6,1;2;0;1;8;2
945,0,1;2;0;1;8;0,1;2;0;1;8
946,0,0;2;7;8;9;5;8;5,0;2;7;8;9;5;8
947,0,0;2;7;8;9;5;0,0;2;7;8;9;5
948,0,0;2;7;8;9;7;8,0;2;7;8;9;7
949,0,0;2;7;8;9;6,0;2;7;8;9
950,0,4;2;5;3;0;9;5;5,4;2;5;3;0;9;5;5
951,0,4;2;5;3;0;9;5;8,4;2;5;3;0;9;5
952,0,4;2;3;2;5,4;2;3;2
953,0,4;2;3;8,4;2;3
955,0,4;2;3;1,4;2;3
956,0,4;2;4;1,4;2;4
957,0,4;2;2,4;2
959,0,7;5;5;2;9;5;8;9,7;5;5;2;9;5;8;9
960,0,7;5;5;2;9;5;3;4,7;5;5;2;9;5;3;4
961,0,7;5;5;2;9;5;3;4,7;5;5;2;9;5;3;4
962,0,7;5;5;2;9;5;4;4,7;5;5;2;9;5;4;4
963,0,7;5;5;2;9;5;4;4,7;5;5;2;9;5;4;4
964,0,7;7;8;0;0;5;5;0,7;7;8;0;0;5;5;0
965,0,7;7;8;0;0;5;5;0,7;7;8;0;0;5;5;0
966,0,7;7;8;0;0;5;5;1,7;7;8;0;0;5;5
967,0,7;7;8;0;0;5;8,7;7;8;0;0;5
968,0,7;7;8;4;1;4;7;6,7;7;8;4;1;4;7
969,0,7;7;8;4;1;4;1,7;7;8;4;1;4
970,0,7;7;8;5;6;9;9;1,7;7;8;5;6;9;9
971,0,7;7;8;5;6;9;6,7;7;8;5;6;9
972,0,7;7;8;4;2;3;4;4,7;7;8;4;2;3;4;4
973,0,7;7;8;4;2;3;7,7;7;8;4;2;3
974,0,7;7;8;5;5;4;5,7;7;8;5;5;4
975,0,7;7;8;5;5;7,7;7;8;5;5
976,0,7;4;7;4;2;4;9;2,7;4;7;4;2;4;9;2
977,0,7;4;7;4;2;4;9;2,7;4;7;4;2;4;9;2
978,0,1;2;0;1;4;1;1;3,1;2;0;1;4;1;1;3
979,0,1;2;0;1;4;1;1,1;2;0;1;4;1;1
