leaf,tape,target,non-target
256,0,6,6
257,0,6,6
258,0,6;5;9,6;5
259,0,6;5;7;1,6;5;7
260,0,6;3;5;6,6;3;5
261,0,6;3,6;3
262,0,6;3;6;3,6;3;6
263,0,6;3;0;4,6;3;0
264,0,6;4,6
265,0,6,6
266,0,6,6
267,0,6;0,6;0
268,0,6,6
269,0,6;6,6
270,0,6;5;3,6;5
271,0,6;5,6;5
272,0,6;0;1,6;0;1
273,0,6;0;1;8,6;0;1;8
274,0,6;0;1;4;6,6;0;1;4
275,0,6;0;1;4;0,6;0;1;4
276,0,6;0;1,6;0;1
277,0,6;0;1,6;0;1
278,0,6;0;1;9;3,6;0;1;9;3
279,0,6;0;1;9,6;0;1;9
280,0,6;3,6;3
281,0,6;3,6;3
282,0,6;3;7,6;3;7
283,0,6;3;7;3,6;3;7
284,0,6;5,6;5
285,0,6;5;4,6;5
286,0,6;5;9;4,6;5;9;4
287,0,6;5;9;3,6;5;9;3
288,0,6;5,6
289,0,6;7;5,6;7
290,0,6;6,6;6
291,0,6;5,6
292,0,6;2,6
293,0,6;5;8,6;5
294,0,6;9,6;9
295,0,6;9,6
296,0,6;5;6;1,6;5;6
297,0,6;5;6;6;4,6;5;6;6
298,0,6,6
299,0,6,6
300,0,6;8,6;8
301,0,6;8,6;8
302,0,6,6
303,0,6;8;8,6;8
304,0,6;0;2,6;0
305,0,6;0;3,6;0
306,0,6;0;2,6;0
307,0,6;0,6;0
308,0,6;3;1;5,6;3;1
309,0,6;3;4,6;3
310,0,6;1;7,6;1
311,0,6,6
312,0,6,6
313,0,6,6
314,0,6;3;6;4,6;3;6
315,0,6;3,6;3
316,0,6;4,6
317,0,6;9,6;9
318,0,6;9;8,6;9
319,0,6;9;4,6;9
320,0,6;3,6;3
321,0,6;3;5,6;3;5
322,0,6;3;8,6;3
323,0,6;3;0,6;3
324,0,6;3;6;3,6;3;6
325,0,6;3;6,6;3;6
326,0,6;3;6;4,6;3;6
327,0,6;3;6;1,6;3;6
328,0,6;3,6;3
329,0,6;3;1,6;3
330,0,6;3;1;3,6;3;1
331,0,6;3;1,6;3;1
332,0,6;3;4,6;3
333,0,6;3;4,6;3
334,0,6;3;0,6;3
335,0,6;3;1;1,6;3;1
336,0,6;3,6;3
337,0,6;3;2,6;3
338,0,6;3;8;7,6;3;8
339,0,6;3;8;3;6,6;3;8;3
340,0,6;3;0;8,6;3;0;8
341,0,6;3;0,6;3;0
342,0,6;3;8,6;3;8
343,0,6;3;0,6;3;0
344,0,6;3;2;9,6;3;2;9
345,0,6;3;2;7,6;3;2
346,0,6;3;2;7;3,6;3;2;7
347,0,6;3;2;4,6;3;2
348,0,6;3;2;7,6;3;2;7
349,0,6;3;2;8,6;3;2;8
350,0,6;3;2;0;6,6;3;2;0
351,0,6;3;2,6;3;2
352,0,6;9;2;6;9,6;9;2;6
353,0,6;9;2;9;2,6;9;2;9
354,0,6;9,6;9
355,0,6;9;9;2,6;9;9
356,0,6;9;9,6;9;9
357,0,6;9;9;5,6;9;9
358,0,6;9;9,6;9;9
359,0,6;9;9;9,6;9;9
360,0,6;9;5,6;9
361,0,6;9;8;9,6;9;8
362,0,6;9;9,6;9
363,0,6;9,6;9
