leaf,tape,target,non-target
128,0,6;1;2,6;1
129,0,6;1,6;1
130,0,6;5;8,6;5;8
131,0,6;5;2,6;5
132,0,,
133,0,,
134,0,2;9,2
135,0,2;4,2
136,0,0;6;3;2,0;6;3
137,0,0;6;3;3,0;6;3
138,0,0;6;0,0;6;0
139,0,0;6;0,0;6;0
140,0,0,0
141,0,0,0
142,0,0;5,0
143,0,0,0
144,0,1,1
145,0,,
146,0,,
147,0,3,
148,0,,
149,0,2;3,2
150,0,1,1
151,0,2,
152,0,,
153,0,8;0,8
154,0,6,
155,0,9,
156,0,8,8
157,0,8;9;5,8;9
158,0,0,0
159,0,,
160,0,3;6,3;6
161,0,3;6,3;6
162,0,3;6;3;2,3;6;3
163,0,3;6;3;4,3;6;3;4
164,0,3;6;1;8,3;6;1;8
165,0,3;6;1,3;6;1
166,0,3;6;1;2,3;6;1
167,0,3;6;1,3;6;1
168,0,3,3
169,0,3;0,3;0
170,0,3;1,3;1
171,0,3;1;9;1,3;1;9
172,0,3;5;0;2,3;5;0
173,0,3;5,3;5
174,0,3;5;1;5,3;5;1
175,0,3;5;1,3;5;1
176,0,3;7;1,3;7;1
177,0,3;7;1,3;7;1
178,0,3;7,3;7
179,0,3;7;9;6;4,3;7;9;6
180,0,3;9;7,3;9;7
181,0,3;9,3;9
182,0,3;1,3
183,0,3,3
184,0,3,3
185,0,3;8,3
186,0,3;4;6,3;4
187,0,3,3
188,0,3,3
189,0,3,3
190,0,3;2;5,3;2;5
191,0,3;2;1;9,3;2;1
192,0,1;0,1;0
193,0,1;0,1;0
194,0,1;2,1
195,0,1;8;0,1;8
196,0,1,1
197,0,1,1
198,0,1,1
199,0,1;6,1
200,0,1;1;5;3,1;1;5
201,0,1;1;5,1;1;5
202,0,1;1;5,1;1;5
203,0,1;1;5;1,1;1;5;1
204,0,1;1;5;9;1,1;1;5;9;1
205,0,1;1;5;9,1;1;5;9
206,0,1;1;5,1;1;5
207,0,1;1;5;2;0,1;1;5;2
208,0,1;7;0;7;7;5,1;7;0;7;7
209,0,1;7;0;7;7;6,1;7;0;7;7
210,0,1;7;0;7;7;9;9,1;7;0;7;7;9
211,0,1;7;0;7;7;9,1;7;0;7;7;9
212,0,1;7;0;7;9,1;7;0;7;9
213,0,1;7;0;7;6,1;7;0;7
214,0,1;7;0;7;9;7,1;7;0;7;9
215,0,1;7;0;7;9,1;7;0;7;9
216,0,1;7,1;7
217,0,1;7;6,1;7
218,0,1;4;3,1;4
219,0,1;4;8,1;4;8
220,0,1,1
221,0,1,1
222,0,1;0,1;0
223,0,1;0;8,1;0
224,0,1;3;5;4,1;3;5
225,0,1;3;5;3;0,1;3;5;3
226,0,1;3,1;3
227,0,1;3,1;3
228,0,1;1,1;1
229,0,1;1,1;1
230,0,1;1;9;6;0;9,1;1;9;6;0
231,0,1;1;9;6,1;1;9;6
232,0,1;0;7;3,1;0;7;3
233,0,1;0;7;3,1;0;7;3
234,0,1;0;7;2;0,1;0;7;2
235,0,1;0;7;6,1;0;7
236,0,1;0;7;8,1;0;7
237,0,1;0;7;9,1;0;7;9
238,0,1;0;7;8,1;0;7
239,0,1;0;7;0,1;0;7;0
240,0,1;4;6,1;4
241,0,1;4,1;4
242,0,1;9,1;9
243,0,1;9;1,1;9;1
244,0,1;0;1,1;0
245,0,1;0;9,1;0
246,0,1;8,1;8
247,0,1;8,1;8
248,0,1;0;7;3;3,1;0;7;3
249,0,1;0;3,1;0
250,0,1;0,1;0
251,0,1;0;1;5,1;0;1
252,0,1;6;4;7,1;6;4;7
253,0,1;6;4;9;8,1;6;4;9
254,0,1;6;0;4,1;6;0
255,0,1;6;0;8,1;6;0
