leaf,tape,target,non-target
128,0,8;0;7,8;0
129,0,8;0,8;0
130,0,8,8
131,0,8;0,8
132,0,8;5,8;5
133,0,8;5,8;5
134,0,8;5,8;5
135,0,8;5;9;6,8;5;9
136,0,8;5;4,8;5;4
137,0,8;5;4;6;1,8;5;4;6
138,0,8;5;2,8;5;2
139,0,8;5;5,8;5
140,0,8;5,8;5
141,0,8;5,8;5
142,0,8;5,8;5
143,0,8;5,8;5
144,0,8;4,8;4
145,0,8,8
146,0,8;9;7;2,8;9;7
147,0,8;9;7;4,8;9;7;4
148,0,8;8;0;6,8;8;0
149,0,8;8,8;8
150,0,8;8,8;8
151,0,8;8;7,8;8
152,0,8;0,8;0
153,0,8,8
154,0,8;8,8;8
155,0,8;8;1,8;8
156,0,8;8;1,8;8
157,0,8;8;2,8;8;2
158,0,8;8,8;8
159,0,8;8,8;8
160,0,8;3;2,8;3
161,0,8;3,8;3
162,0,8;3;5;2;1;5,8;3;5;2;1
163,0,8;3;5;2,8;3;5
164,0,8;3;0,8;3;0
165,0,8;3;0;3,8;3;0;3
166,0,8;3;0,8;3;0
167,0,8;3;0;5,8;3;0
168,0,8;3;1,8;3;1
169,0,8;3;1;4,8;3;1
170,0,8;3;3;9,8;3;3;9
171,0,8;3,8;3
172,0,8;3,8;3
173,0,8;3,8;3
174,0,8;3;2;6;0,8;3;2;6
175,0,8;3;2;1,8;3;2
176,0,8;3;7;3;3,8;3;7;3
177,0,8;3;7;3;5,8;3;7;3;5
178,0,8;3;7,8;3;7
179,0,8;3;7;9,8;3;7
180,0,8;3;0,8;3
181,0,8;3,8;3
182,0,8;3;5,8;3
183,0,8;3;9,8;3;9
184,0,8;3;9;7,8;3;9;7
185,0,8;3;9,8;3;9
186,0,8;3;9,8;3;9
187,0,8;3;9;0,8;3;9;0
188,0,8;3;9;7,8;3;9;7
189,0,8;3;9;7;5;5,8;3;9;7;5
190,0,8;3;9;2,8;3;9
191,0,8;3;9;0,8;3;9
192,0,8;9;5;6,8;9;5;6
193,0,8;9;5;5,8;9;5
194,0,8;9;5;1,8;9;5
195,0,8;9;5;7,8;9;5;7
196,0,8;9;5;2;0,8;9;5;2;0
197,0,8;9;5;2;8,8;9;5;2
198,0,8;9;5;2,8;9;5;2
199,0,8;9;5;2;3;7,8;9;5;2;3
200,0,8;9;0;8,8;9;0;8
201,0,8;9;0,8;9;0
202,0,8;9;7;5,8;9;7
203,0,8;9;1,8;9
204,0,8;9;3,8;9;3
205,0,8;9;3;1;6,8;9;3;1
206,0,8;9;3;6,8;9;3;6
207,0,8;9;3;6;5,8;9;3;6;5
208,0,8;9,8;9
209,0,8;9,8;9
210,0,8;9,8;9
211,0,8;9;0,8;9
212,0,8;9;4,8;9
213,0,8;9,8;9
214,0,8;9;2,8;9;2
215,0,8;9;8,8;9
216,0,8;9,8;9
217,0,8;9,8;9
218,0,8;9;5;7,8;9;5;7
219,0,8;9;5,8;9;5
220,0,8;9;8;0;0;8;2,8;9;8;0;0;8
221,0,8;9;8;5,8;9;8
222,0,8;9,8;9
223,0,8;9;2,8;9
224,0,8;9;4,8;9;4
225,0,8;9;4,8;9;4
226,0,8;9;4;6,8;9;4
227,0,8;9;4;5;9,8;9;4;5
228,0,8;9;4;9;7;3,8;9;4;9;7;3
229,0,8;9;4;9;7;4,8;9;4;9;7
230,0,8;9;4;9,8;9;4;9
231,0,8;9;4;9,8;9;4;9
232,0,8;9;4;7,8;9;4;7
233,0,8;9;4;4,8;9;4
234,0,8;9;4;3,8;9;4;3
235,0,8;9;4;3;5,8;9;4;3
236,0,8;9;4;9;0;0,8;9;4;9;0
237,0,8;9;4;9,8;9;4;9
238,0,8;9;4,8;9;4
239,0,8;9;4;5,8;9;4;5
240,0,8;9;4;1;8;6;0,8;9;4;1;8;6
241,0,8;9;4;1;8;3,8;9;4;1;8
242,0,8;9;4;1,8;9;4;1
243,0,8;9;4;1;1,8;9;4;1
244,0,8;9;4;9;2,8;9;4;9
245,0,8;9;4;9,8;9;4;9
246,0,8;9;4,8;9;4
247,0,8;9;4;5,8;9;4
248,0,8;9;4;1,8;9;4;1
249,0,8;9;4,8;9;4
250,0,8;9;4,8;9;4
251,0,8;9;4;7;9,8;9;4;7
252,0,8;9;4;1;2,8;9;4;1;2
253,0,8;9;4;1,8;9;4
254,0,8;9;4,8;9;4
255,0,8;9;4,8;9;4
