leaf,tape,target,non-target
256,0,2,2
257,0,1,
258,0,4,4
259,0,4;9;1,4;9
260,0,,
261,0,2;0,2
262,0,,
263,0,,
264,0,2;3;3;8;0,2;3;3;8
265,0,2;3;3;5,2;3;3
266,0,2;3,2;3
267,0,2;3,2;3
268,0,2;9,2;9
269,0,2,2
270,0,2;3,2;3
271,0,2;3,2;3
272,0,3,
273,0,7,
274,0,0;0;6,0;0
275,0,0;1,0
276,0,4,4
277,0,4;0,4;0
278,0,4,4
279,0,4;0,4
280,0,5;8,5;8
281,0,5;2,5
282,0,,
283,0,6;1;5;2,6;1;5
284,0,,
285,0,5,
286,0,0;5,0
287,0,1,
288,0,1;6;8;8;1,1;6;8;8;1
289,0,1;6;8;8;1;0,1;6;8;8;1
290,0,1;6;8;8,1;6;8;8
291,0,1;6;8;8,1;6;8;8
292,0,1;6;8,1;6;8
293,0,1;6;8;1,1;6;8;1
294,0,1;6;8,1;6;8
295,0,1;6;8;8;8,1;6;8;8
296,0,1;6;4,1;6
297,0,1;6;3;9,1;6;3
298,0,1;6;7,1;6
299,0,1;6;2,1;6
300,0,1;6;6;0,1;6;6;0
301,0,1;6;6;0;9,1;6;6;0
302,0,1;6;6;7,1;6;6
303,0,1;6;6;2;4;3,1;6;6;2;4
304,0,1;4,1;4
305,0,1,1
306,0,1;4;5,1;4
307,0,1,1
308,0,1;0;1;2,1;0;1
309,0,1;0;1;0;1,1;0;1;0
310,0,1;1,1
311,0,1,1
312,0,1;3;4;5,1;3;4;5
313,0,1;3;4;5;6,1;3;4;5
314,0,1;3;4;9,1;3;4;9
315,0,1;3;4;9;1,1;3;4;9;1
316,0,1;3;2,1;3;2
317,0,1;3;9;0,1;3;9
318,0,1;3;1;5;0;3,1;3;1;5;0
319,0,1;3;0,1;3
320,0,5;0;0;3;7,5;0;0;3
321,0,5;0;0;3,5;0;0;3
322,0,5;0;0;3;1;5;3,5;0;0;3;1;5;3
