leaf,tape,target,non-target
242,0,8;4;6;7;0;9;7;2,8;4;6;7;0;9;7;2
247,0,8;4;6;7;0;9;7;8,8;4;6;7;0;9;7;8
248,0,8;4;6;7;0;9;7;8,8;4;6;7;0;9;7;8
249,0,8;4;6;7;0;9;7;8,8;4;6;7;0;9;7;8
250,0,8;4;6;7;0;9;7;8,8;4;6;7;0;9;7;8
251,0,8;4;6;7;0;9;7;8,8;4;6;7;0;9;7;8
252,0,8;4;6;7;0;9;7;8,8;4;6;7;0;9;7;8
253,0,8;4;6;7;0;9;7;8,8;4;6;7;0;9;7;8
256,0,8;4;6;7;7;6;2;9,8;4;6;7;7;6;2
257,0,8;4;6;7;7;6;1,8;4;6;7;7;6
258,0,8;4;6;7;7;9;6;6,8;4;6;7;7;9;6
259,0,8;4;6;7;7;9;1;5,8;4;6;7;7;9;1
261,0,8;4;6;7;7;9,8;4;6;7;7
262,0,8;4;6;7;4;9;0;3,8;4;6;7;4;9;0;3
263,0,8;4;6;7;4;9;0;3,8;4;6;7;4;9;0;3
270,0,8;4;6;7;4;5;9,8;4;6;7;4;5
272,0,8;4;6;7;3;2;2;0,8;4;6;7;3;2;2
294,0,8;0;7;6;3;5;3;2,8;0;7;6;3;5;3
295,0,8;0;7;6;3;5;1,8;0;7;6;3;5
299,0,8;0;7;8;0;5;5;9,8;0;7;8;0;5;5
302,0,8;0;0;2;0;2;2;9,8;0;0;2;0;2;2;9
303,0,8;0;0;2;0;2;2;1,8;0;0;2;0;2;2
304,0,8;0;0;2;0;2;6;4,8;0;0;2;0;2;6
311,0,8;0;0;2;0;2,8;0;0;2;0
316,0,8;0;6;1;6;5;2;2,8;0;6;1;6;5;2
317,0,8;0;6;1;6;5;3,8;0;6;1;6;5
318,0,8;0;8;9;0;3;5;0,8;0;8;9;0;3;5
337,0,5;8;2;1;0;4;0,5;8;2;1;0;4
339,0,5;8;2;1;0;3;9;0,5;8;2;1;0;3;9
341,0,5;8;7;9;8,5;8;7;9
342,0,5;8;7;5;0,5;8;7;5
345,0,5;8;9;2;2;8,5;8;9;2;2
347,0,5;8;9;8,5;8;9
350,0,5;4;2;3;1;4;8;3,5;4;2;3;1;4;8;3
351,0,5;4;2;3;1;4;8;2,5;4;2;3;1;4;8
352,0,5;4;6;1;3;1;1;1,5;4;6;1;3;1;1;1
353,0,5;4;6;1;3;1;7,5;4;6;1;3;1
360,0,5;4;1;9;1;1;8,5;4;1;9;1;1
363,0,5;4;6;5;0,5;4;6;5
364,0,5;4;9;7,5;4;9
365,0,5;4;5,5;4
368,0,1;0;8;9;6;4,1;0;8;9;6
369,0,1;0;8;9;1,1;0;8;9
375,0,1;0;9;9;0,1;0;9;9
376,0,1;4;6;1;8;0,1;4;6;1;8
377,0,1;4;6;1;4,1;4;6;1
386,0,1;4;2;9,1;4;2
387,0,1;4;9,1;4
388,0,1;7;0;4;7;1;0,1;7;0;4;7;1
390,0,1;7;5;0;4,1;7;5;0
391,0,1;7;5;0,1;7;5
393,0,1;7;1,1;7
396,0,8;4;6;7;0;9;7;2,8;4;6;7;0;9;7;2
400,0,8;4;6;7;0;9;7;8,8;4;6;7;0;9;7;8
401,0,8;4;6;7;0;9;7;8,8;4;6;7;0;9;7;8
402,0,8;4;6;7;7;6;9;7,8;4;6;7;7;6;9;7
403,0,8;4;6;7;7;6;9;7,8;4;6;7;7;6;9;7
405,0,8;4;6;7;7;6;9;8,8;4;6;7;7;6;9
406,0,8;4;6;7;7;5;4;8,8;4;6;7;7;5;4
414,0,8;4;6;7;4;4;6;2,8;4;6;7;4;4;6
415,0,8;4;6;7;4;4;3,8;4;6;7;4;4
419,0,8;4;6;7;4;8;1,8;4;6;7;4;8
422,0,8;4;6;7;3;2;0;8,8;4;6;7;3;2;0;8
424,0,8;4;6;7;3;2;0;0,8;4;6;7;3;2;0;0
425,0,8;4;6;7;3;2;0;0,8;4;6;7;3;2;0
426,0,8;4;6;7;3;2;3;9,8;4;6;7;3;2;3;9
427,0,8;4;6;7;3;2;3;9,8;4;6;7;3;2;3;9
428,0,8;4;6;2;1;3;1;4,8;4;6;2;1;3;1
429,0,8;4;6;2;1;3;1,8;4;6;2;1;3
430,0,8;4;6;2;1;6;2,8;4;6;2;1;6
431,0,8;4;6;2;1;5;1,8;4;6;2;1;5
432,0,8;4;6;2;6;5;2;6,8;4;6;2;6;5;2;6
433,0,8;4;6;2;6;5;2;6,8;4;6;2;6;5;2
434,0,8;4;6;2;6;5;2;5,8;4;6;2;6;5;2
435,0,8;4;6;2;6;5;2,8;4;6;2;6;5
437,0,8;4;6;2;2;8;6,8;4;6;2;2;8
439,0,8;4;6;2;2;0;8,8;4;6;2;2;0
440,0,8;4;6;0;6;9;7,8;4;6;0;6;9
441,0,8;4;6;0;6;4,8;4;6;0;6
442,0,8;4;6;0;9;8;5,8;4;6;0;9;8
443,0,8;4;6;0;6,8;4;6;0
449,0,8;0;7;7;7;0;8;6,8;0;7;7;7;0;8;6
452,0,8;0;7;7;7;0;1;0,8;0;7;7;7;0;1;0
460,0,8;0;7;7;7;7;1;6,8;0;7;7;7;7;1;6
461,0,8;0;7;7;7;7;1;6,8;0;7;7;7;7;1
464,0,8;0;7;6;0;6;5,8;0;7;6;0;6
465,0,8;0;7;6;0;4,8;0;7;6;0
466,0,8;0;7;6;1;4,8;0;7;6;1
467,0,8;0;7;6;2,8;0;7;6
472,0,8;0;7;8;2;5,8;0;7;8;2
474,0,8;0;0;2;0;2;9;0,8;0;0;2;0;2;9
475,0,8;0;0;2;0;2;5,8;0;0;2;0;2
476,0,8;0;0;2;7;9;8;7,8;0;0;2;7;9;8;7
477,0,8;0;0;2;7;9;8;7,8;0;0;2;7;9;8;7
479,0,8;0;0;2;7;9;6;8,8;0;0;2;7;9;6;8
481,0,8;0;0;2;1;9;1;2,8;0;0;2;1;9;1
482,0,8;0;0;2;1;9,8;0;0;2;1
484,0,8;0;0;2;0;2;6;5,8;0;0;2;0;2;6;5
487,0,8;0;0;3;5;2,8;0;0;3;5
488,0,8;0;0;3;7;5,8;0;0;3;7
490,0,8;0;0;7;0;6,8;0;0;7;0
495,0,8;0;8;9;0;3;9,8;0;8;9;0;3
496,0,8;0;8;9;0;3;5;1,8;0;8;9;0;3;5
497,0,8;0;8;9;0;3;8,8;0;8;9;0;3
498,0,8;0;8;9;0;3;6,8;0;8;9;0;3
499,0,8;0;8;9;0;8,8;0;8;9;0
502,0,8;0;2;8;7;5,8;0;2;8;7
506,0,8;0;8;2,8;0;8
508,0,5;8;0;0;6;8;7;7,5;8;0;0;6;8;7;7
509,0,5;8;0;0;6;8;7;7,5;8;0;0;6;8;7;7
516,0,5;8;0;0;7;6;4;6,5;8;0;0;7;6;4;6
517,0,5;8;0;0;7;6;4;2,5;8;0;0;7;6;4
518,0,5;8;0;0;7;6;0;1,5;8;0;0;7;6;0
519,0,5;8;0;0;7;6;2,5;8;0;0;7;6
521,0,5;8;0;0;7;0;2;2,5;8;0;0;7;0;2
522,0,5;8;0;0;7;9;8;7,5;8;0;0;7;9;8
523,0,5;8;0;0;7;9;7,5;8;0;0;7;9
525,0,5;8;2;2;5;8;8;3,5;8;2;2;5;8;8
528,0,5;8;2;1;0;4;9;5,5;8;2;1;0;4;9;5
529,0,5;8;2;1;0;4;9;0,5;8;2;1;0;4;9
531,0,5;8;2;1;0;3;6;8,5;8;2;1;0;3;6;8
532,0,5;8;7;9;3;6,5;8;7;9;3;6
533,0,5;8;7;9;3;7,5;8;7;9;3
535,0,5;8;7;1,5;8;7
536,0,5;8;9;2;2;2;3;0,5;8;9;2;2;2;3;0
537,0,5;8;9;2;2;2;3;0,5;8;9;2;2;2;3;0
538,0,5;8;9;9;2;1,5;8;9;9;2
539,0,5;8;9;9;2,5;8;9;9
540,0,5;4;2;3;1;4;8;6,5;4;2;3;1;4;8;6
541,0,5;4;2;3;1;4;8;6,5;4;2;3;1;4;8;6
542,0,5;4;2;3;1;4;8;6,5;4;2;3;1;4;8;6
543,0,5;4;2;3;1;4;8;6,5;4;2;3;1;4;8;6
545,0,5;4;6;1;5;3;2,5;4;6;1;5;3
547,0,5;4;6;1;3,5;4;6;1
549,0,5;4;6;1;2;3,5;4;6;1;2
550,0,5;4;6;1;8;7;1,5;4;6;1;8;7
556,0,5;4;1;9;1;2;6,5;4;1;9;1;2
557,0,5;4;1;9;1;9,5;4;1;9;1
558,0,5;4;6;2;5;5,5;4;6;2;5
559,0,5;4;6;2;7,5;4;6;2
561,0,1;0;8;9;7;7;5;0,1;0;8;9;7;7;5
562,0,1;0;8;9;7;7;9;8,1;0;8;9;7;7;9
563,0,1;0;8;9;7;7;6,1;0;8;9;7;7
564,0,1;0;9;9;7;9;8;9,1;0;9;9;7;9;8;9
565,0,1;0;9;9;7;9;8;5,1;0;9;9;7;9;8
566,0,1;0;9;9;7;9;5;2,1;0;9;9;7;9;5
567,0,1;0;9;9;7;9;9,1;0;9;9;7;9
568,0,1;0;9;9;1;7;5;0,1;0;9;9;1;7;5
569,0,1;0;9;9;1;7;1,1;0;9;9;1;7
572,0,1;0;9;9;7;4;2,1;0;9;9;7;4
573,0,1;0;9;9;7;4,1;0;9;9;7
580,0,1;4;6;4;8,1;4;6;4
581,0,1;4;6;2,1;4;6
582,0,1;4;8;3;4;8,1;4;8;3;4
583,0,1;4;8;3;3,1;4;8;3
586,0,1;4;1;5;1;8;5,1;4;1;5;1;8
587,0,1;4;1;5;1;3,1;4;1;5;1
589,0,1;4;1;0;5,1;4;1;0
590,0,1;7;0;4;7;9;4,1;7;0;4;7;9
593,0,1;7;4;7,1;7;4
594,0,8;4;6;7;0;9;7;2,8;4;6;7;0;9;7;2
595,0,8;4;6;7;0;9;7;2,8;4;6;7;0;9;7;2
596,0,8;4;6;7;0;9;7;2,8;4;6;7;0;9;7;2
597,0,8;4;6;7;0;9;7;2,8;4;6;7;0;9;7;2
598,0,8;4;6;7;0;9;7;2,8;4;6;7;0;9;7;2
599,0,8;4;6;7;0;9;7;2,8;4;6;7;0;9;7;2
600,0,8;4;6;7;0;9;7;2,8;4;6;7;0;9;7;2
602,0,8;4;6;7;0;9;7;2,8;4;6;7;0;9;7;2
603,0,8;4;6;7;0;9;7;2,8;4;6;7;0;9;7;2
604,0,8;4;6;7;7;6;9;2,8;4;6;7;7;6;9;2
605,0,8;4;6;7;7;6;9;2,8;4;6;7;7;6;9;2
606,0,8;4;6;7;7;5;2;2,8;4;6;7;7;5;2
607,0,8;4;6;7;7;5;8,8;4;6;7;7;5
609,0,8;4;6;7;4;4;8;9,8;4;6;7;4;4;8;9
617,0,8;4;6;7;4;4;4;8,8;4;6;7;4;4;4;8
621,0,8;4;6;7;4;8;5;4,8;4;6;7;4;8;5;4
624,0,8;4;6;7;4;8;5;2,8;4;6;7;4;8;5;2
625,0,8;4;6;7;4;8;5;3,8;4;6;7;4;8;5
627,0,8;4;6;7;4;6;5,8;4;6;7;4;6
628,0,8;4;6;7;4;4;5,8;4;6;7;4;4
629,0,8;4;6;7;4;8,8;4;6;7;4
630,0,8;4;6;7;3;2;0;7,8;4;6;7;3;2;0;7
631,0,8;4;6;7;3;2;0;0,8;4;6;7;3;2;0
632,0,8;4;6;2;2;8;4;3,8;4;6;2;2;8;4;3
633,0,8;4;6;2;2;8;4;4,8;4;6;2;2;8;4
635,0,8;4;6;2;2;0;8;2,8;4;6;2;2;0;8
641,0,8;4;6;2;6;0,8;4;6;2;6
645,0,8;0;7;7;7;0;8;6,8;0;7;7;7;0;8;6
647,0,8;0;7;7;7;0;8;9,8;0;7;7;7;0;8;9
648,0,8;0;7;7;7;0;8;2,8;0;7;7;7;0;8;2
650,0,8;0;7;7;7;0;1;1,8;0;7;7;7;0;1;1
651,0,8;0;7;7;7;0;1;1,8;0;7;7;7;0;1
658,0,8;0;7;7;7;7;8;8,8;0;7;7;7;7;8;8
659,0,8;0;7;7;7;7;8;8,8;0;7;7;7;7;8;8
662,0,8;0;7;7;7;7;8;5,8;0;7;7;7;7;8;5
664,0,8;0;7;7;7;7;1;3,8;0;7;7;7;7;1;3
665,0,8;0;7;7;7;7;1;3,8;0;7;7;7;7;1;3
668,0,8;0;7;8;0;0;7;7,8;0;7;8;0;0;7;7
670,0,8;0;7;8;0;0;4;8,8;0;7;8;0;0;4
672,0,8;0;7;8;1;7;0;6,8;0;7;8;1;7;0
673,0,8;0;7;8;1;7;0,8;0;7;8;1;7
674,0,8;0;7;8;1;6;9,8;0;7;8;1;6
675,0,8;0;7;8;1;0,8;0;7;8;1
676,0,8;0;7;8;6;7,8;0;7;8;6
677,0,8;0;7;8;9,8;0;7;8
678,0,8;0;0;2;7;9;6;0,8;0;0;2;7;9;6;0
679,0,8;0;0;2;7;9;6;0,8;0;0;2;7;9;6;0
681,0,8;0;0;2;1;9;3,8;0;0;2;1;9
686,0,8;0;0;3;5;8;0;4,8;0;0;3;5;8;0
688,0,8;0;0;3;3;5,8;0;0;3;3
689,0,8;0;0;3;4,8;0;0;3
690,0,8;0;0;7;5;3,8;0;0;7;5
691,0,8;0;0;7;4,8;0;0;7
697,0,8;0;8;9;0;3;9;1,8;0;8;9;0;3;9
698,0,8;0;2;5;8;3;4;3,8;0;2;5;8;3;4;3
702,0,8;0;2;8;7;9,8;0;2;8;7
703,0,8;0;2;8;7;1,8;0;2;8;7
704,0,8;0;9;4;4;0;6,8;0;9;4;4;0
705,0,8;0;9;4;1,8;0;9;4
706,0,8;0;9;0;3,8;0;9;0
708,0,8;0;6;8,8;0;6
709,0,8;0;8,8;0
710,0,5;8;0;0;6;8;7;5,5;8;0;0;6;8;7;5
711,0,5;8;0;0;6;8;7;9,5;8;0;0;6;8;7
714,0,5;8;0;0;6;8;9;7,5;8;0;0;6;8;9;7
716,0,5;8;0;0;6;8;3;3,5;8;0;0;6;8;3;3
718,0,5;8;0;0;6;4;1;7,5;8;0;0;6;4;1;7
719,0,5;8;0;0;6;4;1;7,5;8;0;0;6;4;1;7
720,0,5;8;0;0;6;4;1;9,5;8;0;0;6;4;1;9
722,0,5;8;0;0;7;0;2;0,5;8;0;0;7;0;2;0
723,0,5;8;0;0;7;0;2;0,5;8;0;0;7;0;2;0
725,0,5;8;2;2;5;8;0;4,5;8;2;2;5;8;0
726,0,5;8;2;2;5;9;0;4,5;8;2;2;5;9;0
727,0,5;8;2;2;5;9;8,5;8;2;2;5;9
730,0,5;8;2;1;0;3;6;8,5;8;2;1;0;3;6;8
731,0,5;8;2;1;0;3;6;8,5;8;2;1;0;3;6;8
732,0,5;8;7;7;6;0,5;8;7;7;6
733,0,5;8;7;7;9,5;8;7;7
738,0,5;4;6;1;2;6;9;6,5;4;6;1;2;6;9;6
739,0,5;4;6;1;2;6;1,5;4;6;1;2;6
740,0,5;4;6;1;8;0,5;4;6;1;8;0
741,0,5;4;6;1;8;2,5;4;6;1;8
742,0,5;4;1;9;6;2;3;3,5;4;1;9;6;2;3;3
743,0,5;4;1;9;6;2;3;3,5;4;1;9;6;2;3;3
745,0,5;4;1;9;6;2;3;6,5;4;1;9;6;2;3
746,0,5;4;1;9;6;9;4;2,5;4;1;9;6;9;4
748,0,5;4;1;9;6;4;1,5;4;1;9;6;4
749,0,5;4;1;9;6;5,5;4;1;9;6
751,0,1;0;8;9;7;7;5;8,1;0;8;9;7;7;5;8
752,0,1;0;9;9;1;6;0;2,1;0;9;9;1;6;0
753,0,1;0;9;9;1;6;6,1;0;9;9;1;6
754,0,1;0;9;9;1;9;7,1;0;9;9;1;9
755,0,1;0;9;9;1;2,1;0;9;9;1
756,0,1;4;6;8;3;8;4;8,1;4;6;8;3;8;4
757,0,1;4;6;8;3;8;5,1;4;6;8;3;8
758,0,1;4;6;8;3;3;7,1;4;6;8;3;3
759,0,1;4;6;8;3;1,1;4;6;8;3
760,0,1;4;6;8;8;7,1;4;6;8;8;7
761,0,1;4;6;8;8,1;4;6;8;8
762,0,1;4;6;8;0;3,1;4;6;8;0
763,0,1;4;6;8;8,1;4;6;8
766,0,1;4;6;5;4;5;8;9,1;4;6;5;4;5;8
768,0,1;4;8;4;1;6;5,1;4;8;4;1;6
769,0,1;4;8;4;1;9,1;4;8;4;1
771,0,1;4;8;7,1;4;8
772,0,1;4;1;0;7;8;6,1;4;1;0;7;8
773,0,1;4;1;0;7;8,1;4;1;0;7
774,0,1;7;0;4;7;3;8,1;7;0;4;7;3
776,0,1;7;4;2;8;5,1;7;4;2;8
777,0,1;7;4;2;9,1;7;4;2
778,0,8;4;6;7;0;9;7;2,8;4;6;7;0;9;7;2
779,0,8;4;6;7;0;9;7;2,8;4;6;7;0;9;7;2
780,0,8;4;6;7;4;4;8;9,8;4;6;7;4;4;8;9
781,0,8;4;6;7;4;4;8;9,8;4;6;7;4;4;8;9
782,0,8;4;6;7;4;4;8;9,8;4;6;7;4;4;8;9
783,0,8;4;6;7;4;4;8;9,8;4;6;7;4;4;8;9
786,0,8;4;6;7;4;4;8;1,8;4;6;7;4;4;8;1
787,0,8;4;6;7;4;4;8;1,8;4;6;7;4;4;8;1
789,0,8;4;6;7;4;4;8;1,8;4;6;7;4;4;8;1
790,0,8;4;6;7;4;4;8;9,8;4;6;7;4;4;8;9
791,0,8;4;6;7;4;4;8;9,8;4;6;7;4;4;8;9
794,0,8;4;6;7;4;4;4;8,8;4;6;7;4;4;4;8
795,0,8;4;6;7;4;4;4;8,8;4;6;7;4;4;4;8
800,0,8;4;6;7;4;8;5;4,8;4;6;7;4;8;5;4
802,0,8;4;6;7;4;8;5;2,8;4;6;7;4;8;5;2
804,0,8;4;6;7;4;8;5;2,8;4;6;7;4;8;5;2
805,0,8;4;6;7;4;8;5;2,8;4;6;7;4;8;5;2
806,0,8;4;6;7;4;6;3;4,8;4;6;7;4;6;3;4
807,0,8;4;6;7;4;6;3;3,8;4;6;7;4;6;3
808,0,8;4;6;2;2;0;8;8,8;4;6;2;2;0;8;8
809,0,8;4;6;2;2;0;8;8,8;4;6;2;2;0;8;8
810,0,8;4;6;0;0;7;5;1,8;4;6;0;0;7;5
811,0,8;4;6;0;0;7;6,8;4;6;0;0;7
812,0,8;4;6;0;0;3;2,8;4;6;0;0;3
813,0,8;4;6;0;0;3,8;4;6;0;0
814,0,8;4;6;0;5;6;7;6,8;4;6;0;5;6;7
815,0,8;4;6;0;5;6;0,8;4;6;0;5;6
816,0,8;4;6;0;0;9,8;4;6;0;0
817,0,8;4;6;0;2,8;4;6;0
818,0,8;4;6;2;6;3;3;0,8;4;6;2;6;3;3;0
819,0,8;4;6;2;6;3;3,8;4;6;2;6;3;3
820,0,8;4;6;2;3;5;4;4,8;4;6;2;3;5;4
821,0,8;4;6;2;3;5;4,8;4;6;2;3;5
822,0,8;4;6;2;9;8,8;4;6;2;9
823,0,8;4;6;2;9,8;4;6;2
825,0,8;0;7;7;7;0;8;6,8;0;7;7;7;0;8;6
826,0,8;0;7;7;7;0;8;9,8;0;7;7;7;0;8;9
828,0,8;0;7;7;7;0;8;1,8;0;7;7;7;0;8;1
830,0,8;0;7;7;7;0;9;7,8;0;7;7;7;0;9;7
831,0,8;0;7;7;7;0;9;7,8;0;7;7;7;0;9;7
832,0,8;0;7;7;7;0;9;7,8;0;7;7;7;0;9;7
835,0,8;0;7;7;7;0;9;6,8;0;7;7;7;0;9;6
839,0,8;0;7;7;7;7;8;8,8;0;7;7;7;7;8;8
840,0,8;0;7;7;7;7;8;8,8;0;7;7;7;7;8;8
841,0,8;0;7;7;7;7;8;8,8;0;7;7;7;7;8;8
844,0,8;0;7;7;7;7;8;5,8;0;7;7;7;7;8;5
845,0,8;0;7;7;7;7;8;5,8;0;7;7;7;7;8;5
846,0,8;0;7;7;7;7;8;5,8;0;7;7;7;7;8;5
848,0,8;0;7;7;7;7;1;9,8;0;7;7;7;7;1;9
849,0,8;0;7;7;7;7;1;9,8;0;7;7;7;7;1;9
850,0,8;0;7;7;7;7;1;1,8;0;7;7;7;7;1;1
851,0,8;0;7;7;7;7;1,8;0;7;7;7;7;1
852,0,8;0;7;8;0;0;7;9,8;0;7;8;0;0;7;9
853,0,8;0;7;8;0;0;7;2,8;0;7;8;0;0;7
854,0,8;0;7;8;0;0;9;7,8;0;7;8;0;0;9
855,0,8;0;7;8;0;0;0,8;0;7;8;0;0
862,0,8;0;0;2;0;2;8;8,8;0;0;2;0;2;8;8
863,0,8;0;0;2;0;2;8;8,8;0;0;2;0;2;8;8
865,0,8;0;0;2;0;2;8;2,8;0;0;2;0;2;8
866,0,8;0;0;3;5;8;5;3,8;0;0;3;5;8;5
867,0,8;0;0;3;5;8;1,8;0;0;3;5;8
868,0,8;0;0;1;9;9;4,8;0;0;1;9;9
869,0,8;0;0;1;9;6,8;0;0;1;9
871,0,8;0;0;1;2,8;0;0;1
872,0,8;0;0;1;7;5;2;1,8;0;0;1;7;5;2
873,0,8;0;0;1;7;5;6;0,8;0;0;1;7;5;6
875,0,8;0;0;1;4,8;0;0;1
876,0,8;0;8;9;0;3;9;8,8;0;8;9;0;3;9;8
877,0,8;0;8;9;0;3;9;8,8;0;8;9;0;3;9;8
878,0,8;0;2;5;8;3;4;8,8;0;2;5;8;3;4;8
879,0,8;0;2;5;8;3;4;5,8;0;2;5;8;3;4
882,0,8;0;2;5;4;2;2,8;0;2;5;4;2
883,0,8;0;2;5;4;7,8;0;2;5;4
884,0,8;0;9;9;9,8;0;9;9
886,0,5;8;0;0;6;8;1;1,5;8;0;0;6;8;1;1
888,0,5;8;0;0;6;8;1;5,5;8;0;0;6;8;1;5
889,0,5;8;0;0;6;8;1;5,5;8;0;0;6;8;1;5
890,0,5;8;0;0;6;8;9;7,5;8;0;0;6;8;9;7
892,0,5;8;0;0;6;8;3;6,5;8;0;0;6;8;3;6
894,0,5;8;0;0;6;4;1;6,5;8;0;0;6;4;1;6
895,0,5;8;0;0;6;4;1;4,5;8;0;0;6;4;1
896,0,5;8;2;2;5;8;0;3,5;8;2;2;5;8;0;3
897,0,5;8;2;2;5;8;0;3,5;8;2;2;5;8;0;3
898,0,5;8;2;2;5;9;9;6,5;8;2;2;5;9;9;6
900,0,5;8;2;2;5;9;1;8,5;8;2;2;5;9;1;8
902,0,5;4;6;1;5;3;3;4,5;4;6;1;5;3;3;4
903,0,5;4;6;1;5;3;3;4,5;4;6;1;5;3;3;4
904,0,5;4;6;1;5;3;3;6,5;4;6;1;5;3;3;6
905,0,5;4;6;1;5;3;3;1,5;4;6;1;5;3;3
907,0,5;4;6;1;9;2;5,5;4;6;1;9;2
908,0,5;4;6;1;9;3;2;7,5;4;6;1;9;3;2
909,0,5;4;6;1;9;3;6,5;4;6;1;9;3
910,0,5;4;1;9;6;2;3;9,5;4;1;9;6;2;3;9
911,0,5;4;1;9;6;2;3;9,5;4;1;9;6;2;3;9
912,0,5;4;1;9;6;9;9;5,5;4;1;9;6;9;9
913,0,5;4;1;9;6;9;9,5;4;1;9;6;9
914,0,1;0;8;9;7;7;5;8,1;0;8;9;7;7;5;8
917,0,1;4;6;5;6;9;3;4,1;4;6;5;6;9;3;4
918,0,1;4;6;5;6;9;6;1,1;4;6;5;6;9;6
920,0,1;4;6;5;4;5;0;7,1;4;6;5;4;5;0;7
921,0,1;4;6;5;4;5;7,1;4;6;5;4;5
922,0,1;4;8;7;3,1;4;8;7;3
923,0,1;4;8;7,1;4;8;7
924,0,1;7;0;4;7;6;3,1;7;0;4;7;6
925,0,1;7;0;4;7,1;7;0;4;7
926,0,8;4;6;7;4;4;8;9,8;4;6;7;4;4;8;9
927,0,8;4;6;7;4;4;8;9,8;4;6;7;4;4;8;9
928,0,8;4;6;7;4;4;8;9,8;4;6;7;4;4;8;9
935,0,8;4;6;7;4;4;8;2,8;4;6;7;4;4;8
936,0,8;4;6;7;4;4;4;6,8;4;6;7;4;4;4;6
937,0,8;4;6;7;4;4;4;6,8;4;6;7;4;4;4;6
939,0,8;4;6;7;4;4;4;6,8;4;6;7;4;4;4;6
941,0,8;4;6;7;4;4;4;3,8;4;6;7;4;4;4;3
942,0,8;4;6;7;4;4;4;2,8;4;6;7;4;4;4;2
943,0,8;4;6;7;4;4;4;0,8;4;6;7;4;4;4
944,0,8;4;6;7;4;8;5;4,8;4;6;7;4;8;5;4
945,0,8;4;6;7;4;8;5;4,8;4;6;7;4;8;5;4
946,0,8;4;6;7;4;8;5;2,8;4;6;7;4;8;5;2
947,0,8;4;6;7;4;8;5;2,8;4;6;7;4;8;5;2
948,0,8;0;7;7;7;0;8;6,8;0;7;7;7;0;8;6
949,0,8;0;7;7;7;0;8;6,8;0;7;7;7;0;8;6
954,0,8;0;7;7;7;0;9;7,8;0;7;7;7;0;9;7
955,0,8;0;7;7;7;0;9;7,8;0;7;7;7;0;9;7
956,0,8;0;7;7;7;0;9;6,8;0;7;7;7;0;9;6
957,0,8;0;7;7;7;0;9;6,8;0;7;7;7;0;9;6
958,0,8;0;7;7;7;0;9;1,8;0;7;7;7;0;9;1
959,0,8;0;7;7;7;0;9;1,8;0;7;7;7;0;9;1
960,0,8;0;7;7;7;0;9;2,8;0;7;7;7;0;9;2
961,0,8;0;7;7;7;0;9;3,8;0;7;7;7;0;9
962,0,8;0;7;7;7;7;8;8,8;0;7;7;7;7;8;8
