parent,child,weight
0,1,4.2403106162977275
1,2,2.600219715424312
1,3,1.782753923752223
2,4,5.866506575009782
2,5,4.4461139990839476
3,6,0.890578418798317
3,7,8.968382321115385
4,8,3.6884368442573523
4,9,0.4693877561037545
5,10,5.438850610009559
5,11,2.1470481517721387
6,12,6.161796494105454
6,13,9.215928675409605
7,14,6.8414590887225355
7,15,3.9249318426748396
8,16,4.603249646666962
8,17,7.536085156411937
9,18,2.5760785930327827
9,19,4.693020005738418
10,20,12.09428486805786
10,21,1.432741960230584
11,22,8.088672560501681
11,23,4.570499477255948
12,24,3.055220524902262
12,25,2.977569974261478
13,26,9.788546256614461
13,27,4.118606081180668
14,28,2.017005138753153
14,29,2.1362255605239486
15,30,1.622019215601376
15,31,5.174883764876908
16,32,5.165696456048201
16,33,5.416429734194618
17,34,2.9779647404299303
17,35,5.502816634232931
18,36,2.145079611134999
18,37,1.5544895923372224
19,38,5.157303286639408
19,39,5.1398842703037655
20,40,0.7655032910150449
20,41,4.0989232025182805
21,42,1.351061058943719
21,43,3.864882004377858
22,44,0.9998438931882868
22,45,1.1776790076578814
23,46,13.297875249858976
23,47,1.6102512370119182
24,48,3.124233364826006
24,49,18.134232827934824
25,50,6.372850515006766
25,51,5.6356236450260635
26,52,1.5261828663983679
26,53,3.47839796870758
27,54,1.6014394433303836
27,55,3.0207468430548845
28,56,2.8811867789918
28,57,9.630081867500213
29,58,2.517562577821941
29,59,4.594425493204265
30,60,3.399985729760319
30,61,5.403354815522709
31,62,3.423848878829629
31,63,12.714227496031716
32,64,6.589020199399657
32,65,1.3072711396236847
33,66,6.55971308877371
33,67,4.682892808244654
34,68,0.9347773172514486
34,69,1.8095027399617327
35,70,6.563974281125792
35,71,3.5397474024635223
36,72,3.6454692576369103
36,73,4.628673972482151
37,74,4.8051344385573636
37,75,15.268316966082695
38,76,7.3130139289107365
38,77,5.166669801890937
39,78,2.3102573160729274
39,79,0.5144755098503998
40,80,8.41471690011155
40,81,8.41471690011155
41,82,5.081296988608315
41,83,5.081296988608315
42,84,1.4595490442695755
42,85,1.124489051712163
43,86,2.5467828424518126
43,87,3.436034778782337
44,88,10.585558061827243
44,89,2.8297230440296324
45,90,2.947410408567735
45,91,4.137189086235534
46,92,5.137000833005341
46,93,2.255085209084956
47,94,10.651831604203485
47,95,3.57331302987341
48,96,3.1445604853020153
48,97,9.494306455013238
49,98,3.735107194209192
49,99,2.414960193467828
50,100,2.6935158779580815
50,101,3.8178929365246446
51,102,8.990626416060438
51,103,8.628406624390735
52,104,2.202885713173687
52,105,2.113304198605416
53,106,5.474785935568299
53,107,5.126857684742774
54,108,13.290605448469133
54,109,2.658525130381833
55,110,3.8536620602821
55,111,5.685934853714517
56,112,4.092209015127753
56,113,5.131957433416389
57,114,4.520007043858762
57,115,3.615012535203343
58,116,3.66413465401944
58,117,2.629216620803281
59,118,9.436442996383914
59,119,4.966957351346007
60,120,6.259600204918958
60,121,2.764378610580791
61,122,2.950205289458748
61,123,4.267119845012217
62,124,4.970259477018475
62,125,2.167439434698249
63,126,1.1945100352511986
63,127,1.1945100352511986
64,128,4.430354573419735
64,129,1.9047854450619885
65,130,3.724497895755254
65,131,3.258515421639027
66,132,2.3123975257584632
66,133,3.0729195085089085
67,134,3.4431352489761173
67,135,6.644539176330287
68,136,3.8939728563368616
68,137,6.434310574076742
69,138,4.832148874340676
69,139,3.4835706613311612
70,140,1.7095083233305595
70,141,2.0016501772401654
71,142,5.025877055902434
71,143,5.025877055902434
72,144,1.5279482183662363
72,145,5.846364158296695
73,146,3.046753652943941
73,147,4.955667079181379
74,148,9.070773189740821
74,149,4.724698351537451
75,150,5.424690185711725
75,151,5.424690185711725
76,152,7.660238115875856
76,153,7.660238115875856
77,154,9.806582242895658
77,155,4.19544455715404
78,156,2.8713721833956116
78,157,3.6109629852355756
79,158,2.1277984248372492
79,159,2.6599410885068897
84,160,3.0917853780770437
84,161,1.3464644379015513
85,162,5.250613807383692
85,163,5.1577725749276855
86,164,12.91055679098853
86,165,7.165872789536226
87,166,7.799101920910405
87,167,3.381179675377484
88,168,2.2745434226982137
88,169,0.6366334123109558
89,170,0.6972595375055891
89,171,2.821021763337766
90,172,12.352545540694575
90,173,2.9261358342081594
91,174,1.7120280031449184
91,175,0.9678718118589598
92,176,1.5609319573016123
92,177,1.5609319573016123
93,178,4.442847581221997
93,179,2.8374860847498313
94,180,5.061254503669107
94,181,3.664912280363871
95,182,3.3666157561339154
95,183,6.671403209695463
96,184,0.819540887248136
96,185,1.3247391101544268
97,186,3.4178014635443117
97,187,2.4054808456169012
99,188,1.3201470007413647
99,189,1.3201470007413647
100,190,0.7259803162681999
100,191,12.88062417981995
101,192,7.2852139520974335
101,193,2.069981211634925
102,194,4.458855029984814
102,195,2.000451365828835
103,196,3.050077255387148
103,197,5.40144305289584
104,198,1.6266489384337957
104,199,8.352813529555615
105,200,8.442395044123884
105,201,7.5379739415033455
106,202,3.128698204851787
106,203,3.128698204851787
107,204,3.4766264556773194
107,205,3.4766264556773194
108,206,0.7367774996548822
108,207,2.8597773927619414
109,208,4.442111301709395
109,209,2.168319450297165
110,210,1.7146260326040594
110,211,7.819069948567253
111,212,2.4343968970553216
111,213,5.7193186266561105
112,214,7.17669311723942
112,215,1.5573558437911879
113,216,6.136944698950785
113,217,3.315473178080459
115,218,0.9049945086554203
115,219,0.9049945086554203
116,220,2.577252572326681
116,221,7.8491712577467965
117,222,1.997212225324866
117,223,5.594201799776726
119,224,4.469485645037906
119,225,4.469485645037906
120,226,7.802016145879168
120,227,6.991554012223201
121,228,2.679406936566311
121,229,3.182876585100345
122,230,9.108041975576992
122,231,3.5789248814645065
123,232,3.1887872062112232
123,233,5.554803472252542
124,234,0.8346340517831656
124,235,5.514629175434813
125,236,4.901232793940927
125,237,1.50207705212413
128,238,0.8162053734762722
128,239,0.8162053734762722
129,240,3.341774501834017
129,241,3.341774501834017
130,242,6.803811110916726
130,243,3.6072674688884026
131,244,4.478131012156793
131,245,2.8495219172122965
132,246,1.47075967681399
132,247,2.7127362536170736
133,248,1.9522142708666266
133,249,1.9522142708666266
134,250,3.45881881092847
134,251,3.45881881092847
135,252,0.25741488357429887
135,253,0.25741488357429887
136,254,4.67126276641818
136,255,2.0582968349457897
137,256,3.721388460840771
137,257,3.721388460840771
138,258,4.448824737866552
138,259,4.448824737866552
139,260,1.2769170226909956
139,261,5.797402950876062
140,262,0.29214185390960523
140,263,0.29214185390960523
144,264,6.907274102753664
144,265,3.8689453781594563
145,266,1.4886082796374376
145,267,5.646453854506404
146,268,5.11076657110177
146,269,7.199496649149316
147,270,10.518076081333113
147,271,5.208068482428575
148,272,6.817099523496232
148,273,5.572073325494334
149,274,4.434660947308519
149,275,6.977171225861944
155,276,5.134182139199922
155,277,1.82077244395113
156,278,7.079357337659438
156,279,9.654348943620615
157,280,4.16504884603468
157,281,3.5181639456593183
158,282,10.90786492651674
158,283,8.921404450540534
159,284,1.881533563710245
159,285,4.154684093168995
160,286,6.327560498788464
160,287,2.1264675002886655
161,288,12.811580449654622
161,289,3.522820826284989
162,290,0.39267709006037366
162,291,3.8814380039628293
163,292,10.712236273048495
163,293,7.327199618045346
