leaf,tape,target,non-target
128,0,1;3;4,1;3;4
129,0,1;3;4;3;6,1;3;4;3
130,0,1;3;6;8,1;3;6
131,0,1;3;6;3,1;3;6;3
132,0,1;0;9;5,1;0;9
133,0,1;0;9;0,1;0;9;0
134,0,1;0;9;1;0,1;0;9;1
135,0,1;0;9;9,1;0;9;9
136,0,1;1;3,1;1
137,0,1;1,1;1
138,0,1;1,1;1
139,0,1;1;3,1;1;3
140,0,1;1;7,1;1
141,0,1;1,1;1
142,0,1;1;6,1;1
143,0,1;1;7;1,1;1;7
144,0,1;9,1;9
145,0,1;9;0,1;9
146,0,1;9;6,1;9
147,0,1;9;7,1;9;7
148,0,1;9;1;3;9;4;9,1;9;1;3;9;4
149,0,1;9;1,1;9;1
150,0,1;9;2,1;9;2
151,0,1;9;2;3,1;9;2
152,0,1;9;3;5;5,1;9;3;5;5
153,0,1;9;3;5;7,1;9;3;5
154,0,1;9;3;5;3,1;9;3;5;3
155,0,1;9;3;5;5;0,1;9;3;5;5
156,0,1;9;3;8;8,1;9;3;8
157,0,1;9;3;8,1;9;3;8
158,0,1;9;3,1;9;3
159,0,1;9;3;1,1;9;3;1
160,0,8;7;4;6;9;2,8;7;4;6;9
161,0,8;7;4;6;9;0,8;7;4;6;9;0
162,0,8;7;4;6;9;3;6,8;7;4;6;9;3
163,0,8;7;4;6;9;1;7,8;7;4;6;9;1
164,0,8;7;7,8;7
165,0,8;7,8;7
166,0,8;7;4,8;7;4
167,0,8;7;4;1,8;7;4
168,0,8;7;7,8;7
169,0,8;7,8;7
170,0,8,8
171,0,8,8
172,0,8,8
173,0,8,8
174,0,8,8
175,0,8,8
176,0,5;7,5;7
177,0,5;7,5;7
178,0,5;7;5,5;7;5
179,0,5,5
180,0,4,
181,0,9;8,9
182,0,9;8,9
183,0,9,9
184,0,7,7
185,0,7,7
186,0,7;9;9,7;9
187,0,7;9,7;9
188,0,7;8;1;3;4,7;8;1;3
189,0,7;8;1;3;1,7;8;1;3
190,0,7;8;2,7;8;2
191,0,7;8;2,7;8;2
192,0,9;5;7,9;5
193,0,9;5,9;5
194,0,9;5,9;5
195,0,9;5,9;5
196,0,9;5,9;5
197,0,9;5;2,9;5;2
198,0,9;5;9;4;2,9;5;9;4
199,0,9;5;9;4;9,9;5;9;4;9
200,0,9;7,9
201,0,9;5;8,9;5
202,0,9;2,9;2
203,0,9;2,9;2
204,0,9,9
205,0,9;8,9
206,0,9,9
207,0,9;9,9
208,0,2;0;8;5,2;0;8
209,0,2;0;8;1,2;0;8
210,0,2;0;1,2;0
211,0,2;0,2;0
212,0,0;1,0
213,0,0;6,0;6
214,0,1,1
215,0,4,
216,0,4;0,4;0
217,0,4,4
218,0,7;6;9,7;6
219,0,7;6;3,7;6
220,0,7;0;7,7;0
221,0,7,7
222,0,5;1,5
223,0,5,5
224,0,0;7,0;7
225,0,0;7,0
226,0,0;9,0;9
227,0,0;9;0,0;9
228,0,0;0;6,0;0
229,0,0;8,0
230,0,0;6;0,0;6;0
231,0,0;6;0;3,0;6;0
232,0,8,8
233,0,8,8
234,0,2;8,2
235,0,2,2
236,0,6,6
237,0,6,6
238,0,6;8,6;8
239,0,6;8,6;8
240,0,6;8,6;8
241,0,6,6
242,0,6;6,6;6
243,0,6;6,6;6
244,0,6;2;2,6;2
245,0,6;2;8,6;2
246,0,6,6
247,0,6;6,6
248,0,6;8;3,6;8;3
249,0,6;8;0,6;8
250,0,6;6;9,6;6;9
251,0,6;6;8,6;6
252,0,6;9;1,6;9
253,0,6;7,6
254,0,6;9;9;0,6;9;9
255,0,6;9;4;6,6;9;4
