leaf,tape,target,non-target
256,0,9;4;9;3,9;4;9;3
257,0,9;4;9,9;4;9
258,0,9,9
259,0,9,9
260,0,9;7,9
261,0,9;3;6,9;3
262,0,9,9
263,0,9;7,9
264,0,9;3;4;6,9;3;4
265,0,9;3;4;8;4,9;3;4;8
266,0,9;3;9;1,9;3;9
267,0,9;3;9;6,9;3;9;6
268,0,9;3,9;3
269,0,9;3,9;3
270,0,9;3;5;4,9;3;5;4
271,0,9;3;5;4,9;3;5;4
272,0,9,9
273,0,9;8,9
274,0,9;2,9;2
275,0,9;2;1,9;2
276,0,9;1,9
277,0,9;6;4;0,9;6;4
278,0,9;0,9
279,0,9;7,9;7
280,0,9;9,9;9
281,0,9;9;3,9;9
282,0,9;9;6,9;9;6
283,0,9;9,9;9
284,0,9;7,9
285,0,9;4,9
286,0,9;1;0;9,9;1;0
287,0,9;1;7;2;2;3;0,9;1;7;2;2;3
288,0,9;9,9;9
289,0,9;9;3,9;9;3
290,0,9;9;1,9;9
291,0,9;9;1,9;9
292,0,9;9;5;5;7,9;9;5;5
293,0,9;9;5,9;9;5
294,0,9;9;5;1,9;9;5;1
295,0,9;9;5;2,9;9;5
296,0,9;9,9;9
297,0,9;9,9;9
298,0,9;9;4,9;9;4
299,0,9;9;4,9;9;4
300,0,9;9;5;1,9;9;5;1
301,0,9;9;5;1;3,9;9;5;1
302,0,9;9;5,9;9;5
303,0,9;9;5,9;9;5
304,0,9;2;8,9;2
305,0,9;2,9;2
306,0,9;2;8,9;2;8
307,0,9;2,9;2
308,0,9;2,9;2
309,0,9;2,9;2
310,0,9;2;0,9;2;0
311,0,9;2;0;8,9;2;0;8
312,0,9;2;1;2,9;2;1;2
313,0,9;2;1;2;6,9;2;1;2
314,0,9;2;1;3,9;2;1
315,0,9;2;1;3;0,9;2;1;3
316,0,9;2;1;7,9;2;1;7
317,0,9;2;1;7;9,9;2;1;7;9
318,0,9;2;1;7;5,9;2;1;7
319,0,9;2;1;7;9,9;2;1;7;9
320,0,4;6;0,4;6;0
321,0,4;6;0,4;6;0
322,0,4;6;0,4;6;0
323,0,4;6;0;8,4;6;0;8
324,0,4;6;0;4;8;4,4;6;0;4;8;4
325,0,4;6;0;4,4;6;0;4
326,0,4;6;0;4;1,4;6;0;4
327,0,4;6;0;4;1;2,4;6;0;4;1
328,0,4;6;0,4;6;0
329,0,4;6;0,4;6;0
330,0,4;6;0,4;6;0
331,0,4;6;0,4;6;0
332,0,4;6;0;0;6;0,4;6;0;0;6;0
