leaf,tape,target,non-target
1460,0,9;2;2;3;1;0,9;2;2;3;1;0
1461,0,9;2;2;3;5,9;2;2;3
1462,0,9;2;2;3;4,9;2;2;3;4
1463,0,9;2;2;3;4;7,9;2;2;3;4
1464,0,9;2;2;1;9,9;2;2;1
1465,0,9;2;2;1,9;2;2;1
1466,0,9;2;2;3,9;2;2;3
1467,0,9;2;2;2,9;2;2;2
1468,0,9;2;2;7;1,9;2;2;7
1469,0,9;2;2,9;2;2
1470,0,9;2;2,9;2;2
1471,0,9;2;2,9;2;2
1472,0,9;2;6;1,9;2;6;1
1473,0,9;2;6;1;8;2,9;2;6;1;8
1474,0,9;2;6;1;5,9;2;6;1;5
1475,0,9;2;6;1;5,9;2;6;1;5
1476,0,9;2;6;1;7,9;2;6;1;7
1477,0,9;2;6;1;7;4,9;2;6;1;7;4
1478,0,9;2;6;1;7,9;2;6;1
1479,0,9;2;6;1;5;1,9;2;6;1;5
1480,0,9;2;6;1;8;6,9;2;6;1;8
1481,0,9;2;6;1;8;4,9;2;6;1;8
1482,0,9;2;6;1;8;6;5,9;2;6;1;8;6
1483,0,9;2;6;1;8;6;8,9;2;6;1;8;6
1484,0,9;2;6;1;6,9;2;6;1;6
1485,0,9;2;6;1;6,9;2;6;1;6
1486,0,9;2;6;1;2,9;2;6;1;2
1487,0,9;2;6;1,9;2;6;1
1488,0,9;2;6,9;2;6
1489,0,9;2;6,9;2;6
1490,0,9;2;6;3;2,9;2;6;3
1491,0,9;2;6;3,9;2;6;3
1492,0,9;2;6,9;2;6
1493,0,9;2;6,9;2;6
1494,0,9;2;6;2,9;2;6;2
1495,0,9;2;6;9,9;2;6
1496,0,9;2;6;0,9;2;6
1497,0,9;2;6;8;4,9;2;6;8
1498,0,9;2;6;3;3,9;2;6;3;3
1499,0,9;2;6;3;6,9;2;6;3
1500,0,9;2;6;7,9;2;6;7
1501,0,9;2;6;7;6;9,9;2;6;7;6
1502,0,9;2;6;7;6,9;2;6;7
1503,0,9;2;6;7;9;6,9;2;6;7;9;6
1504,0,9;2;6;0,9;2;6;0
1505,0,9;2;6;6,9;2;6
1506,0,9;2;6,9;2;6
1507,0,9;2;6,9;2;6
1508,0,9;2;6;1,9;2;6
1509,0,9;2;6;6,9;2;6
1510,0,9;2;6;6,9;2;6;6
1511,0,9;2;6;6;0,9;2;6;6
1512,0,9;2;6;4,9;2;6;4
1513,0,9;2;6;4,9;2;6;4
1514,0,9;2;6;8,9;2;6
1515,0,9;2;6;7,9;2;6;7
1516,0,9;2;6;3;7;6;2;7,9;2;6;3;7;6;2
1517,0,9;2;6;3;7;6;8,9;2;6;3;7;6;8
1518,0,9;2;6;3;7;6,9;2;6;3;7
1519,0,9;2;6;3;7,9;2;6;3;7
1520,0,9;2;6;7;1;9,9;2;6;7;1
1521,0,9;2;6;7;1,9;2;6;7;1
1522,0,9;2;6;7,9;2;6;7
1523,0,9;2;6;7;6,9;2;6;7
1524,0,9;2;6;9;3,9;2;6;9
1525,0,9;2;6;7,9;2;6
1526,0,9;2;6;3,9;2;6;3
1527,0,9;2;6;3;1;1,9;2;6;3;1
1528,0,9;2;6;0,9;2;6;0
1529,0,9;2;6,9;2;6
1530,0,9;2;6;0,9;2;6
1531,0,9;2;6;7,9;2;6
1532,0,9;2;6;3,9;2;6;3
1533,0,9;2;6;3;3;4,9;2;6;3;3
1534,0,9;2;6;3;6,9;2;6;3
1535,0,9;2;6;3;3;2,9;2;6;3;3
1536,0,2;6,2;6
1537,0,2;6,2;6
1538,0,2;6;3;2,2;6;3
1539,0,2;6;3;5,2;6;3;5
1540,0,2;6,2;6
1541,0,2;6,2;6
1542,0,2;6;5,2;6;5
1543,0,2;6;5;8,2;6;5;8
1544,0,2;6;8,2;6
1545,0,2;6,2;6
1546,0,2;6;2;7;8,2;6;2;7;8
1547,0,2;6;2;7;7,2;6;2;7
1548,0,2;6,2;6
1549,0,2;6;6,2;6
1550,0,2;6;6,2;6;6
1551,0,2;6;6,2;6;6
1552,0,2;0;7,2;0;7
1553,0,2;0;7;4,2;0;7
1554,0,2;0;7,2;0;7
1555,0,2;0;7;7,2;0;7
1556,0,2;2;3,2;2
1557,0,2;2,2;2
1558,0,2;4;0,2;4
1559,0,2;4;2,2;4
1560,0,2;4,2;4
1561,0,2;4,2;4
1562,0,2;4;3;2,2;4;3
1563,0,2;4;3,2;4;3
1564,0,2;6,2;6
1565,0,2;6,2;6
1566,0,2;6,2;6
1567,0,2;6;7,2;6;7
1568,0,5,
1569,0,,
1570,0,5;3,5
1571,0,5;2,5
1572,0,5;1;1;5,5;1;1;5
1573,0,5;1;1;9,5;1;1
1574,0,5,5
1575,0,5;7;2,5;7
1576,0,2;7;9,2;7
1577,0,3,3
1578,0,9,9
1579,0,9,9
1580,0,1;7;8;4,1;7;8
1581,0,1;7;1,1;7
1582,0,1;7,1;7
1583,0,1;7;1,1;7;1
1584,0,1;7,1;7
1585,0,1,1
1586,0,1;1;6,1;1
1587,0,1;1,1;1
1588,0,1;1;3,1;1;3
1589,0,1;1,1;1
1590,0,1;1;7;3,1;1;7
1591,0,1;1;5,1;1
1592,0,0;4;5,0;4
1593,0,0;4,0;4
1594,0,,
1595,0,,
1596,0,9;0;9;2,9;0;9
1597,0,9;0,9;0
1598,0,9,9
1599,0,9;1,9;1
1600,0,8,8
1601,0,8;6,8;6
1602,0,8;9,8;9
1603,0,8;9;6,8;9
1604,0,8;0;1,8;0
1605,0,8;8,8
1606,0,8;8;8;4,8;8;8
1607,0,8;8,8;8
1608,0,9;2,9;2
1609,0,9,9
1610,0,3,3
1611,0,3,
1612,0,8;6;0,8;6
1613,0,8;0;2,8;0
1614,0,8;9;7,8;9
1615,0,8;2;9,8;2
1616,0,5;8;2,5;8
1617,0,5;8,5;8
1618,0,5;8,5;8
1619,0,5;8,5;8
1620,0,5;6,5
1621,0,5;7,5
1622,0,5;1,5;1
1623,0,5;1,5;1
1624,0,5,
1625,0,,
1626,0,3,
1627,0,9,
1628,0,0;8,0
1629,0,0,0
1630,0,0;0;8,0;0;8
1631,0,0;0;4,0;0
1632,0,4;7;8;7;4;6;8;1,4;7;8;7;4;6;8
1633,0,4;7;8,4;7;8
1634,0,4;7;8;8;7,4;7;8;8
1635,0,4;7;8;8;9;1,4;7;8;8;9
1636,0,4;7;0,4;7
1637,0,4;7,4;7
1638,0,4;7;9,4;7;9
1639,0,4;7;9;0,4;7;9
1640,0,4;7;5,4;7;5
1641,0,4;7,4;7
1642,0,4;7;0;1,4;7;0
1643,0,4;7,4;7
1644,0,4;7;3;2,4;7;3
1645,0,4;7;3,4;7;3
1646,0,4;7;3;7;0,4;7;3;7
1647,0,4;7;3;8,4;7;3
1648,0,4;4,4;4
1649,0,4;4;9,4;4;9
1650,0,4;4;8,4;4;8
1651,0,4;4;5,4;4
1652,0,4;4;7;8;0,4;4;7;8
1653,0,4;4;7;8,4;4;7;8
1654,0,4;4;7;8;9,4;4;7;8;9
1655,0,4;4;7;8;3,4;4;7;8
1656,0,4;4;4,4;4;4
1657,0,4;4;4;7,4;4;4
1658,0,4;4,4;4
1659,0,4;4;2,4;4;2
1660,0,4;4;0,4;4;0
1661,0,4;4;0;3,4;4;0
1662,0,4;4;0;1,4;4;0
1663,0,4;4;0,4;4;0
1664,0,5,5
1665,0,3,
1666,0,,
1667,0,1,1
1668,0,7,
1669,0,,
1670,0,5,
1671,0,0,0
1672,0,,
1673,0,5,
1674,0,2;8;7,2;8;7
1675,0,2,2
1676,0,0,0
1677,0,,
1678,0,5;4,5
1679,0,4,
1680,0,7;1,7;1
1681,0,7;1,7;1
1682,0,7;7,7
1683,0,7;3;6,7;3
1684,0,8;1;3,8;1
1685,0,8,8
1686,0,,
1687,0,3,
1688,0,8;1,8
1689,0,8;5;0,8;5
1690,0,8;6,8;6
1691,0,8;6;9,8;6
1692,0,8,8
1693,0,8;2,8;2
1694,0,8;6,8
1695,0,8,8
1696,0,5;0;3;2;9,5;0;3;2
1697,0,5;0;3;2;4,5;0;3;2
1698,0,5;0;3;2;7;7,5;0;3;2;7
1699,0,5;0;3;2;7,5;0;3;2;7
1700,0,5;0;3;2;4,5;0;3;2
1701,0,5;0;3;2,5;0;3
1702,0,5;0;3,5;0;3
1703,0,5;0;3,5;0;3
1704,0,5;0;2;6,5;0;2;6
1705,0,5;0;2;6;9,5;0;2;6
1706,0,5;0;2;6;6,5;0;2;6
1707,0,5;0;2;6,5;0;2;6
1708,0,5;0;2;9;6;4;6,5;0;2;9;6;4
1709,0,5;0;2;9;6;5,5;0;2;9;6
1710,0,5;0;2;9;4,5;0;2;9
1711,0,5;0;2;9,5;0;2;9
1712,0,5;8,5
1713,0,5,5
1714,0,5;0,5;0
1715,0,5;0;2,5;0;2
1716,0,5;8;7;5;9,5;8;7;5
1717,0,5;8;7;5;0;6,5;8;7;5;0
1718,0,5;8;7;7,5;8;7
1719,0,5;8;7;7,5;8;7
1720,0,5;9;1,5;9;1
