leaf,tape,target,non-target
128,0,7;4,7;4
129,0,7;4,7;4
130,0,7;1,7
131,0,7,7
132,0,7;2,7;2
133,0,7;2,7;2
134,0,7;2,7;2
135,0,7;2,7;2
136,0,6;0;9,6;0;9
137,0,6;0;9,6;0;9
138,0,6;0;1,6;0
139,0,6;0,6;0
140,0,2;9,2
141,0,2;3,2;3
142,0,,
143,0,3,
144,0,4,
145,0,2,
146,0,0;3,0
147,0,0;9;5,0;9
148,0,7,7
149,0,7;9,7
150,0,7,7
151,0,7,7
152,0,7;0,7
153,0,7;6,7
154,0,,
155,0,1,
156,0,8,8
157,0,8,8
158,0,8,8
159,0,8,8
160,0,2;7,2;7
161,0,2,2
162,0,2;2,2
163,0,2,2
164,0,2,2
165,0,2;1;1,2;1
166,0,2,2
167,0,2;2;9;1,2;2;9
168,0,2;7;6;9;5,2;7;6;9
169,0,2;7;6;9,2;7;6;9
170,0,2;7;6;9;1,2;7;6;9;1
171,0,2;7;6;9;1,2;7;6;9;1
172,0,2;7;6;8,2;7;6;8
173,0,2;7;6;8,2;7;6;8
174,0,2;7;6;1,2;7;6;1
175,0,2;7;6;9,2;7;6
176,0,2,2
177,0,2;0;5,2;0
178,0,2;4;6;1,2;4;6
179,0,2;1,2
180,0,2;2,2;2
181,0,2;2,2;2
182,0,2;3,2;3
183,0,2,2
184,0,2;4;2;7,2;4;2;7
185,0,2;4;2;8,2;4;2
186,0,2,2
187,0,2;1,2;1
188,0,2;7;6,2;7
189,0,2;7,2;7
190,0,2;7;5,2;7;5
191,0,2;7;5,2;7
192,0,8;7;2,8;7;2
193,0,8;7;2,8;7
194,0,8,8
195,0,8,8
196,0,0,0
197,0,,
198,0,,
199,0,,
200,0,5;4,5
201,0,5,5
202,0,5;0,5;0
203,0,5;8,5
204,0,0,
205,0,1,
206,0,,
207,0,8,8
208,0,4;1,4;1
209,0,4;1,4;1
210,0,4;1,4;1
211,0,4;1;8;3;6;7;9,4;1;8;3;6;7
212,0,4,4
213,0,4,4
214,0,4;0,4
215,0,4;1;2,4;1
216,0,,
217,0,4,4
218,0,0,0
219,0,,
220,0,3,
221,0,7,7
222,0,8;8,8
223,0,1,
224,0,,
225,0,,
226,0,3,3
227,0,3;6,3
228,0,6;4,6
229,0,9,
230,0,3,3
231,0,3;1,3
232,0,1,1
233,0,,
234,0,0,0
235,0,1,
236,0,4;2;1;4;0,4;2;1;4
237,0,4;2;1;4,4;2;1;4
238,0,2;5,2;5
239,0,5,
240,0,4;4;6,4;4
241,0,4;4;4;1,4;4;4
242,0,4;0,4
243,0,4;9,4
244,0,4;9,4
245,0,4;0;5,4;0
246,0,4;5;3;7,4;5;3
247,0,4;5;5,4;5;5
248,0,4;2;0,4;2
249,0,4;3,4
250,0,4;6;2,4;6
251,0,4;6;7,4;6
252,0,4,4
253,0,4;3;4,4;3
254,0,4;3,4
255,0,4;8,4;8
