parent,child,weight
0,1,0.32330331946499996
1,2,1.8565718232048896
1,3,0.004455819481093828
2,4,1.5565116833080432
2,5,0.7710924145328868
3,6,1.1351215852417693
3,7,2.775775112860831
4,8,0.017674717620149976
4,9,0.5699908806252216
5,10,0.001610520361065777
5,11,0.1295450971292728
6,12,1.7607167740760554
6,13,0.43770999466776367
7,14,1.6179180901281185
7,15,0.0001259999116683449
8,16,2.07063502835537
8,17,3.9680592384341695
9,18,0.760745939325463
9,19,2.432010475638025
10,20,1.4825857199628008
10,21,0.10716985359725131
11,22,0.023255435193848092
11,23,0.03281339923562687
12,24,0.4076032929534769
12,25,1.7805002587009928
13,26,0.01206075237735327
13,27,0.02602007058195583
14,28,2.243058639776468
14,29,0.6527763465914999
15,30,0.13084473598302213
15,31,5.855158676809348
16,32,0.5827966368137637
16,33,0.09227380735390352
17,34,0.5884685680408415
17,35,0.24678471080136336
18,36,3.372063417758733
18,37,0.024469943062279138
19,38,0.17697796933587723
19,39,0.2720567394539561
20,40,0.013700940573627663
20,41,0.7500696361197033
21,42,0.6476163368170601
21,43,0.9986532262139284
22,44,0.4676473243066289
22,45,2.04884008613245
23,46,17.141856101776433
23,47,1.104088978580304
24,48,0.5238903534876668
24,49,0.013118497776230897
25,50,0.017545480847800828
25,51,0.31828322825297867
26,52,2.091419590934374
26,53,2.0822497655323704
27,54,0.09746503984057357
27,55,0.08111598120613966
28,56,1.791801127472441
28,57,0.8841850367666284
29,58,3.277385060212922
29,59,0.6796193081985215
30,60,0.28759664932402335
30,61,4.189652428576207
31,62,0.07549808631193679
31,63,1.6685448295218612
32,64,3.023812954869366
32,65,0.9282831713148668
33,66,0.6382035563674738
33,67,0.3259687451564928
34,68,1.7955616030331802
34,69,0.6892104364645947
35,70,2.014340398004948
35,71,0.26334042384523815
36,72,6.125244752949028
36,73,1.5377114017769147
37,74,0.19492138513748997
37,75,1.0398529161054404
38,76,0.1573744801580622
38,77,0.0010925110170059028
39,78,1.1368306521301068
39,79,0.7155744604275301
40,80,2.715887383102788
40,81,0.6190818510989493
41,82,0.13737709623773778
41,83,2.8758748256922866
42,84,1.609756271843984
42,85,0.26443659265302166
43,86,1.2964114164634353
43,87,3.895474696228632
44,88,0.11659229583084574
44,89,5.414525417333117
45,90,0.7101088054516311
45,91,0.15835609623524594
46,92,0.08296640239674151
46,93,1.2195080041294735
47,94,1.468968279588136
47,95,0.19479572238258341
48,96,1.7506154732851105
48,97,0.1383683497532049
49,98,0.11691383307694066
49,99,1.236214166240588
50,100,0.1977640704601164
50,101,0.3551004874265486
51,102,0.06288288045284202
51,103,0.0976455583036919
52,104,0.8401154581401185
52,105,1.039549380671789
53,106,0.17310019045761857
53,107,0.9007979763929911
54,108,0.16927033338278694
54,109,0.3173191666024426
55,110,0.12347871604680734
55,111,0.2152719266698551
56,112,0.000054126216388932485
56,113,2.359732772295774
57,114,1.230509442459646
57,115,1.1418705331039547
58,116,1.4763108363602955
58,117,0.6463248184748807
59,118,0.2174588008869048
59,119,0.4438795135234641
60,120,0.0702677875120893
60,121,0.18617161096504659
61,122,1.8717384018801422
61,123,1.5911329457725623
62,124,1.6328084121518596
62,125,0.5055019643730582
63,126,0.897212678417873
63,127,0.04725036363812897
64,128,1.3036024070578653
64,129,0.058098377664796655
65,130,0.0012687258773880863
65,131,0.10462372056407625
66,132,0.19016984904678924
66,133,0.1135112431712451
67,134,0.10388536367254515
67,135,0.002383953873266892
68,136,0.10117914946030543
68,137,3.3577822856479402
69,138,1.7681244139940646
69,139,0.6316612588649105
70,140,0.0014256838530678582
70,141,2.828749928976203
71,142,2.673053981223841
71,143,0.329916114157727
72,144,1.9560827677430055
72,145,1.5055920051197353
73,146,0.17326678642912335
73,147,1.6712465808022743
74,148,0.013735158835835
74,149,0.05435718781055846
75,150,0.2579047785210075
75,151,0.7621541810257982
76,152,14.742653542306854
76,153,1.2596744474683352
77,154,0.38255205058526776
77,155,0.6239103982844199
78,156,2.2822048228680294
78,157,0.04997576348362689
79,158,0.5173210495414856
79,159,0.027646062781607802
80,160,0.7006281244178842
80,161,0.015414999888208034
81,162,0.00005664845912329844
81,163,0.6150485035293399
82,164,2.6353020604685113
82,165,2.082007717993215
83,166,2.756492232988391
83,167,0.9785636936241443
84,168,2.4727362720522383
84,169,0.6439469372244352
85,170,2.0395252144022433
85,171,1.8049821618110777
86,172,0.2896587972631291
86,173,0.09670702075803522
87,174,0.2717556219135428
87,175,1.7566180787441132
88,176,0.07508417099483825
88,177,0.04392501028746934
89,178,0.09038670308578091
89,179,0.27625031489373086
90,180,0.4658222880399812
90,181,0.8293109505062076
91,182,2.9404345671393144
91,183,0.16129217853640335
92,184,0.20541853330986592
92,185,0.31885569260790997
93,186,0.13793502587987763
93,187,0.03487987134395905
94,188,4.182141694370615
94,189,0.5211774118610119
95,190,0.23432340251326855
95,191,1.0287730012872844
96,192,0.15008633451679831
96,193,0.15177179994962106
97,194,0.8708583494998142
97,195,0.09972892403665905
98,196,0.027240531685358428
98,197,0.5024073327746907
99,198,2.0888321222581383
99,199,1.0364519342298684
100,200,4.357238467426402
100,201,0.07308166486786039
101,202,0.005020169999165126
101,203,0.4406437808087695
102,204,0.798223236672322
102,205,0.4390776802727172
103,206,1.1116022874300036
103,207,0.0010545756166029643
104,208,1.4536937225016862
104,209,3.432977211618354
105,210,9.276225358925792
105,211,0.058702671114400175
106,212,0.21859382748960646
106,213,0.3703598867008095
107,214,0.6692527664462259
107,215,0.06385029309630817
108,216,1.8369001593891774
108,217,1.2041400443959234
109,218,0.08129521969975902
109,219,0.26428438698609313
110,220,0.5761858298203881
110,221,0.15395638030919995
111,222,2.6489754496127054
111,223,0.7152081908617766
112,224,4.12085337233287
112,225,0.02765607308732396
113,226,2.256545750723466
113,227,0.054673550733289444
