leaf,tape,target,non-target
128,0,5,
129,0,6,6
130,0,3,3
131,0,,
132,0,0,0
133,0,0;8,0;8
134,0,0,0
135,0,0,0
136,0,8,8
137,0,8;1;2,8;1
138,0,1,
139,0,5,
140,0,4;3,4;3
141,0,4,4
142,0,4;0,4
143,0,4,4
144,0,6;8;5;5,6;8;5
145,0,6;8,6;8
146,0,6;5,6;5
147,0,6;5;8,6;5
148,0,6;2,6;2
149,0,6;2,6;2
150,0,6;2,6;2
151,0,6;2;7;1,6;2;7
152,0,6;4;7;3,6;4;7
153,0,6,6
154,0,6;5,6
155,0,6,6
156,0,6;1;4;0;5,6;1;4;0
157,0,6;1,6;1
158,0,6;1,6;1
159,0,6;1,6;1
160,0,4;2;4,4;2;4
161,0,4;2,4;2
162,0,4;2,4;2
163,0,4;2,4;2
164,0,4;2,4;2
165,0,4;2;5;8,4;2;5
166,0,4;2;4;4,4;2;4
167,0,4;2;9,4;2
168,0,4;5,4
169,0,4;1;1,4;1
170,0,4;2,4
171,0,4;5,4
172,0,4;2,4;2
173,0,4,4
174,0,4;1;4,4;1;4
175,0,4;1;3,4;1
176,0,4;4,4;4
177,0,4;4,4;4
178,0,4;4;1,4;4;1
179,0,4;4;1;0,4;4;1;0
180,0,4;4;4;4,4;4;4
181,0,4;4;4,4;4;4
182,0,4;4;3;5,4;4;3
183,0,4;4,4;4
184,0,4;5;5;7;7;1,4;5;5;7;7
185,0,4;5;5;7;7,4;5;5;7;7
186,0,4;5;5;7,4;5;5;7
187,0,4;5;5;7;1,4;5;5;7;1
188,0,4;6;5;6;3,4;6;5;6
189,0,4,4
190,0,4,4
191,0,4;8,4
192,0,,
193,0,4,
194,0,8,8
195,0,8;9,8;9
196,0,,
197,0,,
198,0,0,0
199,0,8,
200,0,4;7,4
201,0,4,4
202,0,4,4
203,0,4;6,4
204,0,4;5;3,4;5;3
205,0,4;5;3;7,4;5;3
206,0,4;5,4;5
207,0,4;5,4;5
208,0,2;6,2;6
209,0,2;6;1,2;6;1
210,0,2;8,2
211,0,2;2,2;2
212,0,2;4,2;4
213,0,2;4,2;4
214,0,2;6,2;6
215,0,2,2
216,0,2;4,2
217,0,2,2
218,0,2;9,2;9
219,0,2,2
220,0,2,2
221,0,2,2
222,0,2;6,2
223,0,2,2
224,0,1;9;2,1;9
225,0,1,1
226,0,1;7,1
227,0,1;0,1;0
228,0,7;4;4,7;4
229,0,7;4;1,7;4
230,0,7;6,7;6
231,0,7;6;5;0,7;6;5
232,0,6;5;0,6;5
233,0,6;2,6
234,0,6;3,6;3
235,0,6;3;5;0,6;3;5
236,0,6;6;9;8,6;6;9;8
237,0,6;6;9;5,6;6;9
238,0,6;6,6;6
239,0,6;6,6;6
240,0,8,
241,0,7,7
242,0,7,
243,0,9,
244,0,5;8;0;7;0,5;8;0;7
245,0,5;8;0;7;7;3,5;8;0;7;7
246,0,5;8;3,5;8
247,0,5;8;3;2,5;8;3
248,0,8;0;1;7,8;0;1;7
249,0,8;0;1,8;0;1
250,0,8;0;1,8;0;1
251,0,8;0;1;8,8;0;1;8
252,0,8;0,8;0
253,0,8;0;8;7,8;0;8
254,0,8;0;4;6;5,8;0;4;6
255,0,8;0;4;4,8;0;4
