leaf,tape,target,non-target
467,0,7;7;9;6,7;7;9
468,0,7;7;2;1,7;7;2;1
469,0,7;7;2,7;7;2
470,0,7;7;2;1,7;7;2
471,0,7;7;2,7;7;2
472,0,7;4;3;0,7;4;3
473,0,7;4;3;9;4,7;4;3;9
474,0,7;4;3;9,7;4;3
475,0,7;4;3,7;4;3
476,0,7;4;8;9,7;4;8
477,0,7;4,7;4
478,0,7;4;3;7,7;4;3
479,0,7;4,7;4
480,0,7;5,7
481,0,7,7
482,0,7;4;8;8,7;4;8
483,0,7;4;8,7;4;8
484,0,7,7
485,0,7;7,7;7
486,0,7;0;0;2,7;0;0
487,0,7;0;2,7;0
488,0,7;0;3;6;1,7;0;3;6;1
489,0,7;0;3;6,7;0;3;6
490,0,7;0;3,7;0;3
491,0,7;0;3,7;0;3
492,0,7;0;9;1;2,7;0;9;1
493,0,7;0;9,7;0;9
494,0,7;0;9,7;0;9
495,0,7;0;9;2;6,7;0;9;2
496,0,7;4,7;4
497,0,7;4,7;4
498,0,7;4;5;9,7;4;5
499,0,7;4,7;4
500,0,7;4;2;4,7;4;2;4
501,0,7;4;2;4;2,7;4;2;4
502,0,7;4;9,7;4
503,0,7;4,7;4
504,0,7;4;4,7;4;4
505,0,7;4;4;0,7;4;4
506,0,7;4;4;2,7;4;4;2
507,0,7;4;4;7,7;4;4
508,0,7;4;4;1,7;4;4
509,0,7;4;4,7;4;4
510,0,7;4;4;9;8,7;4;4;9
511,0,7;4;4;2,7;4;4
