parent,child,weight
0,1,1.7226306394381647
1,2,4.6550092507441585
1,3,3.649575757340897
2,4,1.8458340294426372
2,5,0.19399554832584268
3,6,3.3058368205777358
3,7,8.836608783568344
4,8,9.312528484839453
4,9,9.736345044401506
5,10,4.594627381567713
5,11,3.9110113312545853
6,12,4.003966369692346
6,13,3.3298123266156763
7,14,4.097194554918174
7,15,1.004265669829706
8,16,0.667029328724471
8,17,5.563369547290893
9,18,3.653848298033587
9,19,14.240672300423729
10,20,11.868656690520131
10,21,4.4495883754302055
11,22,1.5905285059868808
11,23,4.9127019243206345
12,24,4.581928767754222
12,25,4.56242808045537
13,26,4.507196395236264
13,27,2.231602880526321
14,28,7.3362285900849775
14,29,7.0296273052970895
15,30,5.093357034672959
15,31,5.717305823793416
16,32,11.810462367221255
16,33,0.3658589174112337
17,34,4.587297705070517
17,35,3.317644230204139
18,36,13.114323919035
18,37,8.619167371413665
19,38,3.824154239511515
19,39,5.799508735549807
20,40,2.040196947837651
20,41,14.965080489403988
21,42,4.459648201816588
21,43,5.500130503798104
22,44,9.503448375678502
22,45,3.926364106518779
23,46,5.067210673032628
23,47,8.9310420078758
24,48,1.3885115536975103
24,49,6.62195234884173
25,50,5.630416927696334
25,51,5.286827952732393
26,52,1.8736727625366516
26,53,1.3424124809177163
27,54,9.436960981470477
27,55,3.362467954667294
28,56,0.4585428524316512
28,57,2.472582312885682
29,58,11.886053206560511
29,59,1.0361298548298619
30,60,2.8849162443080645
30,61,5.640693447690836
31,62,1.8424984412638707
31,63,1.517653010637833
32,64,5.212259158539975
32,65,3.8827816616795214
33,66,9.158926483785676
33,67,1.6417538640802967
34,68,8.466997450539328
34,69,10.31333034317418
35,70,4.675885298411518
35,71,1.6520991493050983
36,72,3.2720088189049434
36,73,1.5588955196550063
37,74,7.767165366526278
37,75,1.2279036767526958
38,76,1.9753544960382925
38,77,1.9753544960382925
40,78,6.009790237602801
40,79,5.711456537355334
42,80,7.129842958801078
42,81,8.140614474215917
43,82,9.961801491189412
43,83,6.947737484331483
44,84,6.221319207391916
44,85,5.164885974237504
45,86,3.253266105331343
45,87,6.3597662531545565
46,88,6.59415397196788
46,89,1.661439852655734
47,90,0.6966908118040972
47,91,10.891703742571737
48,92,2.036441367963401
48,93,5.992525951890394
49,94,3.085494415200708
49,95,2.946211315015759
50,96,8.873953511736737
50,97,5.32041027723973
51,98,0.6388945620280297
51,99,2.5254179478332652
52,100,2.5290503722912607
52,101,3.9505545120835532
53,102,5.093854173290174
53,103,1.9960154447069427
54,104,4.315760695249544
54,105,0.7379871384009435
55,106,5.2636929778310515
55,107,8.260663900084387
56,108,7.744624115321584
56,109,11.61074980626002
57,110,5.077314110317599
57,111,9.885179361763761
58,112,0.7783097528768224
58,113,0.7783097528768224
59,114,3.8560418759465973
59,115,0.9351765537838437
60,116,1.1617377653726872
60,117,8.454924051597635
61,118,12.052868667459094
61,119,0.7564159754243469
62,120,6.406261193784847
62,121,9.941545831688536
63,122,15.352760836449717
63,123,2.94192242310499
64,124,2.774246741049886
64,125,2.774246741049886
65,126,2.5491105873344404
65,127,4.103724237910342
66,128,1.6123139263089987
66,129,10.272182865614205
67,130,3.0988696473727946
67,131,8.894469634395696
68,132,1.8463328926348481
68,133,1.8463328926348481
70,134,0.8827540820116714
70,135,2.7416860168302826
71,136,2.7040323330138456
71,137,9.930884668735459
73,138,1.7131132992499403
73,139,1.7131132992499403
75,140,0.9740319708830265
75,141,3.008289208076074
78,142,6.915093303963538
78,143,5.127515215843982
79,144,7.213427004211006
79,145,7.144974090872241
80,146,1.710347272912368
80,147,2.1859838656951123
81,148,5.132089564587576
81,149,2.0224397383968444
82,150,6.9222168095063985
82,151,1.9532004489255408
83,152,4.114460429757879
83,153,2.375542063965782
84,154,10.20205714117995
84,155,7.887152486316948
85,156,1.768383868925284
85,157,11.258490374334365
86,158,5.933532577399983
86,159,6.743698506424076
87,160,5.4427171773096585
87,161,2.4689257454581295
