leaf,tape,target,non-target
256,0,5;2;4,5;2
257,0,5;2,5;2
258,0,5;2;1;1,5;2;1
259,0,5;2;5,5;2
260,0,5;2;3,5;2
261,0,5;2,5;2
262,0,5;2;6,5;2
263,0,5;2,5;2
264,0,5;2;8;7;4;3,5;2;8;7;4
265,0,5;2;8;7;4,5;2;8;7;4
266,0,5;2;8;7;4;7,5;2;8;7;4;7
267,0,5;2;8;7;4,5;2;8;7;4
268,0,5;2;8;7;3;0;6,5;2;8;7;3;0
269,0,5;2;8;7;3;9,5;2;8;7;3
270,0,5;2;8;7;3;3;2;0,5;2;8;7;3;3;2;0
271,0,5;2;8;7;3,5;2;8;7;3
272,0,5;1,5
273,0,5;9,5
274,0,5,5
275,0,5;9;6;0,5;9;6
276,0,5;8;9,5;8
277,0,5;8;8;3,5;8;8
278,0,5;8;4;4;7,5;8;4;4
279,0,5;8;4;4;6,5;8;4;4
280,0,5;5,5;5
281,0,5;5;3;5,5;5;3
282,0,5,5
283,0,5;2,5
284,0,5;4,5;4
285,0,5;2,5
286,0,5,5
287,0,5,5
288,0,9;4,9;4
289,0,9,9
290,0,7,7
291,0,7;6,7;6
292,0,1;5,1
293,0,1,1
294,0,1,1
295,0,1,1
296,0,8,8
297,0,8,8
298,0,8;6;3,8;6;3
299,0,8;6,8;6
300,0,,
301,0,,
302,0,1;3,1;3
303,0,1,1
304,0,7;2,7
305,0,7;0,7
306,0,7;1;9,7;1
307,0,7,7
308,0,7;6;4,7;6
309,0,7;6,7;6
310,0,7;6,7;6
311,0,7;6;4,7;6
312,0,,
313,0,4,
314,0,,
315,0,,
316,0,4;9,4;9
317,0,4;9;1,4;9
318,0,4,4
319,0,4;9,4;9
320,0,0;1;7;5,0;1;7;5
321,0,0;1,0;1
322,0,0;1,0;1
323,0,0;1;3;7,0;1;3
324,0,0;1;7,0;1
325,0,0;1,0;1
326,0,0;1;9,0;1;9
327,0,0;1;9;4,0;1;9;4
328,0,0;1;0;9,0;1;0
329,0,0;1;0;8,0;1;0
330,0,0;1;0,0;1;0
331,0,0;1;0,0;1;0
332,0,0;1;3;9;8,0;1;3;9
333,0,0;1;3;0,0;1;3
334,0,0;1;9,0;1
335,0,0;1;1,0;1
336,0,0;1;6,0;1;6
337,0,0;1;6;0,0;1;6
338,0,0;1;6;2,0;1;6
339,0,0;1;6,0;1;6
340,0,0;1;6;1;2,0;1;6;1;2
341,0,0;1;6;1,0;1;6;1
342,0,0;1;6;1;0,0;1;6;1
343,0,0;1;6;1,0;1;6;1
344,0,0;1;7;5;7,0;1;7;5
345,0,0;1;7;1,0;1;7
346,0,0;1;7;1;3;0,0;1;7;1;3
347,0,0;1;7;1,0;1;7;1
348,0,0;1;7;3;5,0;1;7;3;5
349,0,0;1;7;3;7,0;1;7;3
350,0,0;1;7;4,0;1;7;4
351,0,0;1;7;4,0;1;7;4
352,0,0;1;3;5;2,0;1;3;5;2
353,0,0;1;3;5;2;1,0;1;3;5;2
354,0,0;1;3;5;2;6;7,0;1;3;5;2;6
355,0,0;1;3;5;2;6;1,0;1;3;5;2;6;1
356,0,0;1;3;5,0;1;3;5
357,0,0;1;3;5;9,0;1;3;5;9
358,0,0;1;3;5;4,0;1;3;5
359,0,0;1;3;5;8;6,0;1;3;5;8
360,0,0;1;3;1,0;1;3;1
361,0,0;1;3,0;1;3
362,0,0;1;3;8,0;1;3
363,0,0;1;3;3,0;1;3
364,0,0;1;3;1;7,0;1;3;1
365,0,0;1;3;1;7,0;1;3;1;7
366,0,0;1;3;1;6,0;1;3;1
367,0,0;1;3;1;9;5,0;1;3;1;9
368,0,0;1;3;0;6,0;1;3;0
369,0,0;1;3;0;8,0;1;3;0
