parent,child,weight
0,1,1.1518068063696263
1,2,0.009747107317621208
1,3,1.9674575049579281
2,4,0.013371460680154677
2,5,3.3074672232550397
3,6,0.32274005268444206
3,7,0.7692172440188221
4,8,0.3362121318754382
4,9,0.0015915471027131223
5,10,0.2566080856372158
5,11,0.8319752554675546
6,12,0.1627918886133864
6,13,2.0418024249545255
7,14,2.55251627697404
7,15,4.501940426132223
8,16,5.170709504167632
8,17,0.4175187974344556
9,18,2.4825023238579558
9,19,0.3381292688243984
10,20,0.002128875995916825
10,21,0.0658975327782846
11,22,2.967945569733102
11,23,0.08050867788186944
12,24,0.12756432373808393
12,25,6.994566164250349
13,26,2.684985066608223
13,27,0.588561947701249
14,28,2.5609955305317973
14,29,0.6221501772034929
15,30,2.677494640946566
15,31,0.027718911925955582
16,32,0.03655176784394505
16,33,9.504737791024631
17,34,0.39066622195603495
17,35,1.1662881446592743
18,36,0.7305232056966448
18,37,2.862233060241348
19,38,0.20842873440630283
19,39,0.5443287316658922
20,40,0.3298522343396608
20,41,0.10925390177966453
21,42,1.3157031641861576
21,43,0.0009335262101018421
22,44,1.425789857702257
22,45,2.070641708029761
23,46,1.2366839752950696
23,47,0.00015050658327629476
24,48,0.8632721078814642
24,49,0.019667730609925233
25,50,0.08353896969068393
25,51,0.09496506473265427
26,52,3.5823244136298107
26,53,0.2403155350251405
27,54,0.8400308416719854
27,55,5.3400251714326155
28,56,0.9350135493031918
28,57,4.487707228571061
29,58,0.3013891506543733
29,59,0.6424191469769277
30,60,3.6077759878500344
30,61,0.020728533581812248
31,62,1.8657594630414325
31,63,1.1870117047641497
32,64,0.3312785826485193
32,65,0.5655895440012148
33,66,0.4661107229141528
33,67,0.7212000490812746
34,68,6.028720548896222
34,69,0.0641289936102634
35,70,0.0833220442870334
35,71,0.07757916862147621
36,72,1.2443574890877729
36,73,2.6832806179978936
37,74,0.6644647492083744
37,75,2.388182999305593
38,76,0.06427555494783463
38,77,1.5200354133175435
39,78,2.4944055690652447
39,79,0.01817009293189252
40,80,0.0008980357467915889
40,81,0.0318541719026887
41,82,0.0008048986185026875
41,83,0.31247164437924524
42,84,0.9073337352776895
42,85,4.511571297709779
43,86,0.08785624424830163
43,87,3.0840714657239294
44,88,0.05197197069819297
44,89,0.46966984735804446
45,90,0.02598251575588803
45,91,0.49331771782140404
46,92,1.367784727697537
46,93,1.7854694227899421
47,94,3.093637715900229
47,95,0.03724399922319409
48,96,0.7688418875279449
48,97,0.47293146419188425
49,98,0.11861797673367175
49,99,3.8804255270398404
50,100,0.2653533462288416
50,101,0.08202251978745304
51,102,0.10070621598729101
51,103,0.4636707621955512
52,104,0.5771014790792892
52,105,0.2845662861376732
53,106,0.08590211858352904
53,107,0.3557281343505339
54,108,0.9144479066622473
54,109,1.0109083649324178
55,110,0.0062596148245404265
55,111,1.3548425682379468
56,112,0.3409277403183706
56,113,2.9954702342274944
57,114,0.5914832650361794
57,115,1.5999222234746928
58,116,1.9664799456207356
58,117,1.4059381375152087
59,118,0.6145268864846052
59,119,0.38208402479012055
60,120,1.2595391453774776
60,121,0.12132923623329443
61,122,9.870957693494328
61,123,3.3276481865176843
62,124,1.277566502072199
62,125,0.43986041841801804
63,126,0.06074566438492112
63,127,0.8760992949666015
64,128,0.010032052892437113
64,129,0.7329872297638044
65,130,0.5358471585067903
65,131,0.2347429943399199
66,132,0.3464373889499447
66,133,0.38024116908061983
67,134,0.021589996911408865
67,135,2.5845926354111444
68,136,0.10282074611364606
68,137,3.6456432261432403
69,138,0.25117501296108324
69,139,0.39073254991311335
70,140,0.0013174624733195792
70,141,2.4527461338958223
71,142,5.652036983984963
71,143,0.4385472766794774
72,144,0.18028973052311514
72,145,0.08433511884603379
73,146,3.35409892719929
73,147,0.052172324385470384
74,148,1.2740977447427484
74,149,0.3978788617571992
75,150,0.190658319897241
75,151,0.48736742901283897
76,152,0.09247870852180372
76,153,1.1286716911926824
77,154,0.0024850579144409944
77,155,0.5628141062855209
78,156,0.4353461873823425
78,157,0.2581461629531182
79,158,0.6336979497515334
79,159,0.01464546715990587
80,160,0.6507455553034796
80,161,0.27961473548894544
81,162,0.049151627014254295
81,163,0.5677888000500644
82,164,0.08831346609552834
82,165,2.1365207911321002
83,166,0.0004591603254918478
83,167,0.006164372930338672
84,168,0.28758746317110057
84,169,0.07115216226895266
85,170,0.021137797418096307
85,171,2.874323639954015
86,172,2.7408285356258806
86,173,1.1239958677448234
87,174,0.30875264269037245
87,175,0.5216392927172793
88,176,1.9703335748773114
88,177,0.31971474370324743
89,178,0.09001043940864645
89,179,0.0901627184511079
90,180,0.7431236377143376
90,181,0.06253615071269866
91,182,1.781929082846193
91,183,1.5332712685009513
92,184,0.06046336111548378
92,185,1.2429276994964644
93,186,0.2339667203803303
93,187,0.6188038272002621
94,188,0.0031198815826679062
94,189,0.36086092725530317
95,190,0.21744421446228523
95,191,0.27543666028656866
96,192,0.19932249833446647
96,193,0.7361549543968415
97,194,1.3386390498985923
97,195,0.027581196980459386
98,196,0.005185812971505961
98,197,0.9423754714240048
99,198,3.013897328496638
99,199,0.17931375317438247
100,200,0.012940136845433024
100,201,0.019299833529889145
101,202,3.17675053728896
101,203,3.24119240324306
102,204,1.1961673998423326
102,205,0.5503574646585636
103,206,0.16177884611429327
103,207,0.9320469805308981
104,208,0.41569964452307934
104,209,2.461608611601341
105,210,0.17403560111383373
105,211,1.55595560495704
106,212,0.7576685799163668
106,213,3.6902316366211543
107,214,0.2759706406772473
107,215,2.976606649862534
108,216,2.6395177534241716
108,217,0.9613802431422678
109,218,0.9122124419871483
109,219,0.9750257445781073
110,220,0.08254595743512985
110,221,3.8206032770490936
111,222,0.15171630533002087
111,223,0.503956611813205
112,224,1.486296111281799
112,225,0.8553309978812556
113,226,2.015329999749737
113,227,3.5744516901651187
114,228,1.2352977745571765
114,229,6.784528274471314
115,230,0.41803586475703974
115,231,0.0579900885417535
116,232,1.9862844047057144
116,233,0.08959558043282878
117,234,0.09817703273806845
117,235,2.573176554914123
118,236,0.5111992260848249
118,237,0.017083385418093785
119,238,0.017579193456437527
119,239,0.8368498563730438
120,240,1.3673617787885965
120,241,0.722352416130526
121,242,0.196255247397901
121,243,0.006884224272612361
122,244,3.6336930639249085
122,245,0.03800103995505571
123,246,0.42448699523652694
123,247,3.700931244627885
124,248,0.07906054748494039
124,249,0.02705898731373033
125,250,0.11462094797329095
125,251,0.5766812705662938
126,252,2.2279378495276942
126,253,2.4548708324420905
127,254,0.6666691450054172
127,255,0.17440026897916444
128,256,0.035211689535924566
128,257,0.0805141840878794
129,258,1.935959297661739
129,259,0.33639851152672756
130,260,0.749657918901996
130,261,0.2565592327568977
131,262,0.0022855327969653083
131,263,0.731882180069421
132,264,4.771550443297063
132,265,0.8820995827331609
133,266,5.879500343640123
133,267,0.2056335357144497
134,268,0.6674921981212626
134,269,1.6546900003868454
135,270,1.2507146247707333
135,271,3.100345710212407
136,272,0.025818813836821754
136,273,1.3614510043703973
137,274,1.4827970424455634
137,275,5.451371733860891
138,276,0.5911689780729855
138,277,1.429602921090506
139,278,0.4616676884830269
139,279,1.6032349947410078
140,280,1.2467286284652639
140,281,0.8214786085240056
141,282,0.17651709913107846
141,283,0.0044182534135574405
142,284,0.2518751857470215
142,285,0.19597101414596224
143,286,2.9732754181326744
143,287,1.5910388479783115
144,288,2.4808263305442773
144,289,1.6625148326457744
145,290,0.09647019773493443
145,291,0.012090850547448758
146,292,0.3616273101494503
146,293,1.0246812726506906
147,294,0.3640883072944107
147,295,0.8432542539196471
148,296,0.6542293073814034
148,297,0.05520881892506884
149,298,2.5272936549199088
149,299,0.5828796850190135
150,300,0.42301871219497017
150,301,0.053167044707055695
151,302,0.42394614299704736
151,303,0.5438847860691272
152,304,0.09656420811657739
152,305,0.3150975903780242
153,306,0.6731355610622802
153,307,2.7454574101165257
154,308,1.4307033589225588
154,309,1.734949338918772
155,310,1.298576673011907
155,311,1.8405162083233477
156,312,0.1722793177673082
156,313,0.5694153476244714
157,314,2.7601243651592315
157,315,0.03490993289871351
158,316,0.2657525364197421
158,317,2.5951918428071417
159,318,4.221733035910637
159,319,0.11226832598581647
160,320,2.561333723085807
160,321,0.03262469666283096
161,322,0.24858806503394348
161,323,0.4643040074474059
162,324,1.8683153538426596
162,325,0.11992399058867993
163,326,0.7964047976276101
163,327,0.005453550059918205
164,328,0.0010613167102195796
164,329,1.818251245046714
165,330,4.020525235896776
165,331,3.1734153931047295
166,332,1.346983518620577
166,333,0.3587224554487921
167,334,4.675389954359464
167,335,1.0833187235958215
168,336,0.5053005864233562
168,337,0.09187278939187228
169,338,0.3967993924162846
169,339,1.38224472565707
170,340,0.28127008707068524
170,341,5.270607741416577
171,342,0.2912335081146969
171,343,0.15926608385000518
172,344,1.9266051919422187
172,345,3.313826237630659
173,346,0.01101612665164881
173,347,0.8307791261435796
174,348,0.006554604235831247
174,349,0.14910973587140952
175,350,0.008155261605040985
175,351,2.9695625275214916
176,352,0.046130324513186584
176,353,1.07583613252779
177,354,0.14393624196660815
177,355,0.13385948956905533
178,356,0.012897219545632449
178,357,0.1852104103874672
179,358,0.323040424117993
179,359,2.720258241161532
180,360,4.842677849731681
180,361,1.272272838212492
181,362,1.155394358357037
181,363,1.3487471863825289
182,364,1.1123829635188363
182,365,2.5354856104089145
183,366,0.6116738379815133
183,367,2.458360738739353
184,368,0.042121775019744255
184,369,2.4116726031662714
185,370,2.2254062540759234
185,371,1.162861123449977
186,372,3.4678507100047917
186,373,0.18456772179774247
187,374,0.0060303896587794005
187,375,3.467093477542851
188,376,0.12733658466615197
188,377,1.9675752618943778
189,378,0.224703656809114
189,379,1.0764033437559835
190,380,0.7388480609180375
190,381,0.30322413245550695
191,382,0.2675417568050525
