leaf,tape,target,non-target
1024,0,4;4;2,4;4
1025,0,4,4
1026,0,4;7,4
1027,0,4,4
1028,0,4,4
1029,0,4;3;1,4;3
1030,0,4;9;5,4;9
1031,0,4;9;6,4;9;6
1032,0,4;0,4;0
1033,0,4;0,4;0
1034,0,4,4
1035,0,4;2;3,4;2
1036,0,4;4;6,4;4
1037,0,4;0,4;0
1038,0,4;5;4;2,4;5;4
1039,0,4;5,4;5
1040,0,4;1,4;1
1041,0,4;1;3,4;1
1042,0,4,4
1043,0,4;1;0,4;1
1044,0,4,4
1045,0,4,4
1046,0,4;4;3;9,4;4;3
1047,0,4;4,4;4
1048,0,4;1;3;6,4;1;3
1049,0,4;1;2,4;1
1050,0,4;1;1;6,4;1;1
1051,0,4;1;7,4;1
1052,0,4;1;9,4;1
1053,0,4;1;1,4;1
1054,0,4;1;4;7,4;1;4
1055,0,4;1;4,4;1;4
1056,0,9;8,9;8
1057,0,9;8,9;8
1058,0,9,9
1059,0,9;9;9,9;9
1060,0,,
1061,0,,
1062,0,,
1063,0,,
1064,0,3;0;1,3;0
1065,0,3;7,3
1066,0,3,3
1067,0,3,3
1068,0,3;4,3
1069,0,3;6;2,3;6
1070,0,3;8,3;8
1071,0,3;8;8,3;8;8
1072,0,4;4;0;2,4;4;0
1073,0,4;4;0;2,4;4;0
1074,0,4;4;0,4;4;0
1075,0,4;4;0;0,4;4;0;0
1076,0,4;2,4;2
1077,0,4;8,4
1078,0,4;2;2;3,4;2;2
1079,0,4;2;2,4;2;2
1080,0,4;7;2;1,4;7;2
1081,0,4;7;2;4;5,4;7;2;4
1082,0,4;7;0,4;7
1083,0,4;7,4;7
1084,0,4;4,4;4
1085,0,4;4;7;1,4;4;7
1086,0,4,4
1087,0,4;5,4;5
1088,0,7;4;0,7;4;0
1089,0,7;4;0;7,7;4;0
1090,0,7;4;2,7;4
1091,0,7;4;8,7;4
1092,0,7;7,7;7
1093,0,7;7;5;9,7;7;5
1094,0,7;7,7;7
1095,0,7;7,7;7
1096,0,7,7
1097,0,7;0,7
1098,0,7;4,7;4
1099,0,7;4;2,7;4;2
1100,0,7;0;1;8,7;0;1;8
1101,0,7;0;1;9,7;0;1
1102,0,7;0;9,7;0;9
1103,0,7;0,7;0
1104,0,7;3;8;5,7;3;8;5
1105,0,7;3;8;2,7;3;8
1106,0,7;3;0,7;3
1107,0,7;3;5,7;3
1108,0,7;3;6,7;3
1109,0,7;3;4;7,7;3;4
1110,0,7;3;1,7;3;1
1111,0,7;3;3,7;3
1112,0,7,7
1113,0,7;7,7;7
1114,0,7,7
1115,0,7;3,7
1116,0,7;5,7;5
1117,0,7;5,7;5
1118,0,7;5;5,7;5;5
1119,0,7;5;5;6,7;5;5
1120,0,7;6;4;4,7;6;4;4
1121,0,7;6;4;4;2,7;6;4;4;2
1122,0,7;6;4;4;2,7;6;4;4;2
1123,0,7;6;4;4;7,7;6;4;4
1124,0,7;6;4;4;2,7;6;4;4;2
1125,0,7;6;4;4;2;9,7;6;4;4;2
1126,0,7;6;4;4;2;9;0;1,7;6;4;4;2;9;0
1127,0,7;6;4;4;2;9,7;6;4;4;2;9
1128,0,7;6;4;4;7;8;0;7,7;6;4;4;7;8;0
1129,0,7;6;4;4;7;8;0,7;6;4;4;7;8;0
1130,0,7;6;4;4;7;8;2,7;6;4;4;7;8
1131,0,7;6;4;4;7;8;9;8,7;6;4;4;7;8;9;8
1132,0,7;6;4;4;7;4,7;6;4;4;7;4
1133,0,7;6;4;4;7,7;6;4;4;7
1134,0,7;6;4;4;7,7;6;4;4;7
1135,0,7;6;4;4;7;2,7;6;4;4;7
1136,0,7;6;5;3;0,7;6;5;3
1137,0,7;6;5;3;0;5,7;6;5;3;0
1138,0,7;6;5;3;5,7;6;5;3;5
1139,0,7;6;5;3;7,7;6;5;3
1140,0,7;6;5;8;8,7;6;5;8;8
1141,0,7;6;5;8;6,7;6;5;8;6
1142,0,7;6;5;9,7;6;5;9
1143,0,7;6;5;9,7;6;5;9
1144,0,7;6,7;6
1145,0,7;6;2;3,7;6;2
1146,0,7;6;4,7;6
1147,0,7;6;7,7;6;7
1148,0,7;6;5,7;6;5
1149,0,7;6;1,7;6
1150,0,7;6;6,7;6
1151,0,7;6;2,7;6;2
1152,0,3;4;2;6,3;4;2
1153,0,3;4;2,3;4;2
1154,0,3;4;0,3;4
1155,0,3;4;1;8,3;4;1
1156,0,3;5,3
1157,0,3;6;1,3;6
1158,0,3,3
1159,0,3;7;5,3;7;5
1160,0,3;3;3;7,3;3;3
1161,0,3;3;3;6,3;3;3;6
1162,0,3;3;4;9,3;3;4
1163,0,3;3,3;3
1164,0,3;3;8,3;3;8
1165,0,3;3;8,3;3;8
1166,0,3;3;8;3,3;3;8
1167,0,3;3;8;7,3;3;8
1168,0,3;4;6;5;3,3;4;6;5
1169,0,3;4;6;5;2;4,3;4;6;5;2
1170,0,3;4;6;7,3;4;6
1171,0,3;4;6;7,3;4;6
1172,0,3;4;6;5;6,3;4;6;5;6
1173,0,3;4;6;5;7,3;4;6;5
1174,0,3;4;6,3;4;6
1175,0,3;4;6;1,3;4;6;1
1176,0,3;4;3,3;4;3
1177,0,3;4;3;0,3;4;3;0
1178,0,3;4;4,3;4
1179,0,3;4;3,3;4
1180,0,3;4;9,3;4
1181,0,3;4;9,3;4
1182,0,3;4;6,3;4;6
1183,0,3;4;6,3;4;6
1184,0,3;3;0;5;0,3;3;0;5
1185,0,3;3;0;1,3;3;0
1186,0,3;3,3;3
1187,0,3;3;9,3;3
1188,0,3;3;2,3;3;2
1189,0,3;3;2;7;4,3;3;2;7;4
1190,0,3;3;8;0,3;3;8
1191,0,3;3;8,3;3;8
1192,0,3;3;8,3;3
1193,0,3;3;1,3;3
1194,0,3;3;4;7,3;3;4
1195,0,3;3,3;3
1196,0,3;3,3;3
1197,0,3;3;0;4,3;3;0
