leaf,tape,target,non-target
259,0,7;0;1;7;3;1;4;0,7;0;1;7;3;1;4
269,0,7;7;3;5;3;8;3;4,7;7;3;5;3;8;3
272,0,7;7;3;7;4;1;2,7;7;3;7;4;1
278,0,7;1;3;7;9;3;0;5,7;1;3;7;9;3;0;5
288,0,7;5;4;8;8,7;5;4;8
290,0,7;2;0,7;2
294,0,6;6;9;2;2;8;1;1,6;6;9;2;2;8;1
295,0,6;6;9;2;2;5,6;6;9;2;2
296,0,6;6;6;4;0;1;5;9,6;6;6;4;0;1;5
297,0,6;6;6;4;0;1;6,6;6;6;4;0;1
300,0,6;6;6;2;4,6;6;6;2
301,0,6;6;6;6,6;6;6
312,0,6;6;7;8;0;5;7,6;6;7;8;0;5
313,0,6;6;7;8;0;3,6;6;7;8;0
314,0,6;6;7;8;4;2;4,6;6;7;8;4;2
315,0,6;6;7;8;7,6;6;7;8
318,0,6;6;2;3;5;0,6;6;2;3;5
319,0,6;6;2;3;2,6;6;2;3
322,0,6;6;2;1;8;7,6;6;2;1;8
323,0,6;6;2;1;5;8,6;6;2;1;5
328,0,6;6;5;7,6;6;5
329,0,6;6;1,6;6
331,0,5;3;1;1;6;9;8,5;3;1;1;6;9
338,0,5;3;0;7;9;0;9,5;3;0;7;9;0
339,0,5;3;0;7;3;2,5;3;0;7;3
342,0,5;2;2;8;6;6;8,5;2;2;8;6;6
343,0,5;2;2;8;6;7,5;2;2;8;6
344,0,5;2;2;8;4;9;5,5;2;2;8;4;9
345,0,5;2;2;8;4;9,5;2;2;8;4
348,0,5;2;5;5;1,5;2;5;5
352,0,4;7;7;9;5,4;7;7;9
354,0,4;7;9;0;8,4;7;9;0
355,0,4;7;9;2,4;7;9
358,0,4;0;7;1,4;0;7
362,0,2;1;5;5;2;5;0,2;1;5;5;2;5
363,0,2;1;5;5;2;8,2;1;5;5;2
364,0,2;1;5;5;9;5;1,2;1;5;5;9;5
378,0,7;4;4;4;0;6;5;6,7;4;4;4;0;6;5
379,0,7;4;4;4;0;6;5,7;4;4;4;0;6
382,0,7;4;4;3;6,7;4;4;3
383,0,7;4;4;6,7;4;4
384,0,7;4;4;3;3;5;9;4,7;4;4;3;3;5;9
385,0,7;4;4;3;3;5;3,7;4;4;3;3;5
386,0,7;4;4;3;8;6;6;3,7;4;4;3;8;6;6;3
387,0,7;4;4;3;8;6;6;3,7;4;4;3;8;6;6;3
388,0,7;4;4;3;5;2,7;4;4;3;5
389,0,7;4;4;3;8,7;4;4;3
391,0,7;4;4;3;8;5;8,7;4;4;3;8;5
394,0,7;4;4;3;8;1;8,7;4;4;3;8;1
395,0,7;4;4;3;8;2,7;4;4;3;8
397,0,7;4;4;3;6;4;5,7;4;4;3;6;4
398,0,7;0;1;3;6;5;8,7;0;1;3;6;5
399,0,7;0;1;3;6;1,7;0;1;3;6
401,0,7;7;5;6;2;3;3;5,7;7;5;6;2;3;3;5
402,0,7;7;5;6;2;3;3;6,7;7;5;6;2;3;3;6
403,0,7;7;5;6;2;3;3;4,7;7;5;6;2;3;3
406,0,7;7;5;6;2;7;5;7,7;7;5;6;2;7;5
407,0,7;7;5;6;2;4,7;7;5;6;2
408,0,7;7;5;6;5;4;0;3,7;7;5;6;5;4;0
409,0,7;7;5;6;5;4;9;6,7;7;5;6;5;4;9
413,0,7;7;5;6;7;3;0,7;7;5;6;7;3
416,0,7;7;3;5;3;8;3;1,7;7;3;5;3;8;3;1
417,0,7;7;3;5;3;8;3;1,7;7;3;5;3;8;3;1
418,0,7;7;3;5;3;8;3;2,7;7;3;5;3;8;3;2
420,0,7;7;3;5;3;8;2;7,7;7;3;5;3;8;2
422,0,7;7;3;7;4;5;8,7;7;3;7;4;5
425,0,7;7;3;9;6;1,7;7;3;9;6
429,0,7;1;3;7;7;0;0,7;1;3;7;7;0
430,0,7;1;3;7;7;0;6,7;1;3;7;7;0
433,0,7;1;3;7;9;5;6,7;1;3;7;9;5
435,0,7;1;3;6;3;2,7;1;3;6;3
436,0,7;1;3;6;5;7,7;1;3;6;5
440,0,7;1;3;9;2;3,7;1;3;9;2
441,0,7;1;3;9;5,7;1;3;9
450,0,7;5;9;2,7;5;9
451,0,7;5;0,7;5
452,0,7;5;5,7;5
453,0,7;0,7
454,0,6;6;1;7;1;0;6;1,6;6;1;7;1;0;6
455,0,6;6;1;7;1;0;6,6;6;1;7;1;0
456,0,6;6;1;7;1;6;0,6;6;1;7;1;6
457,0,6;6;1;7;1;5,6;6;1;7;1
458,0,6;6;6;4;9;3;3,6;6;6;4;9;3
459,0,6;6;6;4;9;5,6;6;6;4;9
460,0,6;6;6;4;4;5;2,6;6;6;4;4;5
461,0,6;6;6;4;5,6;6;6;4
462,0,6;6;6;9;3;7,6;6;6;9;3
465,0,6;6;5,6;6
466,0,6;6;7;4;3;8;0;6,6;6;7;4;3;8;0;6
467,0,6;6;7;4;3;8;0;6,6;6;7;4;3;8;0;6
468,0,6;6;7;4;3;8;6;6,6;6;7;4;3;8;6;6
473,0,6;6;7;4;3;4;3;4,6;6;7;4;3;4;3;4
474,0,6;6;7;4;5;1;4;8,6;6;7;4;5;1;4
475,0,6;6;7;4;5;1;5;8,6;6;7;4;5;1;5
480,0,6;6;7;4;6;6;3;6,6;6;7;4;6;6;3
481,0,6;6;7;4;6;6;3;0,6;6;7;4;6;6;3
482,0,6;6;2;3;3;2;9;8,6;6;2;3;3;2;9
484,0,6;6;2;3;3;7;1,6;6;2;3;3;7
485,0,6;6;2;3;3;4,6;6;2;3;3
488,0,6;6;2;0;6;0,6;6;2;0;6
491,0,6;6;6;3;5;5,6;6;6;3;5
493,0,6;6;6;3;2;1,6;6;6;3;2
499,0,5;3;1;1;6;9;3;2,5;3;1;1;6;9;3;2
503,0,5;3;1;7;4,5;3;1;7
506,0,5;3;1;2;4;5,5;3;1;2;4
509,0,5;3;0;8;9;6,5;3;0;8;9
510,0,5;3;0;8;1;6,5;3;0;8;1
511,0,5;3;0;8;6,5;3;0;8
512,0,5;3;6;5;2;0;1,5;3;6;5;2;0
514,0,5;3;6;1;8,5;3;6;1
515,0,5;3;6;9,5;3;6
517,0,5;2;5;5;9;5,5;2;5;5;9
518,0,5;2;5;5;8;2,5;2;5;5;8
520,0,5;2;5;1;0;9,5;2;5;1;0
522,0,4;7;7;2;2;3;6,4;7;7;2;2;3
523,0,4;7;7;2;2;1,4;7;7;2;2
526,0,4;7;7;8;2;3,4;7;7;8;2
527,0,4;7;7;8;4,4;7;7;8
532,0,4;0;9;7,4;0;9
533,0,4;0;7,4;0
534,0,4;3;4;9,4;3;4
535,0,4;3;0,4;3
537,0,4;7;6,4;7
538,0,2;1;5;5;9;7,2;1;5;5;9
539,0,2;1;5;5;9,2;1;5;5
544,0,2;1;6;6;9;2,2;1;6;6;9
545,0,2;1;6;6;6,2;1;6;6
546,0,2;1;6;5;5,2;1;6;5
547,0,2;1;6;9,2;1;6
548,0,2;2;2;8;7;1;2;5,2;2;2;8;7;1;2
549,0,2;2;2;8;7;1,2;2;2;8;7;1
554,0,2;2;2;8;0,2;2;2;8
558,0,2;6;2;1;8;1,2;6;2;1;8
563,0,2;8;7,2;8
564,0,7;4;4;4;0;3;3;1,7;4;4;4;0;3;3;1
565,0,7;4;4;4;0;3;3;8,7;4;4;4;0;3;3
567,0,7;4;4;4;0;3;5,7;4;4;4;0;3
568,0,7;4;4;3;8;5;4;7,7;4;4;3;8;5;4;7
569,0,7;4;4;3;8;5;4;6,7;4;4;3;8;5;4
570,0,7;4;4;3;8;9;3;2,7;4;4;3;8;9;3;2
571,0,7;4;4;3;8;9;3;3,7;4;4;3;8;9;3
572,0,7;4;4;3;8;9;1;3,7;4;4;3;8;9;1
573,0,7;4;4;3;8;9;1,7;4;4;3;8;9
574,0,7;4;4;3;6;4;3;9,7;4;4;3;6;4;3;9
575,0,7;4;4;3;6;4;3;2,7;4;4;3;6;4;3
577,0,7;7;5;6;2;3;3;5,7;7;5;6;2;3;3;5
579,0,7;7;5;6;2;4;0;7,7;7;5;6;2;4;0
580,0,7;7;5;6;2;4;8;8,7;7;5;6;2;4;8
581,0,7;7;5;6;2;4;8,7;7;5;6;2;4
584,0,7;7;5;6;5;1;0;1,7;7;5;6;5;1;0;1
585,0,7;7;5;6;5;1;6,7;7;5;6;5;1
586,0,7;7;5;6;7;3;8;1,7;7;5;6;7;3;8;1
587,0,7;7;5;6;7;3;8;8,7;7;5;6;7;3;8
589,0,7;7;5;6;6;6,7;7;5;6;6
590,0,7;7;5;6;8;3,7;7;5;6;8
596,0,7;7;3;7;4;4;0,7;7;3;7;4;4
597,0,7;7;3;7;4;1,7;7;3;7;4
599,0,7;7;3;9;7;1,7;7;3;9;7
600,0,7;7;3;6;3;4;9,7;7;3;6;3;4
602,0,7;7;3;6;3,7;7;3;6
603,0,7;7;3;4,7;7;3
606,0,7;1;3;7;7;0;9,7;1;3;7;7;0
607,0,7;1;3;7;7;8,7;1;3;7;7
608,0,7;1;3;7;9;5;2;3,7;1;3;7;9;5;2;3
609,0,7;1;3;7;9;5;2;8,7;1;3;7;9;5;2
610,0,7;1;3;6;3;9;7;3,7;1;3;6;3;9;7
611,0,7;1;3;6;3;9;5,7;1;3;6;3;9
612,0,7;1;3;6;8;1,7;1;3;6;8
614,0,7;1;3;7;4;3;9;1,7;1;3;7;4;3;9;1
615,0,7;1;3;7;4;3;6,7;1;3;7;4;3
616,0,7;1;3;7;5;3,7;1;3;7;5
620,0,7;5;8;7;4;7,7;5;8;7;4
621,0,7;5;8;7;2,7;5;8;7
622,0,7;5;8;0;0;3,7;5;8;0;0
624,0,7;5;8;7;9,7;5;8;7
626,0,7;5;9;6;3;7;9,7;5;9;6;3;7
627,0,7;5;9;6;7;7,7;5;9;6;7
629,0,7;5;9;3;0,7;5;9;3
630,0,7;5;4;1;4;3,7;5;4;1;4
631,0,7;5;4;1;1,7;5;4;1
634,0,6;6;6;7;7,6;6;6;7
635,0,6;6;6;6,6;6;6
637,0,6;6;1;4,6;6;1
638,0,6;6;7;4;3;8;6;7,6;6;7;4;3;8;6;7
640,0,6;6;7;4;3;4;3;3,6;6;7;4;3;4;3;3
641,0,6;6;7;4;3;4;3;3,6;6;7;4;3;4;3;3
642,0,6;6;7;4;3;4;3;3,6;6;7;4;3;4;3;3
643,0,6;6;7;4;3;4;3;3,6;6;7;4;3;4;3;3
644,0,6;6;7;4;3;4;3;4,6;6;7;4;3;4;3;4
646,0,6;6;7;4;5;4;6;2,6;6;7;4;5;4;6
647,0,6;6;7;4;5;4;6,6;6;7;4;5;4
648,0,6;6;7;4;5;3;9,6;6;7;4;5;3
649,0,6;6;7;4;5;8,6;6;7;4;5
650,0,6;6;7;4;6;6;5;8,6;6;7;4;6;6;5;8
651,0,6;6;7;4;6;6;5;8,6;6;7;4;6;6;5;8
654,0,6;6;2;3;3;2;6;7,6;6;2;3;3;2;6
655,0,6;6;2;3;3;2;0,6;6;2;3;3;2
656,0,6;6;2;0;5;2;2;0,6;6;2;0;5;2;2;0
657,0,6;6;2;0;5;2;9,6;6;2;0;5;2
658,0,6;6;2;0;5;7;4,6;6;2;0;5;7
659,0,6;6;2;0;5;0,6;6;2;0;5
661,0,6;6;2;0;5,6;6;2;0
662,0,6;6;6;3;5;5;4;5,6;6;6;3;5;5;4
663,0,6;6;6;3;5;5;6,6;6;6;3;5;5
665,0,6;6;6;3;5;8,6;6;6;3;5
666,0,6;6;6;6;9;2;3,6;6;6;6;9;2
667,0,6;6;6;6;9;2,6;6;6;6;9
668,0,6;6;6;6;7;4,6;6;6;6;7
671,0,6;6;6;0;7;8;1,6;6;6;0;7;8
674,0,5;3;1;1;6;9;3;2,5;3;1;1;6;9;3;2
675,0,5;3;1;1;6;9;3;2,5;3;1;1;6;9;3;2
676,0,5;3;1;7;9;0;8;9,5;3;1;7;9;0;8
680,0,5;3;1;7;3;1;9,5;3;1;7;3;1
681,0,5;3;1;7;3;4,5;3;1;7;3
683,0,5;3;1;4;1;9,5;3;1;4;1
684,0,5;3;1;4;5;6,5;3;1;4;5;6
685,0,5;3;1;4;5,5;3;1;4
686,0,5;3;1;0;4,5;3;1;0
687,0,5;3;1;0,5;3;1
688,0,5;3;0;8;9;0;3;3,5;3;0;8;9;0;3
689,0,5;3;0;8;9;0;0,5;3;0;8;9;0
690,0,5;3;6;5;2;9;8,5;3;6;5;2;9
691,0,5;3;6;5;2;0,5;3;6;5;2
692,0,5;2;5;5;9;8;1;8,5;2;5;5;9;8;1
693,0,5;2;5;5;9;8,5;2;5;5;9;8
694,0,5;2;5;5;2;2,5;2;5;5;2
695,0,5;2;5;5;6,5;2;5;5
696,0,5;2;5;2;4,5;2;5;2
697,0,5;2;5;9,5;2;5
698,0,4;7;7;2;3;6;9,4;7;7;2;3;6
699,0,4;7;7;2;3;5,4;7;7;2;3
700,0,4;7;7;2;6;6;9,4;7;7;2;6;6
701,0,4;7;7;2;6;6,4;7;7;2;6
704,0,4;7;3;4;9;1,4;7;3;4;9
710,0,4;7;2;7;8,4;7;2;7
711,0,4;7;2;5,4;7;2
716,0,2;1;5;4;7;6;3,2;1;5;4;7;6
717,0,2;1;5;4;7;4,2;1;5;4;7
718,0,2;1;5;4;8;0,2;1;5;4;8
719,0,2;1;5;4;9,2;1;5;4
721,0,2;2;2;8;7;6;9,2;2;2;8;7;6
724,0,2;2;8;7;8;5,2;2;8;7;8
725,0,2;2;8;7;6,2;2;8;7
728,0,2;2;2;6;6,2;2;2;6
730,0,2;6;4;0;8;8,2;6;4;0;8
731,0,2;6;4;0;8,2;6;4;0
734,0,2;6;2;3;3,2;6;2;3
737,0,2;5;2;1;9;8,2;5;2;1;9
740,0,2;8;5;0;5;7,2;8;5;0;5
742,0,7;4;4;4;0;3;8;0,7;4;4;4;0;3;8;0
743,0,7;4;4;4;0;3;8;3,7;4;4;4;0;3;8
744,0,7;7;5;6;2;3;3;5,7;7;5;6;2;3;3;5
745,0,7;7;5;6;2;3;3;5,7;7;5;6;2;3;3;5
746,0,7;7;5;6;2;4;0;7,7;7;5;6;2;4;0;7
747,0,7;7;5;6;2;4;0;7,7;7;5;6;2;4;0;7
748,0,7;7;5;6;5;1;5;4,7;7;5;6;5;1;5;4
750,0,7;7;5;6;5;1;5;8,7;7;5;6;5;1;5;8
751,0,7;7;5;6;5;1;5;5,7;7;5;6;5;1;5
752,0,7;7;5;6;6;9;4;8,7;7;5;6;6;9;4;8
753,0,7;7;5;6;6;9;2,7;7;5;6;6;9
754,0,7;7;5;6;4;2;2,7;7;5;6;4;2
756,0,7;7;3;5;3;8;3;4,7;7;3;5;3;8;3;4
757,0,7;7;3;5;3;8;3;4,7;7;3;5;3;8;3;4
758,0,7;7;3;5;3;8;3;5,7;7;3;5;3;8;3;5
759,0,7;7;3;5;3;8;3;4,7;7;3;5;3;8;3
760,0,7;7;3;5;3;8;5;0,7;7;3;5;3;8;5;0
761,0,7;7;3;5;3;8;5;2,7;7;3;5;3;8;5;2
762,0,7;7;3;5;3;8;2;3,7;7;3;5;3;8;2
763,0,7;7;3;5;3;8;4,7;7;3;5;3;8
764,0,7;7;3;9;7;5;8;3,7;7;3;9;7;5;8
766,0,7;7;3;6;3;4;7;1,7;7;3;6;3;4;7
767,0,7;7;3;6;3;4;3,7;7;3;6;3;4
770,0,7;1;3;7;7;0;3;0,7;1;3;7;7;0;3;0
771,0,7;1;3;7;7;0;3;4,7;1;3;7;7;0;3
772,0,7;1;3;6;1,7;1;3;6;1
773,0,7;1;3;6;8,7;1;3;6
774,0,7;1;3;7;4;6,7;1;3;7;4
775,0,7;1;3;7;1,7;1;3;7
776,0,7;5;8;7;1;7;1;9,7;5;8;7;1;7;1
778,0,7;5;8;7;1;6;2,7;5;8;7;1;6
780,0,7;5;8;0;8;3,7;5;8;0;8
782,0,7;5;8;8;0,7;5;8;8
783,0,7;5;8;0,7;5;8
784,0,7;5;9;9;1;1,7;5;9;9;1
785,0,7;5;9;9;4,7;5;9;9
786,0,7;5;3;1;1;1;5,7;5;3;1;1;1
790,0,6;6;1;1;2;7,6;6;1;1;2
791,0,6;6;1;1;3,6;6;1;1
792,0,6;6;7;4;3;8;6;6,6;6;7;4;3;8;6;6
793,0,6;6;7;4;3;8;6;6,6;6;7;4;3;8;6
794,0,6;6;7;4;3;4;3;4,6;6;7;4;3;4;3;4
795,0,6;6;7;4;3;4;3;4,6;6;7;4;3;4;3;4
796,0,6;6;7;4;6;6;5;8,6;6;7;4;6;6;5;8
797,0,6;6;7;4;6;6;5;8,6;6;7;4;6;6;5;8
798,0,6;6;7;4;6;6;5;8,6;6;7;4;6;6;5;8
799,0,6;6;7;4;6;6;5;8,6;6;7;4;6;6;5;8
800,0,6;6;2;0;3;5;5,6;6;2;0;3;5
801,0,6;6;2;0;3;9,6;6;2;0;3
803,0,6;6;6;3;5;0;2,6;6;6;3;5;0
804,0,6;6;6;6;3;8,6;6;6;6;3
805,0,6;6;6;6;6,6;6;6;6
806,0,6;6;6;0;6;2;3,6;6;6;0;6;2
807,0,6;6;6;0;6;4,6;6;6;0;6
808,0,6;6;6;2;8;7,6;6;6;2;8
809,0,6;6;6;2;0,6;6;6;2
810,0,6;6;6;0;1,6;6;6;0
811,0,6;6;6;0,6;6;6
812,0,5;3;1;7;9;0;0;8,5;3;1;7;9;0;0
814,0,5;3;1;7;9;1;5;0,5;3;1;7;9;1;5
816,0,5;3;1;7;9;7;1;3,5;3;1;7;9;7;1
818,0,5;3;1;4;1;1;5;2,5;3;1;4;1;1;5
819,0,5;3;1;4;1;1;2,5;3;1;4;1;1
820,0,4;7;3;4;2;4;9,4;7;3;4;2;4
821,0,4;7;3;4;2;5,4;7;3;4;2
827,0,4;7;8;4;4;5,4;7;8;4;4
829,0,4;7;8;7,4;7;8
833,0,4;7;0;2;3,4;7;0;2
839,0,2;1;5;1;9;9,2;1;5;1;9
842,0,2;2;2;8;7;6;0;7,2;2;2;8;7;6;0;7
843,0,2;2;2;8;7;6;0;2,2;2;2;8;7;6;0
845,0,2;2;2;8;7;7;9,2;2;2;8;7;7
848,0,2;2;8;3;3;7,2;2;8;3;3
849,0,2;2;8;3;2,2;2;8;3
850,0,2;2;8;9;1;1,2;2;8;9;1
851,0,2;2;8;9;0,2;2;8;9
852,0,2;2;2;3;2,2;2;2;3
853,0,2;2;2;8,2;2;2
855,0,2;6;4;0;0,2;6;4;0
856,0,2;6;4;6;8;7,2;6;4;6;8
857,0,2;6;4;6;2,2;6;4;6
858,0,2;6;2;7;6,2;6;2;7
859,0,2;6;2;0,2;6;2
860,0,2;5;2;1;5;5;0,2;5;2;1;5;5
861,0,2;5;2;1;5;1,2;5;2;1;5
866,0,2;8;5;5;5,2;8;5;5
867,0,2;8;5;6,2;8;5;6
868,0,7;7;5;6;5;1;5;4,7;7;5;6;5;1;5;4
869,0,7;7;5;6;5;1;5;4,7;7;5;6;5;1;5;4
870,0,7;7;5;6;4;6;3,7;7;5;6;4;6
871,0,7;7;5;6;4;1,7;7;5;6;4
872,0,7;7;3;9;7;5;8;4,7;7;3;9;7;5;8
873,0,7;7;3;9;7;5;8,7;7;3;9;7;5
874,0,7;1;3;7;7;0;3;3,7;1;3;7;7;0;3;3
875,0,7;1;3;7;7;0;3;3,7;1;3;7;7;0;3;3
878,0,7;5;8;7;1;7;6;4,7;5;8;7;1;7;6
879,0,7;5;8;7;1;7;1,7;5;8;7;1;7
880,0,7;5;8;7;1;9;0,7;5;8;7;1;9
881,0,7;5;8;7;1;5,7;5;8;7;1
882,0,7;5;8;0;3;5,7;5;8;0;3
883,0,7;5;8;0;2,7;5;8;0
884,0,7;5;3;1;4;0,7;5;3;1;4
885,0,7;5;3;1;2,7;5;3;1
886,0,7;5;4;0;3;0,7;5;4;0;3
887,0,7;5;4;0;7,7;5;4;0
889,0,7;5;4;9,7;5;4
890,0,6;6;6;3;5;0;2;9,6;6;6;3;5;0;2;9
891,0,6;6;6;3;5;0;2;0,6;6;6;3;5;0;2
897,0,5;3;1;7;9;5,5;3;1;7;9
898,0,4;7;3;4;8;2;0,4;7;3;4;8;2
899,0,4;7;3;4;8;4,4;7;3;4;8
900,0,4;7;3;4;8;0,4;7;3;4;8
901,0,4;7;3;4;6,4;7;3;4
902,0,4;7;3;4;7;1;1;4,4;7;3;4;7;1;1;4
903,0,4;7;3;4;7;1;1;0,4;7;3;4;7;1;1
904,0,4;7;3;4;7;9;1,4;7;3;4;7;9
905,0,4;7;3;4;7;0,4;7;3;4;7
906,0,4;7;8;4;2;0;6,4;7;8;4;2;0
907,0,4;7;8;4;2;2,4;7;8;4;2
908,0,4;7;8;7;6;0,4;7;8;7;6
910,0,4;7;0;2;1;1;0,4;7;0;2;1;1
911,0,4;7;0;2;1;0,4;7;0;2;1
912,0,4;7;0;2;3;4,4;7;0;2;3
913,0,4;7;0;2;0,4;7;0;2
914,0,4;7;0;5;6,4;7;0;5;6
915,0,4;7;0;5,4;7;0;5
919,0,2;1;5;1;6;5;5;9,2;1;5;1;6;5;5
922,0,2;1;5;1;6;4;0,2;1;5;1;6;4
923,0,2;1;5;1;6;5,2;1;5;1;6
925,0,2;1;5;1;9;7;4,2;1;5;1;9;7
926,0,2;1;5;1;9;3;1,2;1;5;1;9;3
928,0,2;1;5;1;3;0,2;1;5;1;3
929,0,2;1;5;1;6,2;1;5;1
930,0,2;2;2;8;7;7;9;6,2;2;2;8;7;7;9;6
931,0,2;2;2;8;7;7;9;6,2;2;2;8;7;7;9
934,0,2;2;2;8;7;0;8,2;2;2;8;7;0
937,0,2;6;4;0;2;2,2;6;4;0;2
939,0,2;5;2;0;4;9,2;5;2;0;4
940,0,2;5;2;0;1;8,2;5;2;0;1
941,0,2;5;2;0;0,2;5;2;0
942,0,2;5;2;5;4;4,2;5;2;5;4
944,0,2;5;2;1;8,2;5;2;1
945,0,2;5;2;4,2;5;2
947,0,7;1;3;7;7;0;3;3,7;1;3;7;7;0;3;3
948,0,7;1;3;7;7;0;3;3,7;1;3;7;7;0;3;3
949,0,7;1;3;7;7;0;3;3,7;1;3;7;7;0;3;3
950,0,7;5;4;7;0;1,7;5;4;7;0
951,0,7;5;4;7;2,7;5;4;7
952,0,5;3;1;7;9;0;1;4,5;3;1;7;9;0;1;4
953,0,5;3;1;7;9;0;1;5,5;3;1;7;9;0;1
955,0,5;3;1;7;9;0;2,5;3;1;7;9;0
956,0,5;3;1;7;9;1;6;5,5;3;1;7;9;1;6;5
957,0,5;3;1;7;9;1;6;2,5;3;1;7;9;1;6
958,0,5;3;1;7;9;1;8;1,5;3;1;7;9;1;8
959,0,5;3;1;7;9;1;2,5;3;1;7;9;1
960,0,5;3;1;7;9;1;1;4,5;3;1;7;9;1;1
961,0,5;3;1;7;9;1;9,5;3;1;7;9;1
962,0,4;7;8;7;5;3,4;7;8;7;5
963,0,4;7;8;7;1;1,4;7;8;7;1
964,0,2;1;5;1;6;5;0;7,2;1;5;1;6;5;0;7
966,0,2;1;5;1;6;5;0;7,2;1;5;1;6;5;0;7
967,0,2;1;5;1;6;5;0;7,2;1;5;1;6;5;0;7
968,0,2;1;5;1;6;5;1;9,2;1;5;1;6;5;1;9
969,0,2;1;5;1;6;5;1;6,2;1;5;1;6;5;1
970,0,2;1;5;1;6;3;8;8,2;1;5;1;6;3;8;8
971,0,2;1;5;1;6;3;8;4,2;1;5;1;6;3;8
972,0,2;1;5;1;6;3;6;1,2;1;5;1;6;3;6
973,0,2;1;5;1;6;3;6,2;1;5;1;6;3
974,0,2;1;5;1;9;7;7;7,2;1;5;1;9;7;7;7
975,0,2;1;5;1;9;7;7;4,2;1;5;1;9;7;7
976,0,2;1;5;1;9;9;7,2;1;5;1;9;9
977,0,2;1;5;1;9;0,2;1;5;1;9
978,0,2;2;2;8;7;7;2;2,2;2;2;8;7;7;2;2
979,0,2;2;2;8;7;7;2;4,2;2;2;8;7;7;2
980,0,2;2;2;8;7;7;5;4,2;2;2;8;7;7;5;4
981,0,2;2;2;8;7;7;4,2;2;2;8;7;7
982,0,2;2;2;8;7;7;2,2;2;2;8;7;7
983,0,2;2;2;8;7;8,2;2;2;8;7
984,0,2;6;4;0;2;5;8;7,2;6;4;0;2;5;8
985,0,2;6;4;0;2;5;1,2;6;4;0;2;5
986,0,2;5;2;0;4;6;1;8,2;5;2;0;4;6;1
987,0,2;5;2;0;4;6;3;9,2;5;2;0;4;6;3;9
988,0,2;5;2;5;1;0,2;5;2;5;1
989,0,2;5;2;5;3,2;5;2;5
990,0,7;1;3;7;7;0;3;3,7;1;3;7;7;0;3;3
