parent,child,weight
0,1,3.0422746205896276
1,2,4.0343659280653785
1,3,2.8264036528589194
2,4,5.853369391730354
2,5,2.54138727519166
3,6,4.098478298142033
3,7,3.435850178763697
4,8,5.274983532910003
4,9,2.1775172852977764
5,10,16.327335958513405
5,11,2.365391885515247
6,12,8.071154843543649
6,13,5.691305338344951
7,14,3.353918437371753
7,15,1.9041719122523946
8,16,0.28939995516954864
8,17,10.593430561903753
9,18,8.811099815887705
9,19,8.502595474513042
10,20,3.239451134974962
10,21,3.749661503337683
11,22,0.6684321050166839
11,23,1.3856567680904186
12,24,9.326464078602166
12,25,6.843145580963791
13,26,1.7172256787878788
13,27,4.836227451888036
14,28,4.785807438700061
14,29,2.6641184363451273
15,30,1.7719238854000658
15,31,1.993426751076929
16,32,11.942085159571427
16,33,2.8993146621388655
17,34,9.201575964800881
17,35,9.201575964800881
18,36,5.506874090252011
18,37,1.8796928138335485
19,38,5.009742023675301
19,39,3.169979590623551
20,40,5.925265380513976
20,41,1.9864890952052836
21,42,5.314964803547504
21,43,4.272507228264015
22,44,1.7383517965835937
22,45,7.782036225072925
23,46,8.934749044109342
23,47,6.267947094935572
24,48,0.9137564285605883
24,49,3.858196547308528
25,50,4.22692572639288
25,51,4.338207863318316
26,52,1.7624793963130583
26,53,9.103119580707467
27,54,1.0900280212131783
27,55,3.5033633607585073
28,56,1.647136121497358
28,57,6.193139915022758
29,58,8.425458306036253
29,59,2.5656879689270036
30,60,7.2643988739327
30,61,7.861955460711577
31,62,3.6199386809548537
31,63,3.871430294212446
32,64,7.563521411963659
32,65,1.4128946085265146
33,66,12.536539982426877
33,67,4.323329506934173
36,68,4.4728744546707775
36,69,4.6339602557399
37,70,7.9000456394886225
37,71,0.6717306478726903
38,72,2.544448013192879
38,73,1.4975009772926886
39,74,3.3087729873937843
39,75,4.031561238871907
40,76,2.8899197021509906
40,77,2.8899197021509906
41,78,5.800579405272465
41,79,2.0393544953618954
42,80,2.4765319865979962
42,81,2.990009910754736
43,82,0.9394145528025027
43,83,4.032467486038229
44,84,2.5553164315604198
44,85,6.166947826885258
45,86,6.22274246929813
45,87,2.994839459479915
46,88,0.945800973572798
46,89,5.922058365911584
47,90,2.609680282550484
47,91,4.128269198793822
48,92,8.426828359037263
48,93,2.4170270335075723
49,94,6.7770279589550775
49,95,6.7770279589550775
50,96,3.6398616206292003
50,97,6.464081887516262
51,98,0.9482746198139786
51,99,3.1678569634067473
52,100,3.0240876607387133
52,101,1.1121847658961779
53,102,6.4908037623375066
53,103,11.521192830569124
54,104,10.441128705099151
54,105,1.5328889439470108
55,106,1.050900667430405
55,107,9.887812515334288
56,108,7.6883563847832415
56,109,1.5769210586750786
57,110,4.141052425960131
57,111,6.149783842894411
58,112,14.251976368034622
58,113,4.935609212593435
59,114,14.815004389179796
59,115,7.073051266952501
60,116,6.2388970064457
60,117,1.1565310405529772
61,118,9.290857287992452
61,119,2.676102736291372
62,120,13.904007201812615
62,121,3.8650679928348946
63,122,4.487393672931212
63,123,1.5650580148508957
65,124,6.150626803437145
65,125,1.8394505362789768
66,126,3.065730529313919
66,127,4.069751926969346
67,128,4.206986218924873
67,129,5.962954664172035
68,130,1.4503292915869614
68,131,4.101624413506364
69,132,3.940538612437244
69,133,3.940538612437244
70,134,4.301634505106982
70,135,4.206490148099324
71,136,8.992569937918898
71,137,6.127577408281034
72,138,2.426723705725424
72,139,3.753330281287756
73,140,2.021676927280513
73,141,4.8844226919144464
74,142,4.054342165584916
74,143,2.557126464171005
75,144,2.4306613263817445
75,145,7.188336470308364
78,146,1.0281165821872165
78,147,1.0281165821872165
79,148,4.789341492097783
79,149,0.8921315279257491
80,150,0.5134779241567387
80,151,0.5134779241567387
82,152,2.678010792767923
